subject,session,run,electrode,condition,X,Y,Z,X_ref,Y_ref,Z_ref,stim,dX,dY,dZ,deviation_mm,exp,project,network,star_min_angle,star_radius_cv,spoke_min_mm,spoke_max_mm,star_hub_agrees,note,baseline_residual_mm,baseline_condition_used
sub-1124,ses-4,run-01,anode,target,75.63207376,-48.69245575,18.23921505,72.15532564226693,-58.53214241546746,11.043729477314166,active,3.4767481177330666,9.839686665467461,7.195485572685833,12.676049217933343,P1,P1,a_baseline,114.92,0.0085,43.03,43.83,True,,,target
sub-1124,ses-4,run-01,cathode1,target,63.04619333,-74.99401553,43.88675293,57.38195684438599,-79.25963325916734,41.658619542103615,active,5.664236485614012,4.265617729167346,2.228133387896385,7.4326070776414905,P1,P1,a_baseline,114.92,0.0085,43.03,43.83,True,,,target
sub-1124,ses-4,run-01,cathode2,target,72.50063782,-59.53108864,-19.6621005,65.89240236155037,-72.10731755279485,-25.832096822646992,active,6.608235458449627,12.576228912794853,6.169996322646991,15.488678580266477,P1,P1,a_baseline,114.92,0.0085,43.03,43.83,True,,,target
sub-1124,ses-4,run-01,cathode3,target,75.71108717,-10.02390935,26.62672645,76.71708940170257,-19.185254161510738,15.686624306346609,active,-1.006002231702567,9.161344811510737,10.940102143653391,14.304828351264995,P1,P1,a_baseline,114.92,0.0085,43.03,43.83,True,,,target
sub-1124,ses-4,run-02,anode,target,75.59717951,-49.33624659,17.9635436,72.15532564226693,-58.53214241546746,11.043729477314166,active,3.441853867733073,9.19589582546746,6.919814122685835,12.012272290129012,P1,P1,a_baseline,113.87,0.0109,43.31,44.48,True,,,target
sub-1124,ses-4,run-02,cathode1,target,62.9115101,-75.89789664,43.67932413,57.38195684438599,-79.25963325916734,41.658619542103615,active,5.529553255614012,3.3617366191673455,2.0207045878963825,6.779415854988371,P1,P1,a_baseline,113.87,0.0109,43.31,44.48,True,,,target
sub-1124,ses-4,run-02,cathode2,target,72.47896576,-60.80591771,-19.7910002,65.89240236155037,-72.10731755279485,-25.832096822646992,active,6.586563398449627,11.30139984279485,6.041096622646993,14.408306778128951,P1,P1,a_baseline,113.87,0.0109,43.31,44.48,True,,,target
sub-1124,ses-4,run-02,cathode3,target,75.37129635,-10.16796609,26.81389863,76.71708940170257,-19.185254161510738,15.686624306346609,active,-1.3457930517025716,9.017288071510738,11.127274323653392,14.385370241201887,P1,P1,a_baseline,113.87,0.0109,43.31,44.48,True,,,target
sub-1125,ses-1,run-01,anode,control,-51.46579403,-34.51462358,69.9220876,-46.42056001135047,-30.048002502937,74.5032150737727,active,-5.045234018649531,-4.4666210770629995,-4.581127473772696,8.148117517559312,P1,P1,a_baseline,105.8,0.0267,56.27,60.05,True,different_montage?+high_residual,49.27,control
sub-1125,ses-1,run-01,cathode1,control,-44.46074973,19.12101539,66.38462261,-33.77228102750136,23.19277909795768,74.60342496047734,active,-10.688468702498646,-4.071763707957679,-8.218802350477347,14.084435912522245,P1,P1,a_baseline,105.8,0.0267,56.27,60.05,True,different_montage?+high_residual,49.27,control
sub-1125,ses-1,run-01,cathode2,control,-70.03012338,-55.31298345,25.76656371,-71.5581035821442,-46.28192021289559,30.315796571061814,active,1.5279802021441924,-9.031063237104405,-4.549232861061814,10.226942178133598,P1,P1,a_baseline,105.8,0.0267,56.27,60.05,True,different_montage?+high_residual,49.27,control
sub-1125,ses-1,run-01,cathode3,control,-15.23801936,-66.21871996,85.89250967,-5.68864033655564,-62.941191492463325,87.17340032275881,active,-9.54937902344436,-3.2775284675366763,-1.2808906527588135,10.177107322478099,P1,P1,a_baseline,105.8,0.0267,56.27,60.05,True,different_montage?+high_residual,49.27,control
sub-1125,ses-1,run-02,anode,control,-50.76291084,-35.247531,69.62515942,-46.42056001135047,-30.048002502937,74.5032150737727,active,-4.342350828649536,-5.199528497063003,-4.878055653772691,8.34784608579646,P1,P1,a_baseline,106.87,0.0313,55.8,60.25,True,different_montage?+high_residual,49.17,control
sub-1125,ses-1,run-02,cathode1,control,-43.75583022,18.58122437,66.24813256,-33.77228102750136,23.19277909795768,74.60342496047734,active,-9.983549192498643,-4.611554727957678,-8.355292400477339,13.811176727037545,P1,P1,a_baseline,106.87,0.0313,55.8,60.25,True,different_montage?+high_residual,49.17,control
sub-1125,ses-1,run-02,cathode2,control,-69.96186503,-55.54235213,25.14360324,-71.5581035821442,-46.28192021289559,30.315796571061814,active,1.5962385521442002,-9.260431917104405,-5.172193331061813,10.7263768654918,P1,P1,a_baseline,106.87,0.0313,55.8,60.25,True,different_montage?+high_residual,49.17,control
sub-1125,ses-1,run-02,cathode3,control,-14.26080076,-66.17366803,85.15421321,-5.68864033655564,-62.941191492463325,87.17340032275881,active,-8.57216042344436,-3.2324765375366766,-2.0191871127588144,9.381255538962904,P1,P1,a_baseline,106.87,0.0313,55.8,60.25,True,different_montage?+high_residual,49.17,control
sub-1125,ses-2,run-01,anode,control,-54.06588821,-33.43937059,67.67312074,-46.42056001135047,-30.048002502937,74.5032150737727,active,-7.64532819864953,-3.391368087063004,-6.830094333772692,10.798268813807557,P1,P1,a_baseline,103.88,0.0359,56.04,61.13,True,different_montage?+high_residual,52.27,control
sub-1125,ses-2,run-01,cathode1,control,-40.81439603,20.0951223,69.42464419,-33.77228102750136,23.19277909795768,74.60342496047734,active,-7.04211500249864,-3.0976567979576792,-5.178780770477346,9.27397604132207,P1,P1,a_baseline,103.88,0.0359,56.04,61.13,True,different_montage?+high_residual,52.27,control
sub-1125,ses-2,run-01,cathode2,control,-70.84520614,-53.23578699,22.193191,-71.5581035821442,-46.28192021289559,30.315796571061814,active,0.7128974421441967,-6.953866777104409,-8.122605571061815,10.71639898379006,P1,P1,a_baseline,103.88,0.0359,56.04,61.13,True,different_montage?+high_residual,52.27,control
sub-1125,ses-2,run-01,cathode3,control,-20.19039288,-67.27570517,83.80905895,-5.68864033655564,-62.941191492463325,87.17340032275881,active,-14.501752543444361,-4.33451367753667,-3.3643413727588154,15.505083957351026,P1,P1,a_baseline,103.88,0.0359,56.04,61.13,True,different_montage?+high_residual,52.27,control
sub-1125,ses-2,run-02,anode,control,-54.01502464,-33.92251138,67.94971696,-46.42056001135047,-30.048002502937,74.5032150737727,active,-7.594464628649533,-3.874508877063004,-6.55349811377269,10.753420365700912,P1,P1,a_baseline,103.83,0.0402,55.48,61.21,True,different_montage?+high_residual,52.37,control
sub-1125,ses-2,run-02,cathode1,control,-40.86107001,19.70697608,69.81293332,-33.77228102750136,23.19277909795768,74.60342496047734,active,-7.088788982498642,-3.4858030179576787,-4.790491640477342,9.238536793014372,P1,P1,a_baseline,103.83,0.0402,55.48,61.21,True,different_montage?+high_residual,52.37,control
sub-1125,ses-2,run-02,cathode2,control,-70.88994023,-53.81317523,22.3114715,-71.5581035821442,-46.28192021289559,30.315796571061814,active,0.6681633521442052,-7.531255017104407,-8.004325071061814,11.01069771817561,P1,P1,a_baseline,103.83,0.0402,55.48,61.21,True,different_montage?+high_residual,52.37,control
sub-1125,ses-2,run-02,cathode3,control,-20.37462481,-67.37110454,83.80945136,-5.68864033655564,-62.941191492463325,87.17340032275881,active,-14.68598447344436,-4.4299130475366795,-3.363948962758812,15.704089345996175,P1,P1,a_baseline,103.83,0.0402,55.48,61.21,True,different_montage?+high_residual,52.37,control
sub-1125,ses-3,run-01,anode,control,-43.7501638,-33.28048147,76.17179604,-46.42056001135047,-30.048002502937,74.5032150737727,active,2.6703962113504645,-3.232478967062999,1.6685809662273101,4.512659818660792,P1,P1,a_baseline,110.06,0.0781,56.27,67.26,True,different_montage?+high_residual,47.89,control
sub-1125,ses-3,run-01,cathode1,control,-33.84651365,18.6143029,75.77579877,-33.77228102750136,23.19277909795768,74.60342496047734,active,-0.07423262249864138,-4.578476197957681,1.1723738095226537,4.72677639906551,P1,P1,a_baseline,110.06,0.0781,56.27,67.26,True,different_montage?+high_residual,47.89,control
sub-1125,ses-3,run-01,cathode2,control,-71.15416046,-51.42414466,25.16207096,-71.5581035821442,-46.28192021289559,30.315796571061814,active,0.4039431221441987,-5.142224447104411,-5.153725611061812,7.291538245421217,P1,P1,a_baseline,110.06,0.0781,56.27,67.26,True,different_montage?+high_residual,47.89,control
sub-1125,ses-3,run-01,cathode3,control,-6.03700654,-65.11399718,87.84785591,-5.68864033655564,-62.941191492463325,87.17340032275881,active,-0.3483662034443604,-2.1728056875366732,0.6744555872411979,2.3015937753336972,P1,P1,a_baseline,110.06,0.0781,56.27,67.26,True,different_montage?+high_residual,47.89,control
sub-1125,ses-3,run-02,anode,control,-43.48018747,-33.82437769,76.68460464,-46.42056001135047,-30.048002502937,74.5032150737727,active,2.94037254135047,-3.7763751870629996,2.1813895662273097,5.259777626006474,P1,P1,a_baseline,109.76,0.0829,55.89,67.65,True,different_montage?+high_residual,48.29,control
sub-1125,ses-3,run-02,cathode1,control,-33.4652206,18.07283598,76.17392523,-33.77228102750136,23.19277909795768,74.60342496047734,active,0.3070604275013551,-5.119943117957678,1.570500269522654,5.364193763635896,P1,P1,a_baseline,109.76,0.0829,55.89,67.65,True,different_montage?+high_residual,48.29,control
sub-1125,ses-3,run-02,cathode2,control,-70.87720004,-51.90788338,25.22834439,-71.5581035821442,-46.28192021289559,30.315796571061814,active,0.6809035421441934,-5.625963167104409,-5.087452181061813,7.615593272090533,P1,P1,a_baseline,109.76,0.0829,55.89,67.65,True,different_montage?+high_residual,48.29,control
sub-1125,ses-3,run-02,cathode3,control,-6.16134649,-65.67136272,88.13107044,-5.68864033655564,-62.941191492463325,87.17340032275881,active,-0.47270615344435996,-2.7301712275366796,0.957670117241193,2.9316237979369153,P1,P1,a_baseline,109.76,0.0829,55.89,67.65,True,different_montage?+high_residual,48.29,control
sub-1125,ses-4,run-01,anode,control,-52.24535426,-26.34610852,68.72290645,-46.42056001135047,-30.048002502937,74.5032150737727,active,-5.824794248649532,3.7018939829369977,-5.780308623772697,9.002456047438766,P1,P1,a_baseline,99.36,0.0283,57.18,61.17,True,different_montage?+high_residual,50.39,control
sub-1125,ses-4,run-01,cathode1,control,-38.52809621,24.54831044,69.34822351,-33.77228102750136,23.19277909795768,74.60342496047734,active,-4.755815182498644,1.3555313420423225,-5.255201450477344,7.216119840637546,P1,P1,a_baseline,99.36,0.0283,57.18,61.17,True,different_montage?+high_residual,50.39,control
sub-1125,ses-4,run-01,cathode2,control,-70.09219025,-51.21008575,27.17449027,-71.5581035821442,-46.28192021289559,30.315796571061814,active,1.465913332144197,-4.928165537104405,-3.141306301061814,6.025240471180574,P1,P1,a_baseline,99.36,0.0283,57.18,61.17,True,different_montage?+high_residual,50.39,control
sub-1125,ses-4,run-01,cathode3,control,-15.4159098,-63.49360554,86.19899216,-5.68864033655564,-62.941191492463325,87.17340032275881,active,-9.72726946344436,-0.5524140475366721,-0.9744081627588059,9.791547567265553,P1,P1,a_baseline,99.36,0.0283,57.18,61.17,True,different_montage?+high_residual,50.39,control
sub-1125,ses-4,run-02,anode,control,-51.11492158,-26.62329523,67.32126487,-46.42056001135047,-30.048002502937,74.5032150737727,active,-4.6943615686495335,3.424707272936999,-7.1819502037727005,9.23829308757803,P1,P1,a_baseline,100.44,0.0103,57.4,58.87,True,different_montage?+high_residual,50.43,control
sub-1125,ses-4,run-02,cathode1,control,-37.80283368,24.18222468,67.30317341,-33.77228102750136,23.19277909795768,74.60342496047734,active,-4.030552652498642,0.9894455820423218,-7.300251550477341,8.397501410814632,P1,P1,a_baseline,100.44,0.0103,57.4,58.87,True,different_montage?+high_residual,50.43,control
sub-1125,ses-4,run-02,cathode2,control,-70.0779748,-51.36702887,25.95574507,-71.5581035821442,-46.28192021289559,30.315796571061814,active,1.4801287821441917,-5.085108657104406,-4.360051501061815,6.859967956062274,P1,P1,a_baseline,100.44,0.0103,57.4,58.87,True,different_montage?+high_residual,50.43,control
sub-1125,ses-4,run-02,cathode3,control,-14.85796985,-61.76294065,83.68089562,-5.68864033655564,-62.941191492463325,87.17340032275881,active,-9.16932951344436,1.1782508424633278,-3.492504702758808,9.882432285256487,P1,P1,a_baseline,100.44,0.0103,57.4,58.87,True,different_montage?+high_residual,50.43,control
sub-1126,ses-1,run-01,anode,control,-60.25660264,-11.37941424,53.79893182,-51.676720149609736,-18.31068745734757,61.92675790390516,active,-8.579882490390261,6.93127321734757,-8.127826083905163,13.701039698235833,P1,P1,a_baseline,106.58,0.003,57.91,58.33,True,different_montage?+high_residual,53.41,control
sub-1126,ses-1,run-01,cathode1,control,-45.19899924,38.64780999,52.05529911,-35.6533206115815,34.20037630484251,61.45619764520123,active,-9.5456786284185,4.447433685157492,-9.400898535201229,14.116534281829512,P1,P1,a_baseline,106.58,0.003,57.91,58.33,True,different_montage?+high_residual,53.41,control
sub-1126,ses-1,run-01,cathode2,control,-73.2549426,-40.00333879,11.87362459,-73.77841351923293,-34.99830832551471,17.146525895837954,active,0.5234709192329206,-5.005030464485294,-5.272901305837953,7.288884683874209,P1,P1,a_baseline,106.58,0.003,57.91,58.33,True,different_montage?+high_residual,53.41,control
sub-1126,ses-1,run-01,cathode3,control,-25.89896721,-40.03854789,81.44197625,-17.1304285281932,-54.1964968459378,83.21660461528961,active,-8.768538681806799,14.157948955937805,-1.7746283652896153,16.747659391335045,P1,P1,a_baseline,106.58,0.003,57.91,58.33,True,different_montage?+high_residual,53.41,control
sub-1126,ses-1,run-02,anode,control,-59.89958504,-13.11159137,53.98943711,-51.676720149609736,-18.31068745734757,61.92675790390516,active,-8.222864890390262,5.19909608734757,-7.937320793905165,12.555762363012649,P1,P1,a_baseline,106.96,0.0072,57.89,58.91,True,different_montage?+high_residual,52.58,control
sub-1126,ses-1,run-02,cathode1,control,-44.45446051,37.17277525,53.06385387,-35.6533206115815,34.20037630484251,61.45619764520123,active,-8.801139898418498,2.9723989451574937,-8.392343775201226,12.519051603131368,P1,P1,a_baseline,106.96,0.0072,57.89,58.91,True,different_montage?+high_residual,52.58,control
sub-1126,ses-1,run-02,cathode2,control,-73.13673709,-40.92906105,11.78219586,-73.77841351923293,-34.99830832551471,17.146525895837954,active,0.6416764292329304,-5.930752724485295,-5.364330035837954,8.022568993297352,P1,P1,a_baseline,106.96,0.0072,57.89,58.91,True,different_montage?+high_residual,52.58,control
sub-1126,ses-1,run-02,cathode3,control,-24.60184371,-42.05017992,81.14006721,-17.1304285281932,-54.1964968459378,83.21660461528961,active,-7.471415181806801,12.146316925937803,-2.0765374052896135,14.410658114042649,P1,P1,a_baseline,106.96,0.0072,57.89,58.91,True,different_montage?+high_residual,52.58,control
sub-1126,ses-2,run-01,anode,control,-64.37580913,-18.89418316,48.58391269,-51.676720149609736,-18.31068745734757,61.92675790390516,active,-12.699088980390258,-0.5834957026524314,-13.342845213905164,18.429293165206175,P1,P1,a_baseline,100.88,0.0149,58.95,61.1,True,different_montage?+high_residual,57.21,control
sub-1126,ses-2,run-01,cathode1,control,-46.14843785,32.78641377,54.75082759,-35.6533206115815,34.20037630484251,61.45619764520123,active,-10.495117238418501,-1.4139625348425042,-6.705370055201229,12.534303469889213,P1,P1,a_baseline,100.88,0.0149,58.95,61.1,True,different_montage?+high_residual,57.21,control
sub-1126,ses-2,run-01,cathode2,control,-74.05785144,-44.24383295,2.01459205,-73.77841351923293,-34.99830832551471,17.146525895837954,active,-0.27943792076706586,-9.245524624485292,-15.131933845837953,17.735084805219927,P1,P1,a_baseline,100.88,0.0149,58.95,61.1,True,different_montage?+high_residual,57.21,control
sub-1126,ses-2,run-01,cathode3,control,-37.9813869,-56.59768824,75.21704623,-17.1304285281932,-54.1964968459378,83.21660461528961,active,-20.850958371806797,-2.401191394062195,-7.9995583852896175,22.461547575654617,P1,P1,a_baseline,100.88,0.0149,58.95,61.1,True,different_montage?+high_residual,57.21,control
sub-1126,ses-2,run-02,anode,control,-63.59480886,-18.91597739,48.84493017,-51.676720149609736,-18.31068745734757,61.92675790390516,active,-11.918088710390265,-0.605289932652429,-13.081827733905165,17.707101153799076,P1,P1,a_baseline,99.45,0.0135,58.85,60.83,True,different_montage?+high_residual,56.96,control
sub-1126,ses-2,run-02,cathode1,control,-45.41545554,32.52409281,55.00305183,-35.6533206115815,34.20037630484251,61.45619764520123,active,-9.762134928418504,-1.676283494842508,-6.453145815201232,11.821687511856299,P1,P1,a_baseline,99.45,0.0135,58.85,60.83,True,different_montage?+high_residual,56.96,control
sub-1126,ses-2,run-02,cathode2,control,-73.20784746,-44.99672771,2.50318176,-73.77841351923293,-34.99830832551471,17.146525895837954,active,0.5705660592329309,-9.998419384485295,-14.643344135837953,17.74039073122629,P1,P1,a_baseline,99.45,0.0135,58.85,60.83,True,different_montage?+high_residual,56.96,control
sub-1126,ses-2,run-02,cathode3,control,-37.41872185,-56.99347836,74.98855973,-17.1304285281932,-54.1964968459378,83.21660461528961,active,-20.288293321806798,-2.796981514062196,-8.228044885289606,22.07121822954085,P1,P1,a_baseline,99.45,0.0135,58.85,60.83,True,different_montage?+high_residual,56.96,control
sub-1126,ses-3,run-01,anode,control,-60.7131659,-15.82948879,52.32091432,-51.676720149609736,-18.31068745734757,61.92675790390516,active,-9.036445750390264,2.48119866734757,-9.605843583905163,13.419609889450797,P1,P1,a_baseline,106.23,0.036,55.59,60.62,True,different_montage?+high_residual,51.97,control
sub-1126,ses-3,run-01,cathode1,control,-49.09131481,37.49777977,48.43829301,-35.6533206115815,34.20037630484251,61.45619764520123,active,-13.437994198418501,3.297403465157494,-13.017904635201226,18.997852478108033,P1,P1,a_baseline,106.23,0.036,55.59,60.62,True,different_montage?+high_residual,51.97,control
sub-1126,ses-3,run-01,cathode2,control,-72.99252689,-40.83406953,10.58247733,-73.77841351923293,-34.99830832551471,17.146525895837954,active,0.7858866292329338,-5.835761204485294,-6.564048565837954,8.818189168103736,P1,P1,a_baseline,106.23,0.036,55.59,60.62,True,different_montage?+high_residual,51.97,control
sub-1126,ses-3,run-01,cathode3,control,-29.216323,-48.38119857,80.44415159,-17.1304285281932,-54.1964968459378,83.21660461528961,active,-12.0858944718068,5.815298275937799,-2.7724530252896074,13.695730539084536,P1,P1,a_baseline,106.23,0.036,55.59,60.62,True,different_montage?+high_residual,51.97,control
sub-1126,ses-3,run-02,anode,control,-59.93225529,-16.93926297,53.10708554,-51.676720149609736,-18.31068745734757,61.92675790390516,active,-8.255535140390265,1.3714244873475678,-8.819672363905163,12.15817774937295,P1,P1,a_baseline,106.57,0.0356,55.72,60.73,True,different_montage?+high_residual,51.34,control
sub-1126,ses-3,run-02,cathode1,control,-47.81433817,36.45803003,50.44881925,-35.6533206115815,34.20037630484251,61.45619764520123,active,-12.1610175584185,2.257653725157496,-11.00737839520123,16.557467425123424,P1,P1,a_baseline,106.57,0.0356,55.72,60.73,True,different_montage?+high_residual,51.34,control
sub-1126,ses-3,run-02,cathode2,control,-72.55484248,-41.05968091,10.8198716,-73.77841351923293,-34.99830832551471,17.146525895837954,active,1.2235710392329224,-6.061372584485291,-6.326654295837953,8.846689678916304,P1,P1,a_baseline,106.57,0.0356,55.72,60.73,True,different_montage?+high_residual,51.34,control
sub-1126,ses-3,run-02,cathode3,control,-28.27339723,-49.83392041,80.43473301,-17.1304285281932,-54.1964968459378,83.21660461528961,active,-11.1429687018068,4.362576435937804,-2.7818716052896093,12.28562714220004,P1,P1,a_baseline,106.57,0.0356,55.72,60.73,True,different_montage?+high_residual,51.34,control
sub-1126,ses-4,run-01,anode,control,-59.77790912,-12.82045549,54.26341826,-51.676720149609736,-18.31068745734757,61.92675790390516,active,-8.101188970390261,5.490231967347569,-7.663339643905161,12.429749968808965,P1,P1,a_baseline,110.56,0.0155,56.44,58.62,True,different_montage?+high_residual,51.94,control
sub-1126,ses-4,run-01,cathode1,control,-45.46911147,36.0625592,53.33076177,-35.6533206115815,34.20037630484251,61.45619764520123,active,-9.815790858418502,1.8621828951574955,-8.125435875201227,12.877895149178553,P1,P1,a_baseline,110.56,0.0155,56.44,58.62,True,different_montage?+high_residual,51.94,control
sub-1126,ses-4,run-01,cathode2,control,-74.38407319,-35.30824303,8.65501761,-73.77841351923293,-34.99830832551471,17.146525895837954,active,-0.6056596707670678,-0.30993470448529337,-8.491508285837954,8.518720333846668,P1,P1,a_baseline,110.56,0.0155,56.44,58.62,True,different_montage?+high_residual,51.94,control
sub-1126,ses-4,run-01,cathode3,control,-28.49814304,-44.37420507,80.87177565,-17.1304285281932,-54.1964968459378,83.21660461528961,active,-11.367714511806799,9.8222917759378,-2.344828965289608,15.205281050676419,P1,P1,a_baseline,110.56,0.0155,56.44,58.62,True,different_montage?+high_residual,51.94,control
sub-1126,ses-4,run-02,anode,control,-59.53680318,-14.10101348,54.60570675,-51.676720149609736,-18.31068745734757,61.92675790390516,active,-7.860083030390264,4.209673977347569,-7.3210511539051595,11.53689950715886,P1,P1,a_baseline,110.81,0.0139,56.57,58.53,True,different_montage?+high_residual,51.34,control
sub-1126,ses-4,run-02,cathode1,control,-44.72485168,34.76391306,54.82124829,-35.6533206115815,34.20037630484251,61.45619764520123,active,-9.071531068418501,0.563536755157493,-6.634949355201229,11.253124123805831,P1,P1,a_baseline,110.81,0.0139,56.57,58.53,True,different_montage?+high_residual,51.34,control
sub-1126,ses-4,run-02,cathode2,control,-73.89510589,-35.90073007,8.67937025,-73.77841351923293,-34.99830832551471,17.146525895837954,active,-0.11669237076706906,-0.9024217444852951,-8.467155645837954,8.51590904396945,P1,P1,a_baseline,110.81,0.0139,56.57,58.53,True,different_montage?+high_residual,51.34,control
sub-1126,ses-4,run-02,cathode3,control,-27.66138445,-45.76560288,80.92355913,-17.1304285281932,-54.1964968459378,83.21660461528961,active,-10.5309559218068,8.430893965937798,-2.2930454852896105,13.68353255886546,P1,P1,a_baseline,110.81,0.0139,56.57,58.53,True,different_montage?+high_residual,51.34,control
sub-1127,ses-1,run-01,anode,target,75.66858568,-57.36902598,-0.52631933,77.49818262062011,-53.28886881873846,-3.68225372008022,active,-1.8295969406201067,-4.080157161261546,3.15593439008022,5.473118790983011,P1,P1,a_baseline,113.77,0.0513,41.71,47.09,True,,,target
sub-1127,ses-1,run-01,cathode1,target,60.54723977,-77.143322,33.91786462,64.08652415549913,-78.68091561553449,23.450816698811185,active,-3.539284385499137,1.5375936155344903,10.467047921188819,11.155707968230146,P1,P1,a_baseline,113.77,0.0513,41.71,47.09,True,,,target
sub-1127,ses-1,run-01,cathode2,target,66.00773691,-74.05287056,-34.51771693,71.87165740340724,-61.68847826974234,-41.89517344517554,active,-5.863920493407235,-12.364392290257662,7.377456515175538,15.546402313515832,P1,P1,a_baseline,113.77,0.0513,41.71,47.09,True,,,target
sub-1127,ses-1,run-01,cathode3,target,80.69864526,-20.356437,4.21307227,81.03541994558432,-15.040168464139713,6.60222055560216,active,-0.33677468558431656,-5.316268535860287,-2.38914828560216,5.838163912123762,P1,P1,a_baseline,113.77,0.0513,41.71,47.09,True,,,target
sub-1127,ses-1,run-02,anode,target,75.53763731,-58.34732714,-0.34349518,77.49818262062011,-53.28886881873846,-3.68225372008022,active,-1.9605453106201196,-5.05845832126154,3.33875854008022,6.370168529316415,P1,P1,a_baseline,114.07,0.0409,42.27,46.45,True,,,target
sub-1127,ses-1,run-02,cathode1,target,60.91118366,-78.39876927,33.43986629,64.08652415549913,-78.68091561553449,23.450816698811185,active,-3.1753404954991353,0.2821463455344855,9.989049591188813,10.48539486895389,P1,P1,a_baseline,114.07,0.0409,42.27,46.45,True,,,target
sub-1127,ses-1,run-02,cathode2,target,65.87877143,-74.44337777,-34.4726184,71.87165740340724,-61.68847826974234,-41.89517344517554,active,-5.99288597340724,-12.754899500257658,7.422555045175535,15.927851925184234,P1,P1,a_baseline,114.07,0.0409,42.27,46.45,True,,,target
sub-1127,ses-1,run-02,cathode3,target,80.41597654,-20.84493679,4.72214712,81.03541994558432,-15.040168464139713,6.60222055560216,active,-0.6194434055843203,-5.804768325860286,-1.88007343560216,6.133002655542359,P1,P1,a_baseline,114.07,0.0409,42.27,46.45,True,,,target
sub-1127,ses-2,run-01,anode,target,76.10066719,-57.6161256,-4.9682889,77.49818262062011,-53.28886881873846,-3.68225372008022,active,-1.3975154306201176,-4.327256781261539,-1.28603517991978,4.725683772089137,P1,P1,a_baseline,115.39,0.0266,41.84,44.37,True,,,target
sub-1127,ses-2,run-01,cathode1,target,61.58883792,-82.84280551,19.08153264,64.08652415549913,-78.68091561553449,23.450816698811185,active,-2.497686235499131,-4.161889894465517,-4.369284058811186,6.530727923534831,P1,P1,a_baseline,115.39,0.0266,41.84,44.37,True,,,target
sub-1127,ses-2,run-01,cathode2,target,68.92603729,-64.65626695,-43.58951952,71.87165740340724,-61.68847826974234,-41.89517344517554,active,-2.9456201134072444,-2.9677886802576623,-1.694346074824466,4.511679966979917,P1,P1,a_baseline,115.39,0.0266,41.84,44.37,True,,,target
sub-1127,ses-2,run-01,cathode3,target,80.48255565,-20.35754093,9.06163132,81.03541994558432,-15.040168464139713,6.60222055560216,active,-0.5528642955843281,-5.317372465860286,2.4594107643978402,5.884624896971515,P1,P1,a_baseline,115.39,0.0266,41.84,44.37,True,,,target
sub-1127,ses-2,run-02,anode,target,75.99710436,-58.24409524,-4.85891822,77.49818262062011,-53.28886881873846,-3.68225372008022,active,-1.501078260620119,-4.955226421261543,-1.1766644999197795,5.309618081919477,P1,P1,a_baseline,114.59,0.0276,41.5,44.19,True,,,target
sub-1127,ses-2,run-02,cathode1,target,62.1387486,-83.72489415,18.83326451,64.08652415549913,-78.68091561553449,23.450816698811185,active,-1.9477755554991347,-5.043978534465509,-4.617552188811185,7.110368294761092,P1,P1,a_baseline,114.59,0.0276,41.5,44.19,True,,,target
sub-1127,ses-2,run-02,cathode2,target,68.24667772,-65.26410543,-43.00558538,71.87165740340724,-61.68847826974234,-41.89517344517554,active,-3.624979683407247,-3.5756271602576604,-1.1104119348244623,5.21139155689612,P1,P1,a_baseline,114.59,0.0276,41.5,44.19,True,,,target
sub-1127,ses-2,run-02,cathode3,target,80.13413509,-21.06492272,8.99944977,81.03541994558432,-15.040168464139713,6.60222055560216,active,-0.901284855584322,-6.024754255860286,2.39722921439784,6.54650182469804,P1,P1,a_baseline,114.59,0.0276,41.5,44.19,True,,,target
sub-1127,ses-3,run-01,anode,target,76.46495863,-53.21539528,-4.08509812,77.49818262062011,-53.28886881873846,-3.68225372008022,active,-1.0332239906201153,0.07347353873845464,-0.4028443999197795,1.1114107189668607,P1,P1,a_baseline,112.46,0.0496,40.19,44.81,True,,,target
sub-1127,ses-3,run-01,cathode1,target,63.49243141,-79.12448703,17.73426523,64.08652415549913,-78.68091561553449,23.450816698811185,active,-0.5940927454991325,-0.4435714144655094,-5.716551468811186,5.764430803258286,P1,P1,a_baseline,112.46,0.0496,40.19,44.81,True,,,target
sub-1127,ses-3,run-01,cathode2,target,70.4332416,-61.44569656,-43.09391835,71.87165740340724,-61.68847826974234,-41.89517344517554,active,-1.4384158034072385,0.2427817097423386,-1.1987449048244656,1.8881134311581287,P1,P1,a_baseline,112.46,0.0496,40.19,44.81,True,,,target
sub-1127,ses-3,run-01,cathode3,target,79.04142571,-14.38759074,6.97727226,81.03541994558432,-15.040168464139713,6.60222055560216,active,-1.9939942355843243,0.6525777241397126,0.3750517043978405,2.131322237147308,P1,P1,a_baseline,112.46,0.0496,40.19,44.81,True,,,target
sub-1127,ses-3,run-02,anode,target,74.72435902,-52.51884911,-4.14668005,77.49818262062011,-53.28886881873846,-3.68225372008022,active,-2.773823600620119,0.7700197087384595,-0.4644263299197795,2.915942306549562,P1,P1,a_baseline,110.79,0.0459,40.99,45.57,True,,,target
