group,n,mean,sd,median,q25,q75,p95,max,pct_gt_5mm,pct_gt_10mm,pct_gt_20mm
ses-1,2916,11.243926270723147,8.345603732042637,9.799882194016973,6.6953560187857715,14.410859593339715,22.462821211687654,153.05172340579995,84.87654320987654,48.45679012345679,8.093278463648835
ses-4,2592,11.230686984896126,7.088951807764637,9.944481734163332,6.686552319138071,14.412254457605309,22.30354751382044,118.97381648929901,86.57407407407408,49.498456790123456,8.719135802469136
ses-2,2796,10.912578748768425,6.2023511066796555,10.013986376946747,6.528558473965601,14.0406586957366,20.95378549128021,51.78204848773638,84.94277539341917,50.178826895565095,6.652360515021459
ses-3,2636,11.580114604065887,7.630570034903448,10.487879143117457,7.013839756098983,14.964964190726473,22.57433769254848,161.16238043249214,86.87405159332322,52.65553869499241,7.7389984825493165
