subject,session,run,electrode,condition,X,Y,Z,X_ref,Y_ref,Z_ref,stim,dX,dY,dZ,deviation_mm,exp,project,network,star_min_angle,star_radius_cv,spoke_min_mm,spoke_max_mm,star_hub_agrees,note,baseline_residual_mm,baseline_condition_used
sub-1152,ses-2,run-02,anode,control,-55.95841614,-15.83454223,69.60062467,-57.782132604644666,-27.3947305205362,66.76302162138153,active,1.8237164646446686,11.5601882905362,2.837603048618476,12.042254195855325,P1,P1,a_baseline,108.04,0.0225,56.83,60.06,True,different_montage?+high_residual,52.1,control
sub-1152,ses-3,run-01,anode,control,-63.33551788,-22.69606405,60.94043637,-57.782132604644666,-27.3947305205362,66.76302162138153,active,-5.553385275355332,4.6986664705362,-5.8225852513815255,9.317727921949652,P1,P1,a_baseline,110.03,0.0575,53.34,60.82,True,different_montage?+high_residual,52.62,control
sub-1152,ses-3,run-02,anode,control,-62.81148219,-22.9511858,61.10236593,-57.782132604644666,-27.3947305205362,66.76302162138153,active,-5.029349585355334,4.443544720536199,-5.660655691381528,8.779662282314113,P1,P1,a_baseline,109.79,0.0587,53.11,60.67,True,different_montage?+high_residual,52.31,control
sub-1152,ses-4,run-01,anode,control,-59.37155394,-12.66738532,66.06575425,-57.782132604644666,-27.3947305205362,66.76302162138153,active,-1.5894213353553326,14.7273452005362,-0.6972673713815283,14.829266287454438,P1,P1,a_baseline,107.86,0.0225,56.71,59.89,True,different_montage?+high_residual,53.83,control
sub-1152,ses-4,run-02,anode,control,-58.22969149,-13.28392857,66.41653754,-57.782132604644666,-27.3947305205362,66.76302162138153,active,-0.4475588853553347,14.1108019505362,-0.34648408138153286,14.12214898171548,P1,P1,a_baseline,107.26,0.0302,55.71,59.87,True,different_montage?+high_residual,53.28,control
sub-1153,ses-1,run-01,anode,target,73.00527668,-54.05733058,-29.86033986,73.67507113875551,-53.214046868104965,-31.88237924757604,active,-0.6697944587555185,-0.8432837118950332,2.02203938757604,2.290937650970875,P1,P1,a_baseline,114.79,0.0317,41.69,45.05,True,,,target
sub-1153,ses-1,run-02,anode,target,73.1827254,-54.62298056,-30.25113234,73.67507113875551,-53.214046868104965,-31.88237924757604,active,-0.49234573875551746,-1.4089336918950366,1.6312469075760383,2.210987324274855,P1,P1,a_baseline,114.31,0.0273,41.89,44.77,True,,,target
sub-1153,ses-2,run-01,anode,target,71.65856747,-58.04491077,-32.27793797,73.67507113875551,-53.214046868104965,-31.88237924757604,active,-2.0165036687555187,-4.830863901895036,-0.3955587224239636,5.249761879135345,P1,P1,a_baseline,115.45,0.0355,41.42,45.18,True,,,target
sub-1153,ses-2,run-02,anode,target,72.17562472,-58.51488462,-32.56792086,73.67507113875551,-53.214046868104965,-31.88237924757604,active,-1.499446418755511,-5.300837751895031,-0.685541612423961,5.551323061847431,P1,P1,a_baseline,115.27,0.0331,41.65,45.11,True,,,target
sub-1153,ses-3,run-01,anode,target,70.18449045,-62.76731932,-31.73485083,73.67507113875551,-53.214046868104965,-31.88237924757604,active,-3.4905806887555144,-9.553272451895033,0.14752841757604074,10.172066295440763,P1,P1,a_baseline,117.0,0.0681,41.6,47.92,True,,,target
sub-1153,ses-3,run-02,anode,target,70.1979755,-63.39973179,-31.77565192,73.67507113875551,-53.214046868104965,-31.88237924757604,active,-3.4770956387555145,-10.185684921895032,0.10672732757603853,10.763352736560478,P1,P1,a_baseline,117.18,0.0696,41.21,47.88,True,,,target
sub-1153,ses-4,run-01,anode,target,69.66062668,-63.44697596,-33.99427241,73.67507113875551,-53.214046868104965,-31.88237924757604,active,-4.01444445875552,-10.232929091895038,-2.1118931624239607,11.193243267332207,P1,P1,a_baseline,112.97,0.0573,41.34,47.58,True,,,target
sub-1153,ses-4,run-02,anode,target,69.70811834,-63.966847,-34.24391416,73.67507113875551,-53.214046868104965,-31.88237924757604,active,-3.966952798755514,-10.752800131895036,-2.361534912423963,11.701977282777186,P1,P1,a_baseline,112.54,0.06,41.21,47.75,True,,,target
sub-1154,ses-1,run-01,anode,control,-63.46563159,-37.25364519,62.62852652,-54.161981083782194,-28.955576582419837,73.46922055854209,active,-9.303650506217807,-8.298068607580163,-10.84069403854209,16.5207900112324,P1,P1,a_baseline,108.77,0.038,55.04,60.11,True,different_montage?+high_residual,52.06,control
sub-1154,ses-1,run-02,anode,control,-62.8493616,-38.2400226,62.95911233,-54.161981083782194,-28.955576582419837,73.46922055854209,active,-8.687380516217807,-9.284446017580166,-10.510108228542087,16.49648123275352,P1,P1,a_baseline,108.94,0.0374,55.54,60.14,True,different_montage?+high_residual,52.12,control
sub-1154,ses-2,run-01,anode,control,-59.56706516,-29.23099273,67.69426099,-54.161981083782194,-28.955576582419837,73.46922055854209,active,-5.405084076217804,-0.2754161475801631,-5.774959568542087,7.914603334572553,P1,P1,a_baseline,104.77,0.021,55.93,58.88,True,different_montage?+high_residual,49.93,control
sub-1154,ses-2,run-02,anode,control,-59.05493709,-29.69150031,67.92205288,-54.161981083782194,-28.955576582419837,73.46922055854209,active,-4.892956006217808,-0.7359237275801611,-5.547167678542095,7.433281339049431,P1,P1,a_baseline,104.91,0.0143,56.64,58.55,True,different_montage?+high_residual,49.8,control
sub-1154,ses-3,run-01,anode,control,-59.47522823,-31.49774972,69.33162647,-54.161981083782194,-28.955576582419837,73.46922055854209,active,-5.313247146217805,-2.542173137580164,-4.137594088542087,7.198119500242008,P1,P1,a_baseline,107.27,0.0123,56.96,58.7,True,different_montage?+high_residual,49.44,control
sub-1154,ses-3,run-02,anode,control,-55.64535466,-34.33035559,62.12896882,-54.161981083782194,-28.955576582419837,73.46922055854209,active,-1.483373576217808,-5.374779007580166,-11.340251738542094,12.636849134196888,P1,P1,a_baseline,105.29,0.0363,55.86,61.06,True,different_montage?+high_residual,51.12,control
sub-1154,ses-4,run-01,anode,control,-63.65472984,-41.50313183,65.08061088,-54.161981083782194,-28.955576582419837,73.46922055854209,active,-9.492748756217807,-12.547555247580163,-8.388609678542096,17.830372794158883,P1,P1,a_baseline,109.35,0.0539,53.48,60.9,True,different_montage?+high_residual,52.24,control
sub-1155,ses-1,run-01,anode,target,74.01662092,-47.80846718,-3.9302342,74.6122899620813,-53.69890328187537,7.001264212434376,active,-0.5956690420813118,5.890436101875366,-10.931498412434376,12.431802629507356,P1,P1,a_baseline,116.8,0.02,42.33,44.34,True,,,target
sub-1155,ses-1,run-02,anode,target,74.51539551,-48.65946688,-4.33824388,74.6122899620813,-53.69890328187537,7.001264212434376,active,-0.0968944520813011,5.039436401875371,-11.339508092434375,12.409260717777487,P1,P1,a_baseline,116.0,0.032,41.67,44.65,True,,,target
sub-1155,ses-2,run-01,anode,target,71.75064772,-55.00937388,-6.68056947,74.6122899620813,-53.69890328187537,7.001264212434376,active,-2.8616422420813024,-1.3104705981246312,-13.681833682434377,14.039191658496904,P1,P1,a_baseline,113.18,0.0363,41.93,45.81,True,rigid_offset?+high_residual,43.04,target
sub-1155,ses-2,run-02,anode,target,72.02586614,-55.58130179,-6.72926177,74.6122899620813,-53.69890328187537,7.001264212434376,active,-2.5864238220813007,-1.8823985081246306,-13.730525982434376,14.098239467576262,P1,P1,a_baseline,112.71,0.0346,42.05,45.7,True,rigid_offset?+high_residual,42.96,target
sub-1155,ses-3,run-01,anode,target,72.58819952,-50.82707166,-10.22083883,74.6122899620813,-53.69890328187537,7.001264212434376,active,-2.0240904420813024,2.8718316218753657,-17.222103042434377,17.576836808321218,P1,P1,a_baseline,110.54,0.019,42.87,44.88,True,rigid_offset?+high_residual,42.96,target
sub-1155,ses-3,run-02,anode,target,72.45488277,-51.2537177,-9.63445663,74.6122899620813,-53.69890328187537,7.001264212434376,active,-2.1574071920813083,2.4451855818753643,-16.635720842434377,16.9523020935111,P1,P1,a_baseline,110.73,0.0131,43.28,44.62,True,rigid_offset?+high_residual,42.46,target
sub-1155,ses-4,run-01,anode,target,75.81300576,-46.38108791,3.90249798,74.6122899620813,-53.69890328187537,7.001264212434376,active,1.20071579791869,7.317815371875369,-3.0987662324343757,8.037069889425032,P1,P1,a_baseline,113.41,0.0235,43.21,45.75,True,,,target
sub-1155,ses-4,run-02,anode,target,75.89874676,-47.11652291,4.15044677,74.6122899620813,-53.69890328187537,7.001264212434376,active,1.2864567979186887,6.582380371875367,-2.8508174424343755,7.287651373594196,P1,P1,a_baseline,112.91,0.0273,43.11,45.98,True,,,target
sub-1156,ses-1,run-01,anode,target,75.08014877,-54.1098086,-12.72840642,74.96792231881057,-52.16663386332377,-8.027894477284987,active,0.11222645118942864,-1.9431747366762337,-4.700511942715014,5.08756674228553,P1,P1,a_baseline,112.9,0.0208,42.41,44.58,True,,,target
sub-1156,ses-1,run-02,anode,target,75.46317279,-54.84960175,-12.66036036,74.96792231881057,-52.16663386332377,-8.027894477284987,active,0.4952504711894363,-2.6829678866762308,-4.632465882715014,5.37618171797307,P1,P1,a_baseline,113.45,0.0237,42.35,44.84,True,,,target
