network,vol_anode_mm3,vol_cathode1_mm3,vol_cathode2_mm3,vol_cathode3_mm3,vol_total_mm3,vol_cv,spoke_min_mm,spoke_max_mm,star_radius_cv,star_min_angle,star_angle_std,star_hub_agrees,subject,session,run,anode,cathode1,cathode2,cathode3
b_no_attention,1621.8,1328.4,1456.0,1704.7,6110.9,0.0954,50.75,59.29,0.0634,103.73,7.11,True,sub-1161,ses-2,run-01,[-42.27674131 -12.89741622  76.7407478 ],[-67.20364523 -40.9840545   50.55801375],[-34.70716098  37.82739891  61.42845826],[ -2.3554006  -39.87066653  88.03813569]
b_no_attention,1564.6,1252.8,1442.1,1614.4,5873.9,0.0949,51.05,59.0,0.0591,103.13,7.3,True,sub-1161,ses-2,run-02,[-41.92176391 -13.41783726  76.74177824],[-66.87778385 -41.95373993  50.59338552],[-34.73240776  36.94394257  60.95500717],[ -1.77197327 -40.22411994  87.27186079]
b_no_attention,1847.0,1219.1,1798.6,2372.9,7237.5,0.2258,54.84,58.42,0.0258,106.06,5.39,True,sub-1161,ses-3,run-01,[-44.46316649 -13.70098893  75.03580203],[-67.54024547 -46.49428132  46.05226849],[-40.05935696  34.58138832  59.07275486],[  0.58083877 -36.57096401  89.76036979]
b_no_attention,1778.0,1304.2,1891.0,2252.6,7225.8,0.1876,55.23,58.32,0.0235,106.46,4.98,True,sub-1161,ses-3,run-02,[-43.89661853 -13.64220332  75.92015157],[-67.27612261 -46.41865297  46.56480422],[-39.40235863  33.94903738  59.71734605],[  0.94845775 -36.53908831  90.90179145]
b_no_attention,1510.3,1094.4,1783.9,1513.2,5901.8,0.167,56.18,58.76,0.0183,105.3,5.62,True,sub-1161,ses-4,run-01,[-49.69098421  -6.59340949  69.40079479],[-72.32142999 -33.70069936  29.84794952],[-32.60148282  40.29561153  60.45119186],[-12.18719671 -37.51378661  87.37889078]
b_no_attention,1529.4,1215.4,1789.0,1426.7,5960.5,0.1385,56.19,58.82,0.0187,106.13,4.79,True,sub-1161,ses-4,run-02,[-49.05066028  -7.07761383  70.10177725],[-72.02747923 -33.74155872  30.38118227],[-32.21818627  39.79328014  60.52435141],[-11.27155961 -37.61230634  87.8526844 ]
b_no_attention,2306.1,2220.3,2562.9,2126.4,9215.8,0.0705,55.51,60.19,0.0343,111.24,3.68,True,sub-1163,ses-1,run-01,[-50.78772857 -40.85560285  53.40324364],[-73.6760656  -48.96805374   9.59686528],[-41.65257472   8.7983361   62.29263001],[-11.77387144 -77.51457227  62.20904192]
b_no_attention,2179.3,2316.4,2419.8,2344.3,9259.8,0.0376,56.04,60.15,0.0309,110.48,4.19,True,sub-1163,ses-1,run-02,[-49.77383378 -40.92649554  53.08639419],[-73.3818851  -49.36303964   9.17404578],[-40.35717148   8.81941042  61.25472431],[-10.88696181 -77.85865452  61.04639796]
b_no_attention,1901.3,1804.4,2221.8,415.2,6342.6,0.4372,56.09,61.72,0.0419,105.7,6.66,True,sub-1163,ses-2,run-01,[-47.65160411 -37.99987812  55.91479857],[-72.04096395 -51.69248691  13.74383573],[-36.72562883  15.97302896  64.36731694],[-11.17117279 -73.65994375  63.0350374 ]
b_no_attention,1904.2,1817.6,2210.8,432.0,6364.6,0.4305,56.44,61.49,0.0384,105.42,6.81,True,sub-1163,ses-2,run-02,[-47.54741001 -38.61784844  56.27968867],[-72.10171265 -52.28934958  13.81394956],[-36.55550647  15.13118561  64.68389038],[-11.1451615  -74.3548085   63.05558192]
b_no_attention,1844.0,1578.5,2626.7,1048.9,7098.2,0.3208,57.7,58.86,0.0089,109.13,4.54,True,sub-1163,ses-4,run-01,[-54.05467683 -41.35751723  50.07249917],[-73.72874364 -51.69087689   1.93466948],[-41.73388015   8.4913185   63.72376973],[-16.50432058 -75.7051282   60.81754257]
b_no_attention,1866.0,1600.5,2565.1,903.7,6935.3,0.3431,57.16,58.93,0.0136,109.56,4.1,True,sub-1163,ses-4,run-02,[-54.18264672 -42.3209088   50.67864075],[-73.79209424 -52.06289013   2.40367628],[-41.48266447   7.51669552  64.25547694],[-17.59685081 -76.88789341  61.68875368]
b_no_attention,2009.8,2061.2,2111.8,2254.1,8436.8,0.0432,55.54,61.09,0.039,111.0,4.46,True,sub-1165,ses-1,run-01,[-45.85352705 -31.05566759  66.61884376],[-73.74216163 -41.51508286  26.32824297],[-31.83700524  22.24071921  68.43382587],[-10.36600542 -68.41652711  74.92733479]
b_no_attention,1980.5,2051.6,2190.3,1779.5,8001.8,0.0741,54.74,60.57,0.0427,110.92,3.63,True,sub-1165,ses-1,run-02,[-44.72795357 -29.00435431  65.59848909],[-72.88494182 -41.28645525  26.94454745],[-30.73212192  23.84451162  65.28371286],[ -7.28575413 -65.9339787   74.27375393]
b_no_attention,2324.5,1836.0,2393.4,2589.3,9143.2,0.1213,54.51,60.43,0.0451,103.67,7.43,True,sub-1165,ses-2,run-01,[-54.60212008 -33.76743536  58.86973585],[-76.29553884 -43.78507294  15.8769269 ],[-35.05651553  16.17387566  68.78409125],[-22.43024019 -76.08549018  66.97313393]
b_no_attention,2284.9,1799.3,2405.2,2582.7,9072.0,0.1281,54.88,60.43,0.0418,103.78,7.32,True,sub-1165,ses-2,run-02,[-54.54928679 -33.72022314  59.36269395],[-76.27042751 -43.79664545  16.01785322],[-35.11751334  16.37278891  68.71686724],[-22.68517105 -76.10365432  67.79153873]
b_no_attention,2065.6,2187.3,2414.0,1668.7,8335.6,0.1297,53.25,60.64,0.0548,106.23,8.24,True,sub-1165,ses-3,run-01,[-53.06653605 -28.0752613   59.88066575],[-75.94620544 -45.78872109  19.05648644],[-35.84179546  23.2811383   67.68568894],[-22.23981999 -62.16049116  73.78011791]
b_no_attention,1951.9,2362.6,2270.9,1597.6,8183.0,0.1468,53.26,60.54,0.0524,105.96,7.63,True,sub-1165,ses-3,run-02,[-52.26047631 -27.72611304  59.39058459],[-75.47877614 -45.83879733  17.69374291],[-34.79378822  23.70328003  65.32366817],[-21.70764491 -62.03278935  73.38603844]
b_no_attention,2204.9,2276.8,2408.1,2449.9,9339.7,0.0422,54.42,64.11,0.0668,101.56,9.52,True,sub-1165,ses-4,run-01,[-55.77132409 -10.60854686  56.1507656 ],[-76.23792841 -28.44771636  15.23230886],[-32.39834044  42.23588215  58.96070664],[-28.63263949 -53.95603574  74.48744032]
b_no_attention,2036.9,2168.2,2304.7,2441.8,8951.7,0.0675,54.77,64.02,0.0638,101.68,9.1,True,sub-1165,ses-4,run-02,[-54.85043754 -10.08648536  53.64668906],[-76.54691636 -28.27430734  13.13576633],[-30.68870985  42.38367337  53.9793135 ],[-27.76232348 -52.3822133   71.20322583]
b_no_attention,1865.3,1409.1,1541.1,1302.0,6117.5,0.1384,45.11,52.27,0.0607,114.03,2.42,True,sub-1166,ses-1,run-01,[ 62.8163285  -68.36924197 -27.97802845],[ 46.87117298 -83.44192593 -62.25703745],[ 49.31539406 -83.50914171  10.30022518],[ 70.38060738 -21.80919544 -29.16406672]
b_no_attention,1899.8,1486.8,1583.6,1494.2,6464.4,0.1041,44.47,54.62,0.0861,113.26,3.45,True,sub-1166,ses-1,run-02,[ 63.34927279 -69.59081642 -28.39201244],[ 47.4236561  -83.87603454 -62.33833227],[ 50.38987959 -84.41883472  10.04290265],[ 70.52697468 -20.81691016 -29.02486735]
b_no_attention,1695.9,1563.8,1530.8,2007.6,6798.1,0.1108,41.29,43.55,0.022,112.73,4.04,True,sub-1166,ses-2,run-01,[ 65.22952153 -63.51781475 -30.62489458],[ 53.11378476 -72.8696797  -65.41664767],[ 52.95498525 -82.22877282   1.68563826],[ 70.99371939 -27.13907102 -24.88218151]
b_no_attention,1720.8,1602.7,1542.6,1983.4,6849.5,0.0988,41.33,44.47,0.0311,113.36,2.95,True,sub-1166,ses-2,run-02,[ 65.93747515 -64.06730803 -30.93400053],[ 53.41358602 -74.07775806 -65.44673467],[ 53.33196489 -83.5675918    1.80637743],[ 71.05178125 -27.53224307 -25.3411903 ]
b_no_attention,1635.0,1675.3,1489.8,1712.0,6512.1,0.0518,41.87,46.33,0.0415,113.19,5.41,True,sub-1166,ses-3,run-01,[ 64.75330071 -62.11890902 -30.41330387],[ 54.24397551 -70.88605617 -65.63387474],[ 52.77898852 -81.11455953   2.13054393],[ 70.34012678 -21.07328299 -24.63009367]
b_no_attention,1620.3,1729.6,1582.9,1852.1,6784.9,0.0618,42.15,46.62,0.0427,112.82,5.4,True,sub-1166,ses-3,run-02,[ 65.37989338 -62.73726705 -30.74744384],[ 55.00140109 -71.80495949 -66.20922186],[ 53.58503598 -81.63920321   1.50302486],[ 70.17226194 -21.37769838 -24.58805833]
b_no_attention,1695.9,1335.0,1845.5,1304.9,6181.3,0.15,41.39,43.68,0.0235,114.17,2.9,True,sub-1166,ses-4,run-01,[ 64.24413597 -63.37326967 -31.87371568],[ 49.24420356 -86.89564364  -4.02133636],[ 54.20296915 -67.53879875 -69.40677321],[ 71.11723695 -28.08641992 -21.70821497]
b_no_attention,1676.8,1333.5,1911.5,1310.8,6232.6,0.1606,41.68,43.57,0.0202,114.47,2.35,True,sub-1166,ses-4,run-02,[ 65.05147964 -63.99081407 -31.86069987],[ 50.50169203 -87.18293025  -3.63769459],[ 54.55825722 -69.42913135 -69.265517  ],[ 71.47177832 -28.51098611 -21.10299185]
b_no_attention,1815.4,1502.2,1452.3,1646.0,6416.0,0.0881,41.66,47.89,0.0575,113.69,3.52,True,sub-1168,ses-1,run-01,[ 71.17405083 -47.13791694 -10.90736807],[ 62.91338127 -75.78453771  12.01231982],[ 60.41512923 -47.19426431 -52.77520206],[ 72.86925754 -10.75160799   5.1135579 ]
b_no_attention,1855.8,1436.2,1514.0,1605.6,6411.6,0.0985,42.6,46.9,0.0454,115.96,1.72,True,sub-1168,ses-1,run-02,[ 70.26865178 -46.2092718  -12.06388017],[ 61.89666031 -76.52242861  10.05519815],[ 59.58364396 -46.18667731 -53.02608185],[ 71.72252776 -11.67026342   5.01988365]
b_no_attention,1474.3,1464.8,1720.1,1708.3,6367.6,0.0769,39.87,45.08,0.0544,105.45,10.65,True,sub-1168,ses-2,run-01,[ 70.81968561 -53.68873683   1.77163669],[ 58.75855371 -71.68689867 -26.95201504],[ 66.7208991  -60.60333772  41.19632535],[ 73.04181503 -13.22346292  -1.95959261]
b_no_attention,1392.9,1387.1,1652.6,1716.4,6149.0,0.0969,40.13,44.68,0.0459,106.67,9.76,True,sub-1168,ses-2,run-02,[ 71.0033192  -54.16549467   1.92567525],[ 59.250626   -72.77965998 -26.83893215],[ 66.78036554 -61.31376356  40.58331914],[ 72.74613077 -14.09085007  -2.30945112]
b_no_attention,1435.5,1381.2,1504.4,1918.1,6239.2,0.1356,40.23,46.95,0.0629,110.86,7.13,True,sub-1168,ses-3,run-01,[ 69.2466582  -59.65258593   2.52784072],[ 56.51287812 -75.7222667  -27.43846551],[ 63.07349283 -70.46917726  40.19157258],[ 73.012592   -17.8290425   -3.21750261]
b_no_attention,1450.9,1314.4,1494.2,1984.9,6244.3,0.1624,40.42,48.17,0.0715,109.5,7.79,True,sub-1168,ses-3,run-02,[ 69.89370793 -61.0556309    0.40061012],[ 57.32148704 -76.84996772 -29.98456289],[ 63.43403633 -71.87809492  38.26690795],[ 73.70458208 -18.21528352  -6.02663651]
b_no_attention,1434.0,1423.0,1580.0,1655.5,6092.5,0.0646,42.12,46.71,0.0452,109.74,6.07,True,sub-1168,ses-4,run-01,[ 71.23295627 -51.51967548   3.44478457],[ 59.39316695 -70.6687713  -28.20304172],[ 66.10989438 -63.76539313  39.07437063],[72.9589739  -9.38762526  2.97250501]
b_no_attention,1516.9,1398.1,1556.5,1574.1,6045.6,0.0454,42.92,45.84,0.0307,110.52,5.34,True,sub-1168,ses-4,run-02,[ 70.6841715  -51.68902295   2.924346  ],[ 58.92946953 -71.25081316 -28.50123332],[ 65.91712121 -65.13727746  38.94352293],[ 71.88007084 -10.32702057   2.92669221]
b_no_attention,1941.6,1852.8,1811.8,1847.7,7453.9,0.0256,39.45,49.76,0.0993,108.85,7.2,True,sub-1169,ses-2,run-01,[ 74.59427003 -48.41434917  -7.19763095],[ 66.55385119 -67.950634   -35.86316908],[ 67.27684362 -60.39567167  34.05739984],[80.11209571 -3.85655045 -8.60278359]
b_no_attention,1860.2,1816.9,2031.8,1874.1,7583.0,0.0429,39.68,48.83,0.0932,109.66,6.7,True,sub-1169,ses-2,run-02,[ 75.23294679 -48.3252303   -6.75553909],[ 67.10315951 -68.49213144 -35.21514849],[ 67.61866713 -61.7132995   34.54086077],[80.51329376 -4.7670066  -7.40808627]
b_no_attention,1791.2,1854.3,1483.9,2009.8,7139.2,0.1071,40.17,45.43,0.0507,113.31,3.92,True,sub-1169,ses-3,run-01,[ 76.38383427 -45.30237292 -10.89399594],[ 66.44506298 -63.51142743 -42.89857446],[ 69.12015022 -60.58956379  26.46193188],[ 80.33204583  -9.25609007 -11.12201083]
b_no_attention,1844.0,1871.9,1604.9,1953.3,7274.2,0.0713,40.63,46.23,0.0552,112.82,4.08,True,sub-1169,ses-3,run-02,[ 76.99008925 -45.9474085  -10.73346271],[ 66.87306114 -64.37407251 -42.39084586],[ 69.85927296 -61.74628636  27.22859383],[ 80.62690229  -9.45635671 -10.49160487]
b_no_attention,1979.7,2250.4,2241.6,2279.7,8751.5,0.0553,42.34,46.73,0.0406,112.23,4.77,True,sub-1169,ses-4,run-01,[ 77.91167719 -36.74922267   4.88205955],[ 72.34255461 -58.56625052 -25.99738962],[ 67.68233602 -51.40075355  43.09221838],[79.24891167  3.0495635   3.86914878]
b_no_attention,1959.2,2414.7,2207.1,2262.9,8843.9,0.0742,42.47,47.34,0.0451,113.83,3.82,True,sub-1169,ses-4,run-02,[ 78.24927332 -36.8452663    5.86764559],[ 68.01935039 -52.73266043  44.19320611],[ 72.83272464 -58.58959228 -25.23242015],[79.33936646  3.03660221  4.71546162]
b_no_attention,1700.3,1744.3,2456.5,1668.7,7569.8,0.1727,56.77,62.49,0.0418,109.35,3.92,True,sub-1171,ses-1,run-01,[-42.512166   -38.39826336  57.10482201],[-58.97969957 -61.08472154  12.9914174 ],[-37.60112421  12.60097073  58.20659235],[  3.74112753 -64.77862148  75.45072783]
b_no_attention,1767.0,1878.5,2498.3,1690.0,7833.9,0.1628,56.94,62.09,0.0379,109.91,3.23,True,sub-1171,ses-1,run-02,[-42.16708729 -40.48301617  58.34003689],[-59.45417007 -62.00939652  13.99500579],[-37.75653106  10.70053701  60.0107721 ],[  3.4587643  -67.58048178  76.084435  ]
b_no_attention,1616.7,1712.0,1728.9,1687.8,6745.3,0.0254,54.04,60.27,0.0456,103.3,6.54,True,sub-1171,ses-2,run-01,[-43.92762064 -55.35537869  50.70007517],[-55.52439856 -69.77801053   1.1707285 ],[-38.07126299  -2.34515412  61.4469577 ],[ -5.7816437  -83.51280924  61.89505989]
b_no_attention,1510.3,1745.7,1721.5,1501.5,6479.1,0.0705,54.17,60.69,0.0472,102.14,7.51,True,sub-1171,ses-2,run-02,[-44.89803117 -56.50322273  51.04730346],[-56.48769319 -70.95485251   1.4108712 ],[-38.37535523  -3.34241154  62.54807908],[ -7.57248077 -86.07525866  61.86673338]
b_no_attention,1673.9,1493.4,1649.7,2098.6,6915.5,0.1298,57.37,59.67,0.016,107.82,2.31,True,sub-1171,ses-3,run-01,[-40.61201926 -60.19753764  53.49198699],[-53.95939951 -74.11848564   4.42545836],[-39.27983297  -6.80915266  60.51436987],[  4.53682654 -82.7973119   64.58051262]
b_no_attention,1615.2,1588.0,1696.6,1890.2,6790.1,0.0696,58.06,59.01,0.007,107.55,2.87,True,sub-1171,ses-3,run-02,[-41.23835596 -61.1854206   54.05166289],[-54.97039739 -75.66591039   4.8550444 ],[-39.73963489  -8.534196    61.98018759],[  4.55589337 -83.99317909  64.96621518]
b_no_attention,1967.3,1460.4,1910.1,1885.1,7222.8,0.1116,55.97,59.85,0.0274,110.28,2.87,True,sub-1171,ses-4,run-01,[-36.99608653 -41.40819944  61.41407509],[-58.26913676 -59.73878549  19.44230907],[-31.01006372  12.17870638  64.74909797],[  6.143367   -68.73913299  73.26420077]
b_no_attention,1917.4,1515.4,1844.8,1758.2,7035.8,0.0861,55.56,59.83,0.0316,110.25,3.41,True,sub-1171,ses-4,run-02,[-37.52921664 -42.42396884  62.81009984],[-58.82843214 -60.23461761  21.07972309],[-30.33336404  10.90758004  67.27981651],[  6.00058355 -70.46481138  74.54674819]
b_no_attention,2128.6,2529.1,1596.8,2050.9,8305.5,0.1594,42.67,43.99,0.0126,115.75,2.09,True,sub-1173,ses-1,run-01,[ 79.99795644 -44.58300808 -26.09425012],[ 66.42321155 -75.5024241   -7.59579715],[ 75.75586668 -40.87717937 -64.9509575 ],[ 84.46170606 -10.6698102   -5.90974814]
b_no_attention,2082.4,2493.2,1669.5,2081.7,8326.8,0.1399,42.45,44.3,0.0185,115.95,1.83,True,sub-1173,ses-1,run-02,[ 80.18069448 -44.89119111 -26.18408269],[ 66.75558973 -75.66364232  -7.73978039],[ 75.86847607 -41.61157925 -65.49667896],[ 84.34409928 -10.55131781  -6.10948445]
b_no_attention,2093.4,2017.9,1636.5,1542.6,7290.3,0.13,42.38,46.98,0.0455,114.43,3.01,True,sub-1173,ses-2,run-01,[ 77.03723222 -52.39666546 -32.81570514],[ 61.5640941  -83.06500057 -14.48196071],[ 70.51429735 -49.08227647 -74.58762283],[ 82.72588364 -19.0227374  -14.98932979]
b_no_attention,2047.2,2002.5,1665.1,1434.7,7149.5,0.1407,42.57,46.43,0.038,114.41,3.01,True,sub-1173,ses-2,run-02,[ 77.50411189 -52.97423277 -32.91957949],[ 61.83775904 -83.75543126 -14.64201178],[ 70.93514526 -49.79227264 -74.19783661],[ 82.73893165 -19.36872304 -15.03490859]
b_no_attention,1973.1,1184.6,1178.0,1294.6,5630.4,0.2343,39.42,44.72,0.052,111.15,5.67,True,sub-1173,ses-3,run-01,[ 80.74789575 -43.75833473 -22.10619387],[ 71.84430576 -66.87824044   3.42948767],[ 72.53922376 -53.04069151 -60.52754707],[ 83.6615825   -6.67618    -17.47980836]
b_no_attention,1924.0,1500.0,1593.2,1276.3,6293.5,0.148,40.74,45.07,0.0465,111.04,6.29,True,sub-1173,ses-3,run-02,[ 81.6299221  -43.19211098 -22.53071988],[ 72.49978922 -67.65529704   3.36198425],[ 73.23925283 -53.16235737 -61.07390785],[ 83.28881032  -6.38019206 -18.35820922]
b_no_attention,2022.3,2426.4,2214.5,1856.5,8519.7,0.1,39.73,46.08,0.0603,116.48,1.4,True,sub-1173,ses-4,run-01,[ 79.16033107 -47.31170574 -27.49460566],[ 67.36325723 -75.87612524  -9.30935558],[ 73.27334314 -45.47969218 -68.6359169 ],[ 83.63741981 -13.25714964  -9.04071002]
b_no_attention,1957.0,2467.5,2050.2,1819.1,8293.8,0.1167,39.71,46.16,0.0615,115.4,2.14,True,sub-1173,ses-4,run-02,[ 79.28090275 -47.71140605 -27.5807558 ],[ 67.71855063 -76.52549534  -9.6809979 ],[ 73.1182709  -45.27722429 -68.72504211],[ 83.5540664  -13.15984701  -9.03747657]
b_no_attention,1779.5,1651.9,1924.7,2507.9,7863.9,0.1665,43.43,48.95,0.0489,112.35,3.9,True,sub-1174,ses-1,run-01,[ 76.44113269 -47.23525794  -5.10255132],[ 69.96099204 -67.73425725  27.67352601],[ 67.24008402 -63.98578171 -41.977594  ],[74.01888504 -3.62583835  1.59280611]
b_no_attention,1799.3,1641.6,1869.0,2276.1,7585.9,0.1235,43.31,46.48,0.0299,112.09,4.28,True,sub-1174,ses-1,run-02,[ 76.33464488 -47.56500999  -4.99951861],[ 70.11496572 -67.92049577  27.79660534],[ 66.88573661 -64.57420853 -41.402587  ],[74.54705177 -6.15662839  1.54684106]
b_no_attention,2024.5,1855.8,1818.4,1588.8,7287.4,0.0853,42.51,45.7,0.0296,111.67,4.16,True,sub-1174,ses-2,run-01,[ 75.64276084 -48.57953656 -20.48683645],[ 66.33009232 -79.53918786   3.12388114],[ 64.73613372 -48.11875222 -60.26513379],[ 77.24415946 -13.14941159  -5.82207401]
b_no_attention,1968.0,1772.2,1808.1,1310.8,6859.0,0.1427,42.47,45.87,0.0314,111.55,4.29,True,sub-1174,ses-2,run-02,[ 76.22899615 -48.89852321 -20.00010024],[ 66.8986968  -80.31785737   2.81122021],[ 64.84185689 -48.08883412 -59.80166981],[ 78.35579736 -13.57667447  -5.24008052]
b_no_attention,1640.1,1757.5,1761.2,1365.1,6523.8,0.0987,43.48,44.76,0.0135,111.77,4.42,True,sub-1174,ses-3,run-01,[ 75.69203958 -47.54847341 -18.16893151],[ 64.44278906 -60.21315793 -53.56883023],[ 70.64878165 -70.3505711   14.80615129],[76.04932845 -8.15544542 -9.23241666]
b_no_attention,1591.0,1782.4,1841.1,1439.9,6654.4,0.0955,43.71,45.3,0.0148,111.87,4.41,True,sub-1174,ses-3,run-02,[ 75.80589037 -47.5633962  -18.20422533],[ 64.53953768 -60.6854263  -53.66097297],[ 70.98033053 -70.54980177  14.69183557],[76.02334131 -7.7125713  -9.0421534 ]
b_no_attention,1721.5,1838.2,2014.9,1969.5,7544.1,0.061,43.32,46.44,0.029,114.62,2.4,True,sub-1174,ses-4,run-01,[ 76.58875712 -46.24871419  -6.82034694],[ 66.49156509 -65.74482719 -39.16973919],[ 71.27483226 -63.98794242  30.79057464],[ 75.14938012  -6.3541989  -10.23555239]
b_no_attention,1734.0,1844.8,1993.7,1842.6,7415.0,0.0498,42.82,46.15,0.0313,114.94,2.15,True,sub-1174,ses-4,run-02,[ 77.59028859 -47.16251194  -6.77165816],[ 67.9179976  -67.15064955 -39.61961004],[ 71.47050226 -64.96524198  30.39312619],[ 76.18147927  -8.67168801 -10.09672521]
b_no_attention,2014.2,1883.6,1992.2,1725.9,7616.0,0.0599,40.56,45.03,0.0455,115.96,1.85,True,sub-1175,ses-1,run-01,[ 80.86107127 -45.62761643 -15.46816056],[ 72.56079988 -73.68607619   7.86812459],[ 73.38391978 -51.01847237 -55.05461534],[ 80.49256195 -12.03222181  -0.91254903]
b_no_attention,2037.7,1910.1,2075.8,1711.3,7734.8,0.0736,40.43,44.98,0.0458,114.99,2.44,True,sub-1175,ses-1,run-02,[ 81.22158802 -46.1141737  -15.24178824],[ 73.00911767 -74.19426052   8.17828864],[ 73.47745107 -51.30048656 -54.75920364],[ 80.73658549 -12.85486278  -0.21495449]
b_no_attention,1852.8,1864.6,1938.7,1932.1,7588.1,0.0204,43.85,44.93,0.0101,117.7,0.44,True,sub-1175,ses-2,run-01,[ 78.37630756 -57.63385929  -7.02125964],[ 68.13124481 -70.95270853 -43.5803777 ],[ 68.6427059  -80.49621158  25.02122547],[ 82.14312889 -18.64580293  -1.33610459]
b_no_attention,1863.8,1849.9,1947.5,1959.9,7621.1,0.0256,44.0,44.86,0.0088,117.95,0.1,True,sub-1175,ses-2,run-02,[ 78.7048866  -58.13769994  -6.56242365],[ 68.2189645  -71.39169119 -43.30259519],[ 69.00340284 -81.03455291  25.3851756 ],[ 82.26348463 -18.94679007  -1.17403386]
b_no_attention,1431.1,1249.2,1709.1,2024.5,6413.8,0.1828,55.75,60.09,0.0309,99.57,8.57,True,sub-1176,ses-1,run-01,[-60.58417091 -28.56420229  49.10344695],[-68.12066124 -51.45245574   3.20550059],[-45.71317041  23.59073782  49.51790869],[-29.16819411 -61.81649582  69.95440144]
b_no_attention,1459.7,1320.3,1654.1,2078.8,6512.8,0.1756,55.94,59.92,0.0284,99.52,8.64,True,sub-1176,ses-1,run-02,[-60.86909624 -29.03419668  49.62050754],[-68.24524114 -51.90428217   3.68987965],[-45.95363141  22.94580953  50.44865374],[-29.43528674 -62.44113579  70.61067801]
b_no_attention,1646.7,1293.2,1998.1,1688.5,6626.5,0.1508,54.4,61.65,0.0512,111.99,2.25,True,sub-1176,ses-2,run-01,[-48.6544442  -11.06970511  58.3079088 ],[-70.80796307 -27.64364393  12.99055516],[-27.06490699  40.19171587  59.02957573],[-19.82265661 -45.39990154  78.23827536]
b_no_attention,1627.7,1364.3,1995.9,1642.3,6630.2,0.1354,54.52,61.95,0.0521,111.92,2.35,True,sub-1176,ses-2,run-02,[-49.06298841 -11.42138364  58.51428625],[-70.94856814 -28.04809947  13.05834161],[-27.61200754  40.1886287   59.55855884],[-20.00161851 -45.70196433  78.46074426]
b_no_attention,1689.3,1448.7,2043.6,2067.0,7248.5,0.1422,57.05,60.67,0.0253,108.69,3.78,True,sub-1176,ses-3,run-01,[-51.58361329 -18.52873793  57.49765026],[-71.11638719 -39.49047524  14.72399349],[-34.76056835  33.50401577  54.77132064],[-16.73774718 -52.95992154  79.04275701]
b_no_attention,1614.4,1353.3,2004.7,2025.9,6998.4,0.1608,56.97,60.63,0.0257,110.15,3.13,True,sub-1176,ses-3,run-02,[-51.89071022 -19.39199194  56.80249345],[-72.54459862 -39.64324984  14.30093397],[-35.50166629  32.76664557  54.46546894],[-17.28210607 -53.85948539  78.64014778]
b_no_attention,1350.4,1399.5,1491.2,1714.9,5956.1,0.0939,56.74,60.09,0.0234,108.54,2.86,True,sub-1176,ses-4,run-01,[-55.63591778 -19.92725134  52.79198767],[-69.11988942 -43.15099203   7.24127653],[-40.75328426  32.07592898  48.88937625],[-20.82158207 -49.16355412  76.24269495]
b_no_attention,1359.9,1355.5,1547.7,1654.8,5917.9,0.0862,56.23,60.34,0.0328,108.35,2.97,True,sub-1176,ses-4,run-02,[-55.60387409 -20.34207548  52.12917781],[-70.06556589 -44.18649296   5.34705764],[-40.27083633  31.7700057   48.2247417 ],[-20.50599763 -49.23617869  74.5566201 ]
b_no_attention,1841.1,2195.4,1734.7,993.2,6764.4,0.2587,41.8,45.82,0.0428,115.31,2.6,True,sub-1177,ses-1,run-01,[ 76.62679867 -54.85412515 -12.02601724],[ 65.0201184  -84.48257346  14.37898604],[ 68.01837252 -56.64659104 -48.71988626],[ 80.58513801 -20.32338292   3.0932189 ]
b_no_attention,1822.0,2232.8,1764.8,1298.3,7118.0,0.1862,42.07,45.59,0.0365,115.73,2.04,True,sub-1177,ses-1,run-02,[ 76.69481742 -55.04618448 -11.69261807],[ 64.93710666 -84.76430389  14.21824225],[ 67.84089751 -56.92485391 -48.57148063],[ 80.29258037 -20.12338038   3.59764487]
b_no_attention,1994.4,1994.4,1662.1,1769.2,7420.2,0.0779,41.01,45.64,0.0485,114.42,2.96,True,sub-1177,ses-2,run-01,[ 75.6958945  -56.89997738  -4.49617048],[ 61.75393872 -87.70702739  19.01428986],[ 69.31146515 -56.10048514 -45.01556341],[ 79.4489935  -23.51712645  11.06868159]
b_no_attention,1992.9,1982.7,1667.3,1701.7,7344.6,0.0829,40.66,45.62,0.0526,114.03,2.79,True,sub-1177,ses-2,run-02,[ 76.13831637 -57.40652302  -4.27398934],[ 61.9859222  -88.51753316  18.67717948],[ 69.52479956 -56.68886268 -44.81901561],[ 79.70803577 -24.16173998  10.88000629]
b_no_attention,1926.9,2119.8,1997.3,949.2,6993.3,0.2668,40.0,45.96,0.0566,113.37,2.94,True,sub-1177,ses-3,run-01,[ 75.98318137 -56.87080142 -15.09864117],[ 65.44965867 -82.39213106  15.85650881],[ 65.38577549 -63.84920665 -48.89607461],[ 79.3882229  -18.70281122  -7.49685893]
b_no_attention,1929.9,2080.2,1979.0,1152.3,7141.4,0.2069,39.62,45.39,0.0557,113.18,3.22,True,sub-1177,ses-3,run-02,[ 75.96503879 -57.23299188 -14.94025818],[ 65.78273569 -82.35181933  15.78258863],[ 65.3513635  -63.82884686 -48.44502902],[ 79.38265906 -19.12827368  -7.12425408]
