Unnamed: 0,Subject,Session,run,Experiment,Electrode,Rater,Method,Dimension,Coordinates,date
6580.0,sub-062,ses-4,run-02,P3,Cathode2,Kira,half-automated,X,-69.98,2023-10-29
13216.0,sub-062,ses-4,run-02,P3,Cathode2,Kira,half-automated,Y,-51.22,2023-10-29
19852.0,sub-062,ses-4,run-02,P3,Cathode2,Kira,half-automated,Z,-11.2,2023-10-29
6584.0,sub-062,ses-4,run-02,P3,Cathode3,Kira,half-automated,X,-58.37,
13220.0,sub-062,ses-4,run-02,P3,Cathode3,Kira,half-automated,Y,-64.39,
19856.0,sub-062,ses-4,run-02,P3,Cathode3,Kira,half-automated,Z,50.33,
6573.0,sub-062,ses-4,run-02,P3,Anode,Kira,manually,X,-80.0,2023-10-29
13209.0,sub-062,ses-4,run-02,P3,Anode,Kira,manually,Y,-43.0,2023-10-29
19845.0,sub-062,ses-4,run-02,P3,Anode,Kira,manually,Z,28.0,2023-10-29
6577.0,sub-062,ses-4,run-02,P3,Cathode1,Kira,manually,X,-75.0,
13213.0,sub-062,ses-4,run-02,P3,Cathode1,Kira,manually,Y,-4.0,
19849.0,sub-062,ses-4,run-02,P3,Cathode1,Kira,manually,Z,37.0,
6581.0,sub-062,ses-4,run-02,P3,Cathode2,Kira,manually,X,-81.0,
13217.0,sub-062,ses-4,run-02,P3,Cathode2,Kira,manually,Y,-55.0,
19853.0,sub-062,ses-4,run-02,P3,Cathode2,Kira,manually,Z,-9.0,
6585.0,sub-062,ses-4,run-02,P3,Cathode3,Kira,manually,X,-64.0,
13221.0,sub-062,ses-4,run-02,P3,Cathode3,Kira,manually,Y,-64.0,
19857.0,sub-062,ses-4,run-02,P3,Cathode3,Kira,manually,Z,50.0,
6574.0,sub-062,ses-4,run-02,P3,Anode,Sophie,half-automated,X,-71.5,2023-10-29
13210.0,sub-062,ses-4,run-02,P3,Anode,Sophie,half-automated,Y,-40.64,2023-10-29
19846.0,sub-062,ses-4,run-02,P3,Anode,Sophie,half-automated,Z,23.84,2023-10-29
6578.0,sub-062,ses-4,run-02,P3,Cathode1,Sophie,half-automated,X,-67.29,
13214.0,sub-062,ses-4,run-02,P3,Cathode1,Sophie,half-automated,Y,-2.52,
19850.0,sub-062,ses-4,run-02,P3,Cathode1,Sophie,half-automated,Z,32.1,
6582.0,sub-062,ses-4,run-02,P3,Cathode2,Sophie,half-automated,X,-69.99,
13218.0,sub-062,ses-4,run-02,P3,Cathode2,Sophie,half-automated,Y,-51.24,
19854.0,sub-062,ses-4,run-02,P3,Cathode2,Sophie,half-automated,Z,-12.1,
6586.0,sub-062,ses-4,run-02,P3,Cathode3,Sophie,half-automated,X,-59.29,2023-10-29
13222.0,sub-062,ses-4,run-02,P3,Cathode3,Sophie,half-automated,Y,-61.69,2023-10-29
19858.0,sub-062,ses-4,run-02,P3,Cathode3,Sophie,half-automated,Z,50.29,2023-10-29
6575.0,sub-062,ses-4,run-02,P3,Anode,Sophie,manually,X,-80.0,2023-10-29
13211.0,sub-062,ses-4,run-02,P3,Anode,Sophie,manually,Y,-42.0,2023-10-29
19847.0,sub-062,ses-4,run-02,P3,Anode,Sophie,manually,Z,28.0,2023-10-29
6579.0,sub-062,ses-4,run-02,P3,Cathode1,Sophie,manually,X,-75.0,
13215.0,sub-062,ses-4,run-02,P3,Cathode1,Sophie,manually,Y,-3.0,
19851.0,sub-062,ses-4,run-02,P3,Cathode1,Sophie,manually,Z,37.0,
6583.0,sub-062,ses-4,run-02,P3,Cathode2,Sophie,manually,X,-82.0,
13219.0,sub-062,ses-4,run-02,P3,Cathode2,Sophie,manually,Y,-55.0,
19855.0,sub-062,ses-4,run-02,P3,Cathode2,Sophie,manually,Z,-10.0,
6587.0,sub-062,ses-4,run-02,P3,Cathode3,Sophie,manually,X,-68.0,
13223.0,sub-062,ses-4,run-02,P3,Cathode3,Sophie,manually,Y,-68.0,
19859.0,sub-062,ses-4,run-02,P3,Cathode3,Sophie,manually,Z,56.0,
544.0,sub-005,ses-0,baseline,P7,Anode,Kira,half-automated,X,51.83,2023-05-24
7180.0,sub-005,ses-0,baseline,P7,Anode,Kira,half-automated,Y,17.58,2023-05-24
13816.0,sub-005,ses-0,baseline,P7,Anode,Kira,half-automated,Z,66.6,2023-05-24
548.0,sub-005,ses-0,baseline,P7,Cathode1,Kira,half-automated,X,41.02,2023-05-24
7184.0,sub-005,ses-0,baseline,P7,Cathode1,Kira,half-automated,Y,-16.74,2023-05-24
13820.0,sub-005,ses-0,baseline,P7,Cathode1,Kira,half-automated,Z,83.12,2023-05-24
552.0,sub-005,ses-0,baseline,P7,Cathode2,Kira,half-automated,X,70.97,2023-05-24
7188.0,sub-005,ses-0,baseline,P7,Cathode2,Kira,half-automated,Y,13.59,2023-05-24
13824.0,sub-005,ses-0,baseline,P7,Cathode2,Kira,half-automated,Z,31.99,2023-05-24
556.0,sub-005,ses-0,baseline,P7,Cathode3,Kira,half-automated,X,24.41,2023-05-24
