network,vol_anode_mm3,vol_cathode1_mm3,vol_cathode2_mm3,vol_cathode3_mm3,vol_total_mm3,vol_cv,spoke_min_mm,spoke_max_mm,star_radius_cv,star_min_angle,star_angle_std,star_hub_agrees,subject,session,run,anode,cathode1,cathode2,cathode3
a_baseline,1506.6,1551.4,1376.8,1525.0,5959.7,0.0451,35.83,38.25,0.0269,114.73,1.61,True,sub-036,ses-4,run-01,[56.82899501 37.96881953 63.26822201],[34.13796444 60.49897406 67.76779303],[52.54147783  6.95452189 77.8243639 ],[70.90555247 38.3059341  33.21881947]
a_baseline,1481.0,1515.4,1376.8,1510.3,5883.5,0.038,35.71,38.22,0.0282,114.81,2.06,True,sub-036,ses-4,run-02,[56.46484238 37.40626609 63.00924584],[33.97137086 60.05692719 67.10453099],[52.18711483  6.33950753 77.4086773 ],[71.21738767 37.48064168 32.65926998]
a_baseline,1544.0,1580.7,1500.0,1555.8,6180.5,0.0189,41.11,42.77,0.0176,111.63,2.84,True,sub-037,ses-1,run-01,[68.82950271 30.73862931 61.8418879 ],[43.46028651 59.27610187 67.219484  ],[62.25472378 -1.88621273 78.24679238],[81.62942323 29.86093054 25.65078672]
a_baseline,1511.0,1592.4,1428.1,1577.8,6109.4,0.0425,40.85,42.97,0.0214,112.53,2.13,True,sub-037,ses-1,run-02,[70.34227635 27.99955349 64.15561042],[45.0071953  56.57997852 70.62210104],[63.48488643 -4.56958085 80.03251527],[82.76771248 27.36139812 27.91888414]
a_baseline,1606.4,1458.9,1315.2,1613.7,5994.2,0.0818,41.25,42.88,0.0159,114.61,1.56,True,sub-037,ses-2,run-01,[64.46763576 36.95836494 62.19239702],[37.56644231 63.1635246  68.04830163],[60.37754114  2.4885068  79.32713516],[77.44885764 35.49408745 27.34547496]
a_baseline,1535.2,1392.2,1297.6,1564.6,5789.6,0.0748,41.12,42.54,0.0147,114.84,1.23,True,sub-037,ses-2,run-02,[64.55215758 36.23772724 62.892837  ],[37.41148452 62.15549673 69.45970097],[60.78101129  1.88764173 79.6429716 ],[77.1237635  35.26477502 28.00285269]
a_baseline,1513.2,1362.9,1563.8,1852.8,6292.8,0.1129,42.32,43.09,0.0075,111.17,4.71,True,sub-037,ses-3,run-01,[63.78855846 42.23244108 59.61152395],[34.94299441 67.50122891 65.71702325],[58.21848322  9.51399265 79.48450908],[74.91310534 41.78187979 23.0777245 ]
a_baseline,1443.5,1365.8,1536.7,1786.1,6132.1,0.1032,42.55,43.12,0.0055,110.74,5.22,True,sub-037,ses-3,run-02,[63.44938951 42.15479764 59.15673296],[34.65249451 67.09978689 64.9073062 ],[57.56204279  9.34309458 79.25280801],[75.0671127  42.00067993 22.56012773]
a_baseline,1591.0,1642.3,1525.0,1685.6,6443.9,0.0372,40.51,43.65,0.0317,114.04,1.39,True,sub-037,ses-4,run-01,[60.98118688 33.60872403 69.68892934],[33.3842423  56.36392214 76.99482601],[57.10038196 -3.20499943 83.20791029],[76.15806965 38.12807007 34.35256195]
a_baseline,1429.6,1538.9,1349.7,1500.0,5818.2,0.0496,40.58,43.2,0.0289,113.68,2.01,True,sub-037,ses-4,run-02,[61.80007943 31.78186103 71.76247211],[34.24856276 54.48224063 79.6805917 ],[57.66532187 -4.63156654 85.10427956],[76.45401348 36.91326948 36.07389198]
a_baseline,1381.9,1532.3,1384.9,1314.4,5613.5,0.0567,40.71,41.6,0.0097,111.34,2.23,True,sub-038,ses-1,run-01,[35.50191474 47.82067198 61.20396214],[ 4.83121647 67.29226867 56.14870053],[30.68162664 15.47975921 78.17654655],[58.35464037 44.44548173 31.64182626]
a_baseline,1247.0,1493.4,1336.5,1266.0,5342.9,0.0726,40.32,41.98,0.0191,109.87,2.96,True,sub-038,ses-1,run-02,[35.18220492 46.98173754 62.63667407],[ 4.76508909 66.17812622 57.50423599],[30.50878072 14.56142233 78.50644223],[58.37968552 43.52717812 32.91764295]
a_baseline,1390.7,1299.0,1406.1,1336.5,5432.4,0.0315,40.3,41.97,0.0167,112.75,1.71,True,sub-038,ses-2,run-01,[43.81584713 47.23290724 54.8023198 ],[13.0615313  66.53117535 54.69078739],[41.399876   15.8469513  75.88527852],[61.06981677 44.07692438 21.87498257]
a_baseline,1270.4,1494.9,1383.4,1362.9,5511.6,0.0579,39.89,41.89,0.0218,114.37,0.76,True,sub-038,ses-2,run-02,[41.90083226 46.74175439 55.52290768],[11.51409902 65.92625896 55.37968637],[40.40770217 15.21870223 76.36774316],[59.2895094  43.89527792 22.3051911 ]
a_baseline,1309.3,1616.7,1472.9,1476.6,5875.4,0.0741,40.49,44.44,0.0435,107.79,4.77,True,sub-038,ses-3,run-01,[44.11379045 50.58653303 52.04767248],[16.18391838 73.44768653 46.66049619],[36.31442617 18.32004403 74.57344852],[61.33076905 46.21869494 19.92237594]
a_baseline,1302.7,1467.0,1390.7,1421.5,5582.0,0.043,40.16,44.68,0.0471,109.86,3.61,True,sub-038,ses-3,run-02,[43.78911582 49.88999039 53.86398609],[15.3990358  71.98009042 49.8713014 ],[35.60855931 17.04189112 75.78369019],[61.02604073 45.69647286 21.46614611]
a_baseline,1414.2,1442.1,1461.1,1643.8,5961.2,0.0605,39.1,44.24,0.0507,108.33,4.24,True,sub-038,ses-4,run-01,[43.23609649 51.92952849 51.70622451],[16.6164296  74.08390369 45.1825552 ],[35.49378382 20.33783054 74.871811  ],[61.38299299 45.77487243 19.7753857 ]
a_baseline,1359.2,1243.3,1381.2,1564.6,5548.3,0.083,39.39,44.47,0.0509,110.37,2.91,True,sub-038,ses-4,run-02,[43.06303252 50.35075077 54.04659323],[15.5402218  72.15548334 48.84187786],[35.13400547 18.14762754 76.66488293],[61.22090496 44.79240046 22.27659953]
a_baseline,1797.8,1722.3,1784.6,1902.7,7207.4,0.036,40.55,44.19,0.0357,113.4,2.65,True,sub-039,ses-1,run-01,[-72.47706698 -37.17787019  50.80288968],[-78.49338617 -53.82590086  16.17202111],[-69.57366222   2.60431103  51.45442379],[-51.21946947 -53.72497492  75.54183876]
a_baseline,1780.2,1725.2,1821.3,1862.4,7189.1,0.0282,40.27,43.95,0.0386,113.94,2.39,True,sub-039,ses-1,run-02,[-72.01724197 -38.04422559  50.27983542],[-78.40085101 -55.02736507  14.99239622],[-68.89130684   1.12022759  50.52531337],[-50.97468421 -54.68744907  74.76369705]
a_baseline,1968.7,1562.4,1809.6,1398.8,6739.5,0.1304,39.74,44.0,0.0435,113.12,2.48,True,sub-039,ses-2,run-01,[-73.14612959 -47.02910122  47.42258435],[-77.90552189 -57.88114745  10.29414376],[-70.17715913  -8.14251963  54.96342084],[-52.69187287 -67.15610109  68.90268264]
a_baseline,1931.3,1583.6,1859.4,1498.6,6873.0,0.1056,39.11,43.91,0.0504,113.22,2.41,True,sub-039,ses-2,run-02,[-73.76610566 -48.90071276  48.29017593],[-78.51084747 -59.27218641  10.98045918],[-71.22814589 -10.07835679  55.87217628],[-53.07736199 -68.52246762  69.0455162 ]
a_baseline,1720.1,1926.9,1475.8,1447.9,6570.8,0.1189,38.56,43.49,0.0551,112.72,2.76,True,sub-039,ses-3,run-01,[-74.34659846 -44.21130093  43.26799616],[-73.23075149  -5.11059818  45.53688663],[-75.7814811  -61.41649733   8.00889185],[-55.12481427 -62.01082207  66.13979059]
a_baseline,1759.0,1833.0,1566.8,1577.8,6736.5,0.0683,38.33,43.85,0.0598,114.35,1.79,True,sub-039,ses-3,run-02,[-74.70708466 -46.34823869  41.75030625],[-74.06746749  -7.19300974  42.68648145],[-75.36799226 -64.50037784   6.57791496],[-55.66611555 -62.39340438  65.72979171]
a_baseline,1716.4,1650.4,1978.3,1966.5,7311.6,0.0801,39.81,43.29,0.0351,109.22,6.37,True,sub-039,ses-4,run-01,[-72.63497655 -44.74736327  47.46557561],[-76.33994742 -60.66099434  12.89749704],[-72.59188838  -5.6779468   48.24194387],[-51.26341635 -57.12004446  73.53017079]
a_baseline,1794.9,1643.1,1868.2,2060.4,7366.6,0.0815,40.13,43.32,0.0341,108.21,7.13,True,sub-039,ses-4,run-02,[-72.74506754 -47.14014946  47.01764911],[-77.24400131 -63.92359033  12.29882359],[-72.50120262  -8.03249877  47.56571936],[-51.15898833 -58.96721192  73.54609667]
a_baseline,1538.9,1640.9,1635.0,1338.7,6153.4,0.0794,40.84,43.3,0.0251,112.26,1.8,True,sub-040,ses-1,run-01,[52.3752704  51.95553203 35.70920621],[24.14570151 75.55334553 35.0616631 ],[45.57488932 21.26393622 58.93947411],[68.11937652 44.4184066   1.2712689 ]
a_baseline,1478.8,1660.7,1543.3,1304.9,5987.6,0.0859,40.85,43.39,0.027,112.94,1.78,True,sub-040,ses-1,run-02,[52.16189991 50.74008827 37.50494716],[24.13787351 74.60018475 36.77391926],[45.33264916 19.88373338 60.28994884],[68.29984392 43.89924269  2.50292908]
a_baseline,1314.4,1553.6,1421.5,1240.4,5529.9,0.0853,40.0,42.52,0.027,110.9,3.65,True,sub-040,ses-2,run-01,[54.17581086 54.23113524 29.92552635],[24.69442425 73.84881255 36.58453312],[56.26499971 20.72442917 48.53021555],[66.93561023 50.76712203 -5.79099211]
a_baseline,1349.7,1552.1,1390.7,1280.7,5573.2,0.0716,40.28,43.07,0.0278,110.58,4.2,True,sub-040,ses-2,run-02,[54.02677907 53.23839286 30.91630447],[24.23207337 72.72936045 37.93766885],[56.24150572 19.21164451 49.59481449],[67.18848096 49.8753149  -4.64515124]
a_baseline,1553.6,1634.3,1373.9,1902.0,6463.7,0.1177,38.26,39.13,0.0092,113.7,3.31,True,sub-042,ses-1,run-01,[ 75.25627622 -52.98187144  -9.58315702],[ 64.10759834 -78.11092759  11.30703881],[ 68.66225255 -53.57952581 -44.28342613],[ 80.15993704 -22.41331365   6.60403718]
a_baseline,1548.4,1586.6,1344.5,1877.0,6356.6,0.1196,37.77,39.88,0.0231,114.08,3.72,True,sub-042,ses-1,run-02,[ 75.47505522 -54.31228552  -9.63176767],[ 64.80717033 -79.08700887  11.1988666 ],[ 68.52432172 -53.95645752 -44.95288386],[ 80.13467577 -23.7846767    5.9705133 ]
a_baseline,1433.3,1608.6,1533.0,1705.4,6280.3,0.0636,30.51,33.75,0.0412,114.6,3.43,True,sub-042,ses-2,run-01,[ 72.64929502 -61.29800437 -12.79427262],[ 60.52449646 -83.78151368   0.84002942],[ 67.59140977 -58.34991583 -42.69568121],[ 78.81845773 -39.98143188   3.51770252]
a_baseline,1487.6,1538.9,1644.5,1704.7,6375.6,0.0536,31.22,33.53,0.031,111.93,4.95,True,sub-042,ses-2,run-02,[ 72.92887896 -62.67694226 -13.84108371],[ 6.10516493e+01 -8.46615747e+01  6.06251650e-02],[ 68.20755409 -59.72862439 -43.5941984 ],[ 78.56177527 -41.12761775   3.42195232]
a_baseline,1502.2,1797.8,1396.6,1880.7,6577.4,0.122,32.4,35.26,0.0388,113.82,3.94,True,sub-042,ses-3,run-01,[ 73.56964598 -57.37708668 -13.49302855],[ 63.96975881 -78.70605395   4.41273093],[ 67.82111829 -56.80078948 -44.79728487],[ 79.92506042 -32.37571616   0.27861658]
a_baseline,1563.1,1761.2,1472.9,1706.1,6503.3,0.0702,32.18,34.88,0.0354,114.65,3.23,True,sub-042,ses-3,run-02,[ 73.78532785 -57.99378926 -13.382348  ],[ 64.28113872 -79.54982013   4.31237547],[ 68.12150727 -57.75007628 -44.35325072],[ 79.72024991 -32.97037878   0.12603969]
a_baseline,1387.1,1630.6,1571.2,1638.7,6227.5,0.0652,30.85,32.65,0.0256,117.83,0.81,True,sub-042,ses-4,run-01,[ 74.58288499 -54.77479857 -11.50466146],[ 63.93552624 -77.79267062   3.24539309],[ 69.93757704 -53.7074459  -40.59300134],[ 79.99691322 -31.32938549   2.51057899]
a_baseline,1448.7,1633.5,1660.7,1624.0,6366.8,0.0526,30.38,33.1,0.0359,116.77,1.99,True,sub-042,ses-4,run-02,[ 74.90035327 -55.28617496 -11.70261066],[ 63.96926223 -77.79594996   3.33021211],[ 70.78990104 -55.28823217 -41.29582645],[ 78.7403019  -31.91121111   2.11259322]
a_baseline,1492.7,1475.8,1402.5,1304.2,5675.1,0.0524,36.27,37.8,0.0169,116.8,0.31,True,sub-043,ses-1,run-01,[60.28169    16.17983185 52.93015179],[41.4786557  42.57337294 61.06929369],[ 53.71761074 -13.17679322  69.0404143 ],[70.60845633 14.439645   21.92018507]
a_baseline,1439.9,1428.9,1374.6,1302.0,5545.3,0.0394,36.33,37.88,0.0172,116.76,0.4,True,sub-043,ses-1,run-02,[60.24233866 15.5702371  53.70757944],[41.39847885 41.75948351 61.9427653 ],[ 53.91138417 -14.1401122   69.39672641],[70.49564354 13.94456767 22.60885084]
a_baseline,1624.7,1343.8,1802.2,1359.9,6130.7,0.1249,41.2,44.27,0.0296,112.26,3.34,True,sub-043,ses-2,run-01,[64.57875265 14.22126382 48.36224281],[44.21046568 44.04054994 57.12190254],[ 57.35835832 -20.93011686  65.94451536],[71.89131624 10.44083382 10.27886924]
a_baseline,1541.8,1336.5,1645.3,1256.5,5780.0,0.1077,41.08,44.47,0.033,111.94,3.55,True,sub-043,ses-2,run-02,[63.28160793 13.4376828  48.94435917],[42.57143831 42.99818012 57.32623923],[ 56.12895989 -22.03253557  66.320511  ],[71.49035812  9.65971199 10.79118798]
a_baseline,1506.6,1392.2,1029.1,1918.9,5846.8,0.2171,38.79,42.76,0.0399,108.74,5.4,True,sub-043,ses-3,run-01,[60.92471694 14.57988372 52.53505641],[45.06791732 48.19151915 51.38463393],[46.48130147 -8.96134302 74.02942757],[72.69904077 -3.47406289 20.52597505]
a_baseline,1511.8,1120.1,1485.4,1714.2,5831.4,0.1469,39.49,41.38,0.0194,112.74,3.2,True,sub-043,ses-3,run-02,[61.75438915 13.91725658 52.01924478],[46.01344719 -9.13276143 74.16004998],[46.12189229 47.81086794 50.99463247],[73.59897204 -1.98704406 21.03281139]
a_baseline,1646.7,1435.5,1744.3,1318.1,6144.6,0.1095,42.27,43.9,0.0156,109.05,4.69,True,sub-043,ses-4,run-01,[61.9228718  21.77444225 47.72999615],[37.82011665 49.09778887 58.93004354],[ 54.29806842 -11.38863518  68.03068471],[71.14635126 18.19597408  9.86666502]
a_baseline,1572.6,1330.6,1725.9,1414.9,6044.1,0.1002,42.14,44.49,0.0221,109.05,4.71,True,sub-043,ses-4,run-02,[61.66197713 20.54990141 48.98866281],[37.39859562 47.46816989 60.4086124 ],[ 54.12386214 -12.55000275  68.3678782 ],[71.5505214  17.63916565 10.18161685]
a_baseline,1829.4,1542.6,1585.8,1740.6,6698.4,0.0691,32.32,33.49,0.0162,117.79,0.68,True,sub-044,ses-1,run-01,[ 79.16571678 -44.37550861 -13.94198074],[ 74.31300166 -65.32820554   5.76358837],[ 71.8138693  -49.63207249 -42.78992464],[ 80.9473571  -16.50518851  -5.17651299]
a_baseline,1798.6,1535.2,1681.2,1866.0,6881.0,0.073,32.13,33.26,0.0149,118.28,0.29,True,sub-044,ses-1,run-02,[ 79.14355685 -44.72505718 -13.60645319],[ 74.37743178 -65.56908648   5.98149806],[ 71.95092214 -50.18419571 -42.24318237],[ 80.75287363 -17.00556147  -4.43491292]
a_baseline,1551.4,1719.3,1506.6,2070.7,6848.0,0.1295,31.25,35.79,0.0556,116.48,2.21,True,sub-044,ses-2,run-01,[ 78.2019155  -44.31110617 -22.995437  ],[ 73.57313588 -67.13785493  -4.10213752],[ 70.31429103 -48.2849818  -54.07115304],[ 80.59950751 -18.6944543  -11.42290957]
a_baseline,1604.2,1778.8,1434.7,2105.2,6922.8,0.1433,31.35,35.4,0.0495,117.12,2.35,True,sub-044,ses-2,run-02,[ 78.05424957 -44.5773506  -22.64888341],[ 73.97142527 -67.72452004  -3.73774086],[ 69.64478594 -48.96877742 -53.16218913],[ 80.24555279 -18.79138097 -11.19495417]
a_baseline,1721.5,2017.1,1495.6,1739.1,6973.5,0.1061,31.12,33.1,0.0252,117.01,1.67,True,sub-044,ses-3,run-01,[ 80.72545789 -45.29043051  -8.98677659],[ 75.20897787 -65.4143631   11.14485253],[ 74.48600722 -50.32304897 -37.77248387],[ 81.67232174 -18.48653118  -0.63629981]
a_baseline,1733.3,2081.7,1617.4,1762.6,7195.0,0.0957,31.03,33.27,0.0291,117.02,1.15,True,sub-044,ses-3,run-02,[ 81.34412916 -45.50321753  -8.41889838],[ 76.05098733 -66.27994149  11.75422128],[ 74.5472997  -50.56017805 -37.22925571],[ 82.16330972 -18.97682846   0.54541784]
a_baseline,1426.7,1869.7,1452.3,1555.8,6304.5,0.1118,30.64,35.03,0.0545,113.83,4.82,True,sub-044,ses-4,run-01,[ 77.99821681 -53.8272353  -15.67969848],[ 71.43223258 -72.71725199   6.31299431],[ 69.21423869 -57.47233274 -45.83240158],[ 81.25099827 -27.65463717  -7.3319074 ]
a_baseline,1545.5,1907.1,1576.3,1827.9,6856.8,0.0911,31.38,34.34,0.0369,111.02,6.69,True,sub-044,ses-4,run-02,[ 78.17693731 -54.61009138 -15.8437612 ],[ 72.12715927 -73.03508122   6.42361732],[ 69.48940752 -57.64833993 -45.44611487],[ 80.89573428 -27.98773271  -6.54551395]
a_baseline,1390.7,1413.5,1337.9,1467.0,5609.1,0.0331,42.32,42.82,0.0049,113.45,1.55,True,sub-046,ses-1,run-01,[56.01014243  9.63425042 68.68560145],[31.6791885  38.48495544 76.79642294],[ 47.43961573 -24.98954     83.12044961],[69.04272308 10.43342143 32.80454401]
a_baseline,1337.9,1519.1,1291.0,1412.0,5560.0,0.062,42.32,42.44,0.0013,112.84,2.08,True,sub-046,ses-1,run-02,[53.73236355  8.17521118 70.91395515],[29.31401234 36.4522637  79.1068504 ],[ 45.98880115 -26.53703678  84.85576635],[66.85173277  9.85830859 34.98015475]
a_baseline,1429.6,1638.7,1450.1,1038.6,5557.1,0.1571,43.14,47.27,0.039,95.59,17.93,True,sub-046,ses-2,run-01,[64.66083609 20.13678408 44.02993667],[42.62011101 48.38258243 59.18809764],[ 62.07889099 -14.07111124  64.43029295],[72.23796587  1.86693156  6.22743308]
a_baseline,1478.8,1536.0,1301.2,1098.8,5414.8,0.1261,43.61,45.67,0.0194,96.18,16.95,True,sub-046,ses-2,run-02,[63.64059073 19.54797785 42.16967494],[41.3721901  47.63967578 58.32409817],[ 63.25236102 -15.21223851  61.85788129],[69.87521155  3.39081845  4.75743311]
a_baseline,1525.7,1561.6,1288.0,1327.6,5703.0,0.0838,40.85,44.54,0.0392,114.27,1.46,True,sub-046,ses-3,run-01,[61.78176593 14.82670645 56.74719565],[39.21993023 41.10886771 69.27057988],[ 56.58247022 -20.96461597  73.94600652],[68.73694494 13.60139538 17.16940476]
a_baseline,1588.0,1563.8,1307.8,1327.6,5787.4,0.0896,40.81,44.76,0.0409,113.53,1.59,True,sub-046,ses-3,run-02,[63.10816605 13.28130513 56.75711049],[40.81514233 39.16801742 70.42390904],[ 57.91928569 -23.07810065  73.60747219],[68.74188813 12.88824271 17.12723998]
a_baseline,1449.4,1610.8,1597.6,1643.8,6301.6,0.0474,41.92,43.37,0.0158,113.62,1.62,True,sub-046,ses-4,run-01,[61.93043041 12.25289491 57.79305894],[39.90757355 40.90872398 68.8517741 ],[ 55.22781786 -22.24082705  75.0516464 ],[69.80716002  9.4568889  20.84417749]
a_baseline,1428.1,1489.8,1509.6,1615.9,6043.4,0.0448,42.0,43.8,0.0186,114.31,1.52,True,sub-046,ses-4,run-02,[62.06499034 11.50858096 58.75070616],[39.82942904 39.96114936 70.1652415 ],[ 55.32468915 -23.13952094  76.57287024],[69.68412339  8.76796151 21.4689937 ]
a_baseline,1709.1,1698.8,1562.4,1640.9,6611.1,0.0353,38.24,44.62,0.0628,109.03,5.31,True,sub-047,ses-1,run-01,[-78.52709384 -57.53898783  28.42916626],[-76.19466302 -20.26498363  35.02958795],[-76.88310086 -63.96633678 -11.29945917],[-60.05750942 -76.36339989  50.662222  ]
a_baseline,1660.7,1734.7,1528.6,1632.8,6556.8,0.0451,38.45,44.71,0.0614,108.95,4.99,True,sub-047,ses-1,run-02,[-78.72058112 -57.89062142  28.46104888],[-76.08961487 -20.72268672  34.64346052],[-77.17508459 -64.70804186 -11.29561194],[-60.16152556 -77.01204881  50.65983401]
a_baseline,1686.3,1731.8,1632.1,1312.2,6362.4,0.1035,34.69,38.6,0.0464,114.78,1.6,True,sub-047,ses-2,run-01,[-74.90213982 -57.51042153  37.53456267],[-77.05761964 -67.10526215   4.102363  ],[-72.6817376  -24.06985008  44.96761632],[-58.34263898 -76.26014025  56.32979325]
a_baseline,1586.6,1635.7,1650.4,1334.2,6206.9,0.0823,34.82,38.43,0.0419,115.29,1.65,True,sub-047,ses-2,run-02,[-74.25296283 -57.58749821  37.61310688],[-71.73207883 -24.50756425  44.9286049 ],[-76.44938178 -67.24282775   4.36363755],[-57.62433319 -76.77463917  56.09510106]
a_baseline,1545.5,1705.4,1563.8,1418.6,6233.3,0.0652,36.95,43.05,0.0679,109.18,5.54,True,sub-047,ses-3,run-01,[-74.16320122 -74.45474908  23.90888531],[-79.80675944 -38.0416061   34.92682205],[-70.47248745 -77.49662767 -14.6555546 ],[-52.85870831 -89.06109568  44.94647926]
a_baseline,1530.1,1633.5,1562.4,1417.1,6143.1,0.0508,36.4,43.32,0.0778,107.97,6.56,True,sub-047,ses-3,run-02,[-74.25238421 -75.18105565  23.91470832],[-79.33570132 -38.08336679  35.16720476],[-70.72344445 -77.70464533 -14.62450179],[-53.33343819 -89.33043004  44.87062039]
a_baseline,1744.3,1615.9,1487.6,1544.0,6391.8,0.06,39.4,44.71,0.0527,106.96,7.12,True,sub-047,ses-4,run-01,[-79.19506765 -60.86543969  19.11909274],[-78.24983235 -23.94937905  31.79262717],[-74.64983106 -65.54818289 -20.71041503],[-62.84843635 -80.68223068  43.68504228]
a_baseline,1609.3,1527.9,1445.0,1498.6,6080.8,0.0391,39.23,45.0,0.0563,106.38,7.14,True,sub-047,ses-4,run-02,[-79.33930625 -61.20179755  19.32610521],[-78.15175923 -24.7235487   32.41950004],[-74.54975994 -66.48992217 -20.6659029 ],[-63.43905302 -81.14159637  43.87131336]
a_baseline,1551.4,1452.3,1544.0,1401.7,5949.5,0.0423,39.99,44.17,0.0409,112.44,2.96,True,sub-048,ses-1,run-01,[-71.79760895 -49.65946892  49.94552574],[-71.17978776 -63.73582836  15.06682485],[-71.35861443  -9.91483799  53.12991721],[-52.84614502 -65.79493359  76.06394702]
a_baseline,1515.4,1453.1,1489.8,1320.3,5778.6,0.052,39.51,44.29,0.0466,112.12,3.48,True,sub-048,ses-1,run-02,[-71.0617878  -50.24580588  49.91536267],[-70.83178193 -63.57146861  14.62720142],[-70.36322698 -10.41902051  53.3722327 ],[-52.1462325  -66.28852675  75.50732815]
a_baseline,1769.2,1577.0,1621.1,1552.8,6520.1,0.0515,39.54,45.11,0.0545,115.09,0.72,True,sub-048,ses-2,run-01,[-72.0162903  -52.35357703  45.95949656],[-71.97107192 -59.48418684   7.46875615],[-70.13634301 -12.99389378  56.23492679],[-53.70614909 -75.01982282  66.53221744]
a_baseline,1775.1,1566.0,1591.0,1518.4,6450.5,0.0604,39.68,44.68,0.0533,114.68,1.44,True,sub-048,ses-2,run-02,[-72.14579264 -52.85728715  45.16688182],[-72.15489019 -59.09014522   5.31749005],[-69.75919242 -14.54632991  56.6013501 ],[-54.07561573 -77.26126486  64.11927042]
a_baseline,1899.8,1770.0,1684.1,1648.2,7002.1,0.0553,40.18,43.53,0.0351,112.15,2.74,True,sub-048,ses-3,run-01,[-71.63168176 -58.96948894  42.65176627],[-72.52766781 -21.25421916  52.12296981],[-69.24345659 -67.13463626   4.28908615],[-51.85142591 -78.45797438  65.94579011]
a_baseline,1805.9,1670.9,1566.8,1640.9,6684.5,0.0518,39.84,43.78,0.0426,112.5,2.73,True,sub-048,ses-3,run-02,[-71.4695169  -59.45328742  42.86168136],[-72.13751618 -21.28900997  52.27031514],[-69.11465122 -67.40106931   4.21479222],[-52.1294269  -79.00102241  65.99988811]
a_baseline,1612.2,1592.4,1614.4,1335.0,6154.1,0.0766,41.07,43.66,0.0266,113.45,1.97,True,sub-048,ses-4,run-01,[-72.87412984 -55.74187123  42.29818885],[-72.7363827  -17.52766881  51.9427612 ],[-71.04528263 -62.06343955   3.81626582],[-53.76475455 -78.20886308  64.72189096]
a_baseline,1688.5,1710.5,1615.9,1445.7,6460.7,0.0643,40.62,43.68,0.0334,113.47,1.82,True,sub-048,ses-4,run-02,[-72.76535216 -56.58258227  42.86105151],[-72.39936352 -18.45362547  52.58786773],[-71.01392223 -62.89116456   3.97122381],[-54.16241691 -79.38167316  64.69701592]
a_baseline,1282.9,1491.2,1580.7,1560.2,5915.0,0.0797,37.84,42.78,0.0562,110.67,2.76,True,sub-049,ses-1,run-01,[-69.85146133 -49.00080245  56.16281656],[-68.48694091 -66.21140221  21.61666006],[-65.03732183 -10.78154491  55.04760878],[-51.37074944 -62.76175503  81.33454538]
a_baseline,1286.6,1467.7,1603.4,1621.8,5979.6,0.0898,37.81,42.88,0.0566,110.57,2.9,True,sub-049,ses-1,run-02,[-69.77018716 -49.9981412   56.82444004],[-68.44679583 -66.82105604  21.98111178],[-64.95641959 -11.85481873  56.31788307],[-51.48183082 -64.07603059  81.92850113]
a_baseline,1348.2,1626.9,1489.0,1329.1,5793.2,0.083,36.94,38.78,0.02,111.55,4.59,True,sub-049,ses-2,run-01,[-70.59894484 -48.27737481  49.58567295],[-69.51874778 -59.62076691  16.48475823],[-65.30321611 -15.68015302  57.59907997],[-55.28135212 -68.79377835  70.91776163]
a_baseline,1387.1,1668.0,1544.8,1436.2,6036.0,0.0716,36.81,39.25,0.0275,112.19,4.13,True,sub-049,ses-2,run-02,[-70.39229944 -48.51731823  49.68897513],[-69.70318733 -59.98736473  16.16537245],[-64.87078321 -16.07871098  57.29009529],[-55.20451794 -69.13442106  70.82865805]
a_baseline,1310.8,1500.0,1607.1,1453.1,5871.0,0.0725,38.12,44.42,0.0637,111.49,2.5,True,sub-049,ses-3,run-01,[-70.94987661 -49.30714195  48.48017625],[-68.37449994 -63.44463569  12.72642896],[-65.08193779  -9.92165622  53.1751985 ],[-55.15449101 -67.43726872  73.0621236 ]
a_baseline,1413.5,1596.1,1634.3,1504.4,6148.3,0.0557,38.49,44.42,0.06,112.49,2.0,True,sub-049,ses-3,run-02,[-71.0046552  -49.71867817  48.8653976 ],[-68.46544736 -64.00328873  12.93174517],[-64.96515508 -10.35372275  53.52658549],[-55.42003846 -68.57846487  73.50877023]
a_baseline,1167.7,1596.1,1420.1,1468.5,5652.4,0.1101,40.26,43.52,0.0326,114.93,1.18,True,sub-049,ses-4,run-01,[-71.95005722 -49.14192554  37.51931255],[-68.70765804 -58.65677956  -0.46134268],[-67.61376162 -11.72584587  45.28868713],[-59.22758872 -72.89738666  61.88428867]
a_baseline,1265.3,1499.3,1432.5,1512.5,5709.6,0.0689,40.84,43.24,0.0234,115.58,0.87,True,sub-049,ses-4,run-02,[-71.6767265  -48.96178571  36.95769815],[-68.47758525 -59.12981211  -0.59399939],[-67.06793224 -11.79901064  44.42757488],[-58.71477116 -73.12498914  61.58853006]
a_baseline,1560.9,1466.3,1324.7,1607.1,5959.0,0.0725,40.02,44.69,0.0466,113.02,3.49,True,sub-052,ses-2,run-01,[-70.26992512 -41.0540996   41.41292742],[-68.76850086  -3.96615113  45.81093181],[-70.022297   -52.37546897   2.69038971],[-53.70782395 -60.59356834  66.85936047]
a_baseline,1631.3,1427.4,1302.0,1569.0,5929.7,0.0862,39.72,44.69,0.049,112.77,3.81,True,sub-052,ses-2,run-02,[-69.87190836 -41.57328394  41.41801139],[-68.02570655  -4.41314304  45.82143846],[-69.87691201 -52.72325481   2.64662284],[-53.55230352 -61.01308585  66.71588528]
