network,vol_anode_mm3,vol_cathode1_mm3,vol_cathode2_mm3,vol_cathode3_mm3,vol_total_mm3,vol_cv,spoke_min_mm,spoke_max_mm,star_radius_cv,star_min_angle,star_angle_std,star_hub_agrees,subject,session,run,anode,cathode1,cathode2,cathode3
c_reduced,1476.6,1782.4,1177.3,947.7,5383.9,0.2334,40.92,42.93,0.0196,111.2,6.32,True,sub-1207,ses-2,run-01,[ 77.18174477 -42.25583412 -31.97654857],[ 70.53736898 -71.65536813  -7.61905158],[ 67.98970682 -51.5939018  -67.63541841],[ 77.28087182  -8.27611367 -17.48107407]
c_reduced,1387.1,1792.0,1158.9,951.4,5289.3,0.2359,41.22,42.44,0.0129,111.61,5.71,True,sub-1207,ses-2,run-02,[ 77.24321369 -42.72572842 -31.29167666],[ 71.09689033 -71.88613858  -7.44973962],[ 67.56301689 -51.62010103 -67.27639642],[ 77.20017383  -8.47819086 -16.72764709]
c_reduced,1816.9,1781.7,1220.6,1542.6,6361.7,0.1498,41.96,45.47,0.0373,113.83,2.79,True,sub-1207,ses-4,run-01,[ 77.57335705 -46.35745675 -32.40911149],[ 68.94743581 -75.46046112  -9.47454636],[ 67.98302435 -48.00684533 -72.28097329],[ 78.41832134 -12.78529995 -14.88256859]
c_reduced,1762.6,1822.8,1225.0,1571.2,6381.5,0.1462,41.45,45.11,0.0348,113.99,3.12,True,sub-1207,ses-4,run-02,[ 76.57119289 -47.37681055 -32.60730937],[ 68.73573211 -75.84808724  -9.63287428],[ 66.73059971 -48.45396594 -72.10333334],[ 77.40906153 -12.80022075 -15.13489508]
c_reduced,1822.0,1701.0,1544.0,1476.6,6543.6,0.0824,39.54,43.56,0.0442,113.22,5.62,True,sub-1209,ses-1,run-01,[ 75.59139511 -50.82325646 -17.38987052],[ 63.98042494 -78.35160965   2.11763196],[ 70.30329404 -55.82983179 -55.90071033],[ 77.97747183 -13.41629055  -5.49527381]
c_reduced,1751.6,1423.0,1401.0,1122.3,5697.9,0.1565,38.99,43.66,0.0517,110.97,5.78,True,sub-1209,ses-1,run-02,[ 74.71155888 -52.06577755 -16.63181477],[ 63.18468083 -78.83188253   3.07994552],[ 69.66825739 -59.58212554 -54.99167623],[ 76.98372939 -14.64379634  -4.82592445]
c_reduced,1668.7,1736.2,923.5,1378.3,5706.7,0.2244,40.98,45.56,0.0432,102.1,15.35,True,sub-1209,ses-2,run-01,[ 71.95961786 -56.41625621 -36.13110604],[ 58.78861094 -82.14821818  -9.94108342],[ 65.11524859 -46.47312792 -75.44403718],[ 77.02513075 -23.26012393 -20.51603026]
c_reduced,1577.0,1750.9,1081.2,1293.2,5702.3,0.1805,39.92,44.98,0.0521,106.34,13.64,True,sub-1209,ses-2,run-02,[ 74.98661632 -58.97327737 -37.5549539 ],[ 61.64622212 -85.48091869 -10.7855945 ],[ 68.41353752 -50.76857467 -76.77438282],[ 79.80901271 -28.0663409  -19.67051793]
c_reduced,1915.9,1862.4,981.4,1263.1,6022.8,0.2634,41.93,48.72,0.0686,107.68,11.35,True,sub-1209,ses-3,run-01,[ 75.09846583 -46.22149005 -32.73048487],[ 67.19909089 -71.59109643  -5.77564088],[ 66.01701549 -43.59456696 -75.68115807],[ 77.18009063 -10.31346548 -19.00474191]
c_reduced,1844.8,1892.4,788.5,453.3,4979.0,0.5103,41.72,47.25,0.0571,105.93,11.65,True,sub-1209,ses-3,run-02,[ 74.70786628 -47.24574472 -32.70083869],[ 66.92476805 -72.76053125  -6.11385458],[ 65.71595289 -44.31097818 -74.28779984],[ 76.52751006 -11.41713174 -19.83894488]
c_reduced,1943.1,1628.4,1805.2,1294.6,6671.2,0.1455,41.67,44.5,0.028,107.85,8.94,True,sub-1209,ses-4,run-01,[ 74.5487156  -48.02032841 -26.84909762],[ 61.55036671 -69.37201735 -55.8565732 ],[ 68.74437105 -67.09876662   5.04044663],[ 75.98551178  -8.03511089 -23.20317335]
c_reduced,1776.6,1550.6,1562.4,1290.2,6179.8,0.1116,40.31,45.41,0.049,107.32,8.89,True,sub-1209,ses-4,run-02,[ 73.75566031 -48.69695496 -28.50094702],[ 61.27005024 -71.50122865 -57.98954784],[ 67.77123304 -66.79450991   2.49467363],[ 75.29297433  -7.78425925 -26.33459258]
c_reduced,1635.7,1744.3,1995.1,1291.7,6666.8,0.1516,55.52,61.07,0.0409,106.67,6.13,True,sub-1210,ses-1,run-01,[-52.57038543 -29.25773418  60.17763861],[-72.94642525 -39.31858736  15.5274442 ],[-30.75758808  16.2289633   69.51798331],[-15.11772915 -67.69084175  72.45993367]
c_reduced,1687.1,1665.8,2074.4,1289.5,6716.7,0.1653,56.69,61.12,0.0358,106.63,6.12,True,sub-1210,ses-1,run-02,[-52.40644523 -30.483612    61.72417589],[-72.65674694 -40.08602494  15.73911928],[-30.16318493  14.53362641  71.65481624],[-15.49503729 -69.50553143  74.02491334]
c_reduced,2053.1,1635.7,1475.1,1168.5,6332.4,0.2016,56.51,59.75,0.0229,107.23,6.05,True,sub-1210,ses-2,run-01,[-53.48900611 -28.46636556  60.31058269],[-72.16010776 -49.20509186  14.16708113],[-38.42312194  21.43088024  63.35007733],[-16.00204551 -58.95422426  76.42821069]
c_reduced,1976.8,1602.7,1816.9,1454.5,6851.0,0.1165,55.73,59.68,0.028,106.84,6.12,True,sub-1210,ses-2,run-02,[-54.29062896 -29.4215939   60.56079093],[-72.57808716 -50.01459433  14.27652847],[-39.32612317  20.67362085  63.98454697],[-17.74805583 -59.93768952  76.58533328]
c_reduced,1814.7,454.8,1861.6,1545.5,5676.6,0.4014,57.35,63.31,0.0407,113.41,0.78,True,sub-1210,ses-3,run-01,[-59.65013296 -26.59123473  52.92620229],[-80.96401728 -42.37373157   2.31962052],[-46.29203109  25.59083904  55.19315474],[-24.26604036 -59.29986296  71.67573182]
c_reduced,1954.1,474.6,1943.8,1670.2,6042.6,0.4031,57.26,62.67,0.0368,112.62,1.31,True,sub-1210,ses-3,run-02,[-60.0499502  -27.14572258  53.06333287],[-81.0195632  -43.56782205   3.17354594],[-46.62710341  25.08730575  54.92914951],[-24.95304356 -60.13537064  71.64081014]
c_reduced,1913.7,2031.8,2381.0,1725.9,8052.4,0.1186,55.63,57.45,0.0145,106.8,5.36,True,sub-1210,ses-4,run-02,[-59.83181879 -27.78167888  52.88556947],[-74.73122006 -38.85606075   6.23068846],[-39.2928711   18.86931945  62.32586545],[-25.07488023 -62.8665      68.05125541]
c_reduced,1896.8,1623.3,1648.9,1053.3,6222.3,0.1987,55.85,59.94,0.0333,109.69,5.39,True,sub-1211,ses-1,run-01,[-54.31554114 -14.08819945  55.38889718],[-79.05290233 -29.20823824   9.73859114],[-31.1469532   30.56955903  59.56135522],[-25.13647231 -51.61041508  72.03554524]
c_reduced,2090.5,1290.2,1601.2,996.1,5978.1,0.2711,55.7,60.44,0.034,108.6,7.15,True,sub-1211,ses-1,run-02,[-54.03038794 -16.11676132  55.35566561],[-78.37449442 -32.29286264   9.32090949],[-30.27123434  27.83547213  60.7562141 ],[-23.25730685 -53.870133    72.68192263]
c_reduced,1805.2,1862.4,1830.8,503.2,6001.6,0.384,56.42,60.52,0.0291,106.91,6.67,True,sub-1211,ses-2,run-01,[-48.02558307 -28.75372187  60.61272326],[-75.3058516  -43.63386318  20.31243364],[-26.2974958   21.13693784  65.2098813 ],[-14.78312045 -67.47073274  71.46748032]
c_reduced,1893.2,1838.9,1852.8,597.1,6182.0,0.3545,56.62,60.61,0.0299,106.91,6.83,True,sub-1211,ses-2,run-02,[-48.62356772 -29.43306664  61.70166083],[-75.63530189 -44.33113103  20.99624134],[-26.56915509  20.36828246  66.64813031],[-15.51337863 -67.61523949  72.45809216]
c_reduced,1739.9,1803.7,1623.3,1411.3,6578.1,0.0909,58.12,58.69,0.0042,109.17,4.21,True,sub-1211,ses-3,run-01,[-54.54302003 -28.58429991  54.80164436],[-77.68488169 -39.14557533   8.80252435],[-33.40431675  18.75155595  62.74650128],[-23.76496961 -69.40772419  68.47738549]
c_reduced,1824.2,1828.6,1653.3,1450.9,6757.1,0.0916,58.03,59.08,0.0078,109.24,4.03,True,sub-1211,ses-3,run-02,[-55.38416285 -29.33595889  56.51878859],[-77.65890778 -39.4494355    9.34556952],[-33.77073191  17.61680642  64.9107539 ],[-24.43168243 -70.41242091  70.41908036]
c_reduced,2419.8,2393.4,2281.9,393.2,7488.4,0.4569,57.21,61.1,0.0289,103.72,8.35,True,sub-1211,ses-4,run-02,[-58.78338397 -30.85870159  53.49613746],[-78.41986428 -34.70170576   5.90929329],[-27.7621948   11.3059566   70.72159012],[-34.0932871  -79.00440273  61.20264128]
c_reduced,1663.6,1374.6,1085.6,1352.6,5476.4,0.1494,42.58,43.05,0.0046,103.94,9.96,True,sub-1215,ses-1,run-01,[ 68.55975492 -59.73092011 -15.46351743],[ 57.05285724 -76.77271011  17.5073709 ],[ 59.53385925 -69.59264213 -51.49878833],[ 72.39538942 -22.5730731   -5.86236852]
c_reduced,1785.4,1442.1,1018.8,1502.2,5748.5,0.1907,42.3,43.79,0.0144,103.9,9.96,True,sub-1215,ses-1,run-02,[ 68.48371421 -60.592017   -15.11445729],[ 57.27993019 -77.88654638  17.54681932],[ 59.06523605 -69.75433987 -50.96221805],[ 72.1270172  -22.56276411  -4.95591456]
c_reduced,1825.7,1976.8,1257.2,1650.4,6710.1,0.1602,38.7,46.16,0.0737,114.31,2.93,True,sub-1215,ses-3,run-01,[ 71.97150698 -51.32422868 -15.02602196],[ 60.40755479 -76.63318813   9.71089637],[ 66.77806751 -56.94006811 -55.98729993],[ 72.704762   -18.59207263  -2.84260933]
c_reduced,1908.6,1976.1,1237.4,1689.3,6811.3,0.1696,38.48,46.64,0.0794,114.19,3.02,True,sub-1215,ses-3,run-02,[ 71.99522504 -52.26806841 -14.72528857],[ 60.44282639 -78.11463844  10.11066231],[ 66.62264817 -57.53101019 -56.15131937],[ 72.96579883 -19.89545943  -2.16930642]
c_reduced,1624.0,2155.8,1045.2,1560.9,6385.9,0.2463,39.56,44.92,0.052,110.08,5.89,True,sub-1215,ses-4,run-01,[ 71.71641989 -51.87302944  -9.38134652],[ 56.796818   -77.34361984  18.395862  ],[ 66.68299497 -61.30022045 -46.60504348],[ 71.50594441 -18.46015604   3.2385694 ]
c_reduced,1648.9,2072.9,1214.7,1490.5,6427.0,0.1934,39.47,45.11,0.0546,108.29,7.51,True,sub-1215,ses-4,run-02,[ 71.22769439 -52.53059644  -9.10865921],[ 56.27962518 -78.10076439  18.81970213],[ 65.93569439 -62.03186327 -45.49761743],[ 70.92070346 -19.62094273   4.55296788]
c_reduced,1858.7,1990.7,1603.4,1303.4,6756.3,0.1555,57.38,60.78,0.0244,105.03,6.56,True,sub-1218,ses-1,run-01,[-56.97198208 -41.07013915  48.40499811],[-63.83173787 -64.78793233   1.94192887],[-49.12492115  13.13109362  51.64373367],[-20.62497693 -68.94305902  72.4488009 ]
c_reduced,1843.3,2051.6,1282.2,605.9,5783.0,0.3878,54.4,59.55,0.0373,104.48,6.43,True,sub-1218,ses-1,run-02,[-55.46270998 -41.78885368  47.28752917],[-63.97588506 -65.44751873   1.59349195],[-49.02095163  11.5697224   48.28105661],[-20.59114945 -68.77872727  68.74130974]
c_reduced,1727.4,1879.2,1570.4,1268.2,6445.3,0.1404,55.21,59.9,0.0337,103.04,7.64,True,sub-1218,ses-2,run-01,[-54.78977355 -43.13212981  51.8272922 ],[-64.13262001 -62.67005504   5.09348844],[-44.76751309   9.52969073  58.91336927],[-20.22408861 -73.9068023   70.13476113]
c_reduced,1816.9,1950.4,1671.7,1238.2,6677.1,0.1604,55.32,59.91,0.0332,102.75,8.19,True,sub-1218,ses-2,run-02,[-54.26114207 -43.88180922  50.90700959],[-63.90693626 -63.91602217   4.59665924],[-43.44545406   8.56476177  58.44992753],[-18.95351171 -74.19154687  68.8473425 ]
c_reduced,1878.5,1918.1,1816.9,1975.3,7588.9,0.0304,57.66,59.07,0.0103,102.29,9.02,True,sub-1218,ses-3,run-01,[-54.57175847 -36.4892828   52.52632664],[-64.77404473 -58.409358     6.43807506],[-43.28027617  14.18056092  59.26240885],[-19.06032008 -70.20168334  73.47510172]
c_reduced,1849.2,1940.9,1844.0,1720.8,7354.9,0.0425,57.3,59.07,0.0128,101.98,9.55,True,sub-1218,ses-3,run-02,[-53.39669208 -36.97501517  51.71775131],[-64.74397856 -59.39531948   5.99975568],[-42.16285884  13.04940513  58.54154971],[-17.54342362 -70.75170926  71.96757679]
c_reduced,1726.7,1814.0,1552.8,583.9,5677.3,0.3462,55.12,61.43,0.0465,105.13,7.09,True,sub-1218,ses-4,run-01,[-53.46668704 -38.9270353   53.63161256],[-64.51173948 -61.10019132   8.86956922],[-44.04829082  15.51253456  58.37225838],[-17.32581399 -66.77431777  73.30261561]
c_reduced,1719.3,1849.9,1551.4,546.5,5667.1,0.3624,54.69,61.62,0.05,104.2,7.51,True,sub-1218,ses-4,run-02,[-53.14788241 -39.39953587  53.08758615],[-64.48728123 -61.64163943   8.21295601],[-44.17586693  15.27159639  58.00097511],[-16.72749259 -67.10401302  71.42557832]
c_reduced,1478.0,1668.0,1637.9,873.6,5657.5,0.2266,41.57,44.51,0.028,107.74,7.33,True,sub-1219,ses-2,run-02,[ 68.93601779 -63.56874281  -7.12902389],[ 53.00328748 -73.60089767 -40.90701866],[ 62.62928875 -81.85427433  28.09034074],[ 73.49956637 -26.31833298  -7.24981403]
c_reduced,1681.2,1354.1,1805.9,1359.2,6200.3,0.128,41.12,45.58,0.0437,108.22,7.64,True,sub-1219,ses-3,run-01,[ 68.12435231 -58.23796172 -12.74995561],[ 56.38695459 -54.83590619 -52.03541604],[ 58.38528387 -84.91812184  11.14981088],[ 76.42233596 -23.28513609   0.31059398]
c_reduced,1748.7,1304.2,1802.2,1452.3,6307.4,0.1308,41.5,45.86,0.0435,108.12,7.56,True,sub-1219,ses-3,run-02,[ 67.97309454 -58.3860346  -12.18499334],[ 55.7652781  -54.68564848 -51.56519984],[ 58.37176492 -85.71850534  11.56397435],[ 76.27561649 -23.45064163   1.02593055]
c_reduced,1904.9,1087.8,1643.1,1574.1,6209.9,0.1902,40.71,44.46,0.0384,105.34,9.5,True,sub-1219,ses-4,run-01,[ 68.8689264  -58.94254377 -11.19606176],[ 52.82165361 -72.0323461  -45.56319266],[ 61.67403508 -78.68567031  22.42104601],[ 75.6585015  -24.3254268   -0.87582669]
c_reduced,1794.2,963.8,1496.4,1533.0,5787.4,0.2084,40.13,44.97,0.0499,103.88,10.89,True,sub-1219,ses-4,run-02,[ 68.68316166 -59.30150872 -11.1823388 ],[ 52.89749302 -72.90260372 -46.01246564],[ 61.28259119 -79.43180426  22.6334467 ],[ 75.15761618 -25.48137023   0.0809619 ]
c_reduced,1680.5,1533.0,1810.3,1775.8,6799.6,0.0632,54.88,60.03,0.0373,111.97,3.5,True,sub-1221,ses-1,run-01,[58.67460478 -1.99321247 68.98574956],[16.75253952  7.79382025 93.27554568],[ 65.17712988 -52.76367207  56.33451905],[70.93689118 36.87965693 33.28199914]
c_reduced,1685.6,1388.5,1789.0,1805.2,6668.3,0.1003,56.11,59.88,0.0266,112.06,4.05,True,sub-1221,ses-1,run-02,[57.61038052 -2.13620223 67.92257269],[14.20697651  6.17256265 92.4344571 ],[ 63.99090799 -52.86690349  55.67950489],[69.99132098 36.93026919 32.68937658]
c_reduced,1731.8,1800.8,2008.3,1365.8,6906.7,0.1343,57.46,61.12,0.0281,106.81,5.49,True,sub-1221,ses-2,run-01,[-50.54005895 -56.01758868  64.40567707],[-71.26246668 -61.14034516  17.15583722],[-36.93587324  -6.00802873  83.30399319],[-13.63817225 -92.55175783  68.65381425]
c_reduced,2003.9,1948.2,2136.0,1614.4,7702.6,0.0998,56.63,60.88,0.0298,105.98,5.97,True,sub-1221,ses-2,run-02,[-50.20533621 -56.4337562   64.56230859],[-71.32917946 -62.54167827  16.71000177],[-35.40324019  -6.5730742   82.29266435],[-14.38267279 -92.56150002  68.76862875]
c_reduced,1488.3,1572.6,392.4,917.6,4371.0,0.436,41.52,44.45,0.0291,112.0,3.75,True,sub-1222,ses-1,run-01,[ 69.58680472 -62.3288919  -34.14219496],[ 57.50829137 -87.13877342  -5.79638981],[ 58.69257387 -68.44517654 -72.26580143],[ 73.8138931  -25.89566727 -26.42766941]
c_reduced,1486.8,1458.9,195.1,976.3,4117.2,0.5078,40.88,45.63,0.0464,111.5,3.72,True,sub-1222,ses-1,run-02,[ 70.52779716 -63.28262403 -34.3244107 ],[ 57.29538275 -88.59078957  -6.08170163],[ 59.19232367 -69.09944903 -73.49064153],[ 73.95367101 -27.39595392 -26.42914972]
c_reduced,1486.8,1610.0,982.9,1467.7,5547.5,0.1727,40.28,46.32,0.0591,111.55,5.18,True,sub-1222,ses-2,run-01,[ 72.80063638 -56.49982184 -26.91363804],[ 62.9519043  -80.70582034   5.71422263],[ 60.49032688 -68.24790838 -60.82016252],[ 75.63298309 -21.56067068 -17.2465746 ]
c_reduced,1538.2,1702.5,688.8,1338.7,5268.0,0.2923,40.69,47.17,0.0652,109.4,6.93,True,sub-1222,ses-2,run-02,[ 72.74610994 -58.08461683 -27.38336253],[ 62.61626112 -82.59192594   5.91827714],[ 60.50578885 -70.15899444 -61.00023347],[ 75.21394616 -23.09240168 -16.47423232]
c_reduced,1735.5,1734.7,694.6,1464.8,5629.7,0.3027,41.03,45.27,0.0445,114.35,2.0,True,sub-1222,ses-3,run-01,[ 70.63607099 -61.15946655 -37.37235784],[ 53.51191827 -91.38693762 -23.44061526],[ 63.79198075 -51.42782186 -76.46658066],[ 76.53102926 -32.07834924 -15.20457073]
c_reduced,1725.2,1794.2,658.0,1478.0,5655.3,0.3197,41.32,43.24,0.0196,116.23,1.16,True,sub-1222,ses-3,run-02,[ 70.95643266 -63.21277889 -38.25798045],[ 53.49854284 -93.45758337 -24.20909326],[ 64.49037909 -55.48880695 -75.971044  ],[ 76.82315893 -34.82358375 -14.79339766]
c_reduced,1401.0,968.2,1601.2,977.8,4948.2,0.221,40.49,46.77,0.0592,113.1,3.72,True,sub-1222,ses-4,run-01,[ 72.467146   -51.50172969 -33.37662387],[ 60.9946121  -66.60107439 -64.6164577 ],[ 68.17134132 -71.06131052   3.79251456],[ 73.68699034 -12.69280821 -30.17254684]
c_reduced,1342.3,960.9,1600.5,786.3,4690.0,0.2717,40.75,47.74,0.073,114.76,2.86,True,sub-1222,ses-4,run-02,[ 73.09566016 -52.57345429 -34.61787656],[ 61.60525565 -67.63896615 -66.13396423],[ 68.18861369 -72.61542498   3.22069209],[ 74.0129415  -15.27715827 -32.56859934]
c_reduced,1745.0,1663.6,1531.6,931.6,5871.7,0.2172,55.12,59.04,0.0305,101.72,7.69,True,sub-1223,ses-1,run-01,[-51.03070562 -36.12310885  65.7355469 ],[-69.82413974 -57.31639741  20.60560979],[-37.58299556  15.02202652  67.04064346],[-14.97274786 -68.17726471  77.62662101]
c_reduced,1652.6,1626.9,1424.5,789.3,5493.2,0.2538,54.46,59.12,0.0356,101.24,8.05,True,sub-1223,ses-1,run-02,[-50.5473427  -36.26297477  65.79829408],[-69.48450752 -57.67220046  20.7464394 ],[-36.77250993  14.54377786  67.09484357],[-15.21733516 -68.30140183  77.44867265]
c_reduced,1394.4,1829.4,1596.8,1325.4,6146.1,0.1278,56.72,61.23,0.0319,105.5,6.01,True,sub-1223,ses-2,run-01,[-63.12705101 -36.25975209  47.5657245 ],[-70.61663894 -52.66087626  -0.35399341],[-47.42162918  15.88270232  56.96356319],[-30.64046801 -71.28904573  69.47760531]
c_reduced,1320.3,1866.8,1602.7,1434.0,6223.8,0.1322,56.67,61.21,0.0315,104.95,6.1,True,sub-1223,ses-2,run-02,[-63.14046262 -36.48170861  47.9411441 ],[-7.06841221e+01 -5.28741762e+01  6.85239544e-02],[-47.11260378  15.59901299  56.98998767],[-30.5244777  -72.14434562  69.60906701]
c_reduced,1939.4,1946.0,1699.5,1624.0,7208.9,0.0793,53.78,60.31,0.0497,103.14,7.55,True,sub-1223,ses-3,run-01,[-51.86742261 -31.47777477  64.26315812],[-71.37143591 -45.98254045  20.81151441],[-31.62494368  18.62136537  70.67058828],[-22.06280705 -68.00974977  75.66268393]
c_reduced,1784.6,1995.9,1600.5,1659.2,7040.2,0.0861,53.65,60.63,0.055,104.02,7.11,True,sub-1223,ses-3,run-02,[-51.40466983 -32.06328171  64.47455438],[-70.84535042 -46.07407868  21.4332949 ],[-21.86192547 -68.4986237   76.36081983],[-30.39190215  18.00684133  71.11988469]
c_reduced,1579.2,1888.8,1613.7,1307.8,6389.6,0.1288,58.22,61.85,0.0285,107.54,3.63,True,sub-1223,ses-4,run-01,[-62.36707087 -42.65206047  50.84255498],[-71.45434282 -54.80229438   0.44253223],[-47.11489643  10.03546553  61.2106623 ],[-26.35953536 -76.27465563  68.9676992 ]
c_reduced,1415.7,456.2,1586.6,1000.5,4459.0,0.391,59.24,64.45,0.0344,110.19,2.3,True,sub-1223,ses-4,run-02,[-62.64699114 -42.72696986  50.95324456],[-79.7187757  -53.64069014  -3.57894351],[-46.70884427   9.60624452  61.24771069],[-26.2625406  -77.16919826  69.48994791]
c_reduced,1874.8,1534.5,1456.0,1502.2,6367.6,0.1041,55.79,56.99,0.0087,111.53,0.91,True,sub-1224,ses-1,run-01,[-61.37156623 -39.54692253  52.84735028],[-75.2735682  -43.98513066   4.18655164],[-41.80455768   5.61220561  63.44620253],[-31.07046589 -77.67025034  69.25921673]
c_reduced,1866.0,1598.3,1445.7,1509.6,6419.7,0.0998,56.04,56.64,0.0046,111.5,1.26,True,sub-1224,ses-1,run-02,[-60.87078581 -40.69823468  52.73731031],[-74.82207709 -44.66116278   4.13682223],[-40.79288311   4.65025235  62.59239719],[-30.76436014 -78.61489748  69.01287306]
c_reduced,1862.4,1765.6,1587.3,1272.6,6487.9,0.1384,56.03,60.71,0.0332,112.6,2.69,True,sub-1224,ses-2,run-01,[-47.40515695 -39.86176172  64.2227666 ],[-72.77319564 -57.17936752  22.16116943],[-34.11757326  13.24202371  66.66352028],[ -9.56497283 -70.36732618  77.90550275]
c_reduced,1908.6,1828.6,1494.2,1511.0,6742.4,0.1099,54.41,61.78,0.0524,113.32,1.48,True,sub-1224,ses-2,run-02,[-47.45383942 -41.37456638  64.22946392],[-73.01922453 -57.75011712  22.33151452],[-34.2361694   12.77536544  65.7532695 ],[-10.49278862 -70.84439122  77.23811418]
c_reduced,1692.9,1803.0,1450.1,1542.6,6488.6,0.0836,50.52,56.18,0.0451,99.72,11.7,True,sub-1224,ses-3,run-01,[-47.23779814 -19.72707779  64.83745843],[-73.41551436 -36.38513704  29.55727129],[-24.3436378   25.42185706  67.40456539],[-24.7279897  -57.68398884  76.21991776]
c_reduced,1648.9,1731.1,1427.4,1541.8,6349.2,0.0719,50.47,56.47,0.0486,99.55,11.75,True,sub-1224,ses-3,run-02,[-46.71738864 -19.77389429  63.77623148],[-73.19680455 -36.6268194   29.15525876],[-23.62889582  25.6178037   65.40874394],[-24.37130931 -57.73931601  75.26840475]
c_reduced,1695.9,1902.7,1674.6,1494.2,6767.3,0.0856,54.47,58.33,0.0281,108.12,5.15,True,sub-1224,ses-4,run-01,[-45.19099067 -32.1615462   66.82131632],[-73.51089044 -45.25792085  26.14195202],[-27.07056035  17.15517195  70.09276495],[-15.26918973 -69.69665481  77.24259693]
c_reduced,1755.3,1934.3,1670.9,1467.7,6828.2,0.0983,54.37,58.21,0.0284,108.31,5.0,True,sub-1224,ses-4,run-02,[-44.50085257 -32.28042033  65.99407806],[-73.4285451  -45.63353547  25.6166614 ],[-25.99402739  16.79452116  68.91783964],[-14.49852855 -69.638046    76.38384127]
c_reduced,1930.6,2028.1,2518.1,855.3,7332.1,0.3311,56.77,61.31,0.0334,100.99,9.22,True,sub-1227,ses-1,run-01,[-57.72606278 -25.84753305  59.85374459],[-75.87169149 -39.58350987  13.01756329],[-33.18595982  22.7196514   69.83681724],[-30.30631665 -67.28532049  72.18484263]
c_reduced,1794.2,2050.2,2394.9,704.9,6944.1,0.3642,57.38,60.55,0.0239,101.87,8.85,True,sub-1227,ses-1,run-02,[-58.1605686  -25.73761918  58.15106121],[-76.09817357 -39.73062636  11.62959549],[-32.95380771  21.79466709  67.68732364],[-30.41481372 -67.6768688   71.9573289 ]
c_reduced,1924.7,1650.4,1401.7,1780.2,6757.1,0.1138,57.49,59.18,0.012,97.51,9.52,True,sub-1228,ses-1,run-01,[-54.88016884  -6.24055125  35.07354111],[-75.73959085 -23.183688    -9.31236907],[-29.71357534  40.04066334  30.28108894],[-15.28075079 -33.48517374  58.16611493]
c_reduced,1937.2,1670.9,1338.7,1767.0,6713.8,0.13,57.34,59.28,0.0137,97.33,9.54,True,sub-1228,ses-1,run-02,[-54.93469789  -7.94719597  34.72467222],[-75.73603073 -24.53049097  -9.6621695 ],[-30.06069637  38.4719264   30.46515063],[-14.89608871 -35.22904951  57.21263095]
c_reduced,1279.2,1541.8,1634.3,1585.1,6040.4,0.0909,56.35,59.6,0.023,102.15,6.38,True,sub-1228,ses-2,run-01,[-62.26325161 -30.10346085  31.62457279],[-74.02764594 -43.90184803 -17.74311144],[-36.06911507  16.25800202  39.12876762],[-30.25542242 -63.98184489  51.82350003]
c_reduced,1133.3,1572.6,1656.3,1563.8,5926.0,0.1379,56.24,59.9,0.0257,101.37,6.7,True,sub-1228,ses-2,run-02,[-62.10087947 -30.80399223  31.12137397],[-74.00139035 -44.63770287 -18.16538914],[-35.59185681  15.71930586  38.47919263],[-29.86997248 -64.13994649  51.62387168]
c_reduced,1743.5,2074.4,1626.2,1142.8,6586.9,0.2029,61.1,67.49,0.0446,90.6,11.57,True,sub-2000,ses-2,run-01,[-40.92109512 -78.50514808  43.4023046 ],[-75.29641608 -28.80975146  36.13466902],[  2.0088615  -70.52276334  76.95758154],[ -3.77275073 -92.49383658  -2.14035678]
c_reduced,1728.1,2083.2,1661.4,1083.4,6556.1,0.2188,61.09,67.45,0.0442,90.31,11.63,True,sub-2000,ses-2,run-02,[-40.95101645 -78.72785405  43.75617961],[-75.14150926 -28.96305243  36.42746913],[  2.23379683 -70.69709692  76.95393556],[ -3.9596822  -92.67194994  -1.83127881]
c_reduced,2091.2,2295.1,2205.7,1757.5,8349.5,0.0976,58.64,64.12,0.0392,99.62,12.93,True,sub-2000,ses-3,run-01,[-34.82641401 -69.4275964   54.84344171],[-59.38014861 -27.1392686   74.99727124],[-27.01834191 -85.0777617    0.35395834],[ 17.28828739 -62.44829942  78.713677  ]
c_reduced,2111.0,2022.3,2202.0,1755.3,8090.6,0.0825,58.81,63.99,0.0371,99.06,13.68,True,sub-2000,ses-3,run-02,[-34.36337072 -68.03359752  56.88420487],[-57.80951799 -25.08710433  77.38145773],[-26.95901409 -84.60277712   2.66254357],[ 18.14382223 -61.27782133  79.63617702]
c_reduced,2147.0,2145.5,1726.7,1497.8,7517.0,0.1485,52.51,66.96,0.1034,99.16,15.54,True,sub-2000,ses-4,run-01,[-24.25091065 -78.40213839  58.30210133],[-40.0772426  -33.88843862  95.985016  ],[-33.8386954 -88.8733081  13.0789799],[ 33.81867538 -75.80686236  55.07631459]
c_reduced,2251.1,2301.0,1893.2,1681.9,8127.3,0.126,52.47,67.31,0.1064,100.02,14.84,True,sub-2000,ses-4,run-02,[-24.01961432 -80.66391504  58.91881601],[-40.35798095 -36.72768533  97.5580607 ],[-33.86541017 -89.64859377  13.46582161],[ 34.54775001 -77.53160349  56.23689263]
