,Subject,Experiment,Electrode,run,Session,Dimension,Coordinate difference in mm,date
1288,sub-015,P1,Cathode3,run-02,ses-2,Y,3.1721187490224843,2023-08-31
1289,sub-015,P1,Cathode3,run-02,ses-2,Z,19.28854642510414,2023-08-31
1290,sub-015,P1,Cathode3,run-02,ses-3,X,1.730539773702617,2023-09-24
1291,sub-015,P1,Cathode3,run-02,ses-3,Y,0.5633543837070469,2023-09-24
1292,sub-015,P1,Cathode3,run-02,ses-3,Z,7.53108345642686,2023-09-24
1293,sub-015,P1,Cathode3,run-02,ses-4,X,0.7297964218258812,2023-10-01
1294,sub-015,P1,Cathode3,run-02,ses-4,Y,2.51907411634922,2023-10-01
1295,sub-015,P1,Cathode3,run-02,ses-4,Z,1.8137790367007263,2023-10-01
1305,sub-016,P1,Anode,run-01,ses-3,X,0.8482227540761187,2023-09-20
1306,sub-016,P1,Anode,run-01,ses-3,Y,1.5730546312034122,2023-09-20
1307,sub-016,P1,Anode,run-01,ses-3,Z,0.7839464282244446,2023-09-20
1332,sub-016,P1,Cathode1,run-01,ses-3,X,2.2288293217122543,2023-09-20
1333,sub-016,P1,Cathode1,run-01,ses-3,Y,16.49990371644497,2023-09-20
1334,sub-016,P1,Cathode1,run-01,ses-3,Z,53.831201560497284,2023-09-20
1359,sub-016,P1,Cathode2,run-01,ses-3,X,1.424579168036587,2023-09-20
1360,sub-016,P1,Cathode2,run-01,ses-3,Y,8.508822224587199,2023-09-20
1361,sub-016,P1,Cathode2,run-01,ses-3,Z,49.75669946096838,2023-09-20
1386,sub-016,P1,Cathode3,run-01,ses-3,X,0.08438025891780399,2023-09-20
1387,sub-016,P1,Cathode3,run-01,ses-3,Y,0.027112661302089336,2023-09-20
1388,sub-016,P1,Cathode3,run-01,ses-3,Z,2.784569191411137,2023-09-20
1407,sub-017,P1,Anode,run-01,ses-1,X,0.3685807396844041,2023-07-02
1408,sub-017,P1,Anode,run-01,ses-1,Y,3.8632207226753223,2023-07-02
1409,sub-017,P1,Anode,run-01,ses-1,Z,6.897806304395198,2023-07-02
1410,sub-017,P1,Anode,run-01,ses-2,X,0.4515372232720267,2023-08-17
1411,sub-017,P1,Anode,run-01,ses-2,Y,1.9083296966552723,2023-08-17
1412,sub-017,P1,Anode,run-01,ses-2,Z,5.257200988829135,2023-08-17
1413,sub-017,P1,Anode,run-01,ses-3,X,4.351602967567743,2023-09-07
1414,sub-017,P1,Anode,run-01,ses-3,Y,9.21012185394764,2023-09-07
1415,sub-017,P1,Anode,run-01,ses-3,Z,1.8125051733851425,2023-09-07
1416,sub-017,P1,Anode,run-01,ses-4,X,2.6110815067961823,2023-09-14
1417,sub-017,P1,Anode,run-01,ses-4,Y,4.2374091359972965,2023-09-14
1418,sub-017,P1,Anode,run-01,ses-4,Z,3.207277138829232,2023-09-14
1419,sub-017,P1,Anode,run-02,ses-1,X,0.4100589814782154,2023-07-02
1420,sub-017,P1,Anode,run-02,ses-1,Y,2.8857752096652973,2023-07-02
1421,sub-017,P1,Anode,run-02,ses-1,Z,6.077503646612167,2023-07-02
1422,sub-017,P1,Anode,run-02,ses-2,X,0.4515372232720267,2023-08-17
1423,sub-017,P1,Anode,run-02,ses-2,Y,1.9083296966552723,2023-08-17
1424,sub-017,P1,Anode,run-02,ses-2,Z,5.257200988829135,2023-08-17
1425,sub-017,P1,Anode,run-02,ses-3,X,4.338059580624105,2023-09-07
1426,sub-017,P1,Anode,run-02,ses-3,Y,8.310878081917764,2023-09-07
1427,sub-017,P1,Anode,run-02,ses-3,Z,1.7338571351766578,2023-09-07
1428,sub-017,P1,Anode,run-02,ses-4,X,2.6525597485899937,2023-09-14
1429,sub-017,P1,Anode,run-02,ses-4,Y,5.2148546490073215,2023-09-14
1430,sub-017,P1,Anode,run-02,ses-4,Z,4.0275797966122635,2023-09-14
1434,sub-017,P1,Cathode1,run-01,ses-1,X,3.726091105900707,2023-07-02
1435,sub-017,P1,Cathode1,run-01,ses-1,Y,10.244959526360034,2023-07-02
1436,sub-017,P1,Cathode1,run-01,ses-1,Z,43.76838966667652,2023-07-02
1437,sub-017,P1,Cathode1,run-01,ses-2,X,4.554449554011228,2023-08-17
1438,sub-017,P1,Cathode1,run-01,ses-2,Y,12.614013273864984,2023-08-17
1439,sub-017,P1,Cathode1,run-01,ses-2,Z,47.62670686677098,2023-08-17
1440,sub-017,P1,Cathode1,run-01,ses-3,X,0.2891063816472865,2023-09-07
1441,sub-017,P1,Cathode1,run-01,ses-3,Y,5.694844224154949,2023-09-07
1442,sub-017,P1,Cathode1,run-01,ses-3,Z,55.03387535572052,2023-09-07
1443,sub-017,P1,Cathode1,run-01,ses-4,X,0.609513244070115,2023-09-14
1444,sub-017,P1,Cathode1,run-01,ses-4,Y,7.399259422570466,2023-09-14
1445,sub-017,P1,Cathode1,run-01,ses-4,Z,56.11669242963195,2023-09-14
1446,sub-017,P1,Cathode1,run-02,ses-1,X,3.6837647831439995,2023-07-02
1447,sub-017,P1,Cathode1,run-02,ses-1,Y,10.987799816429614,2023-07-02
1448,sub-017,P1,Cathode1,run-02,ses-1,Z,45.644939096868036,2023-07-02
1449,sub-017,P1,Cathode1,run-02,ses-2,X,3.585568750686946,2023-08-17
1450,sub-017,P1,Cathode1,run-02,ses-2,Y,11.574236624538898,2023-08-17
1451,sub-017,P1,Cathode1,run-02,ses-2,Z,49.319389919042585,2023-08-17
1452,sub-017,P1,Cathode1,run-02,ses-3,X,0.6662310347333573,2023-09-07
1453,sub-017,P1,Cathode1,run-02,ses-3,Y,5.835377101451158,2023-09-07
1454,sub-017,P1,Cathode1,run-02,ses-3,Z,53.26254426524043,2023-09-07
1455,sub-017,P1,Cathode1,run-02,ses-4,X,0.3034978495538212,2023-09-14
1456,sub-017,P1,Cathode1,run-02,ses-4,Y,6.515886255204677,2023-09-14
1457,sub-017,P1,Cathode1,run-02,ses-4,Z,56.01147408992052,2023-09-14
1461,sub-017,P1,Cathode2,run-01,ses-1,X,2.9695041286200308,2023-07-02
1462,sub-017,P1,Cathode2,run-01,ses-1,Y,1.90402822837234,2023-07-02
1463,sub-017,P1,Cathode2,run-01,ses-1,Z,53.797561740130185,2023-07-02
1464,sub-017,P1,Cathode2,run-01,ses-2,X,3.9934065606817626,2023-08-17
1465,sub-017,P1,Cathode2,run-01,ses-2,Y,4.820494162738328,2023-08-17
1466,sub-017,P1,Cathode2,run-01,ses-2,Z,51.36322406828403,2023-08-17
1467,sub-017,P1,Cathode2,run-01,ses-3,X,10.703614844419064,2023-09-07
1468,sub-017,P1,Cathode2,run-01,ses-3,Y,16.204140863269572,2023-09-07
1469,sub-017,P1,Cathode2,run-01,ses-3,Z,44.402436373382805,2023-09-07
1470,sub-017,P1,Cathode2,run-01,ses-4,X,7.024483696036043,2023-09-14
1471,sub-017,P1,Cathode2,run-01,ses-4,Y,10.872160649746661,2023-09-14
1472,sub-017,P1,Cathode2,run-01,ses-4,Z,43.824266938120125,2023-09-14
1473,sub-017,P1,Cathode2,run-02,ses-1,X,2.1394495185837172,2023-07-02
1474,sub-017,P1,Cathode2,run-02,ses-1,Y,2.9755460870266006,2023-07-02
1475,sub-017,P1,Cathode2,run-02,ses-1,Z,52.051738084852694,2023-07-02
1476,sub-017,P1,Cathode2,run-02,ses-2,X,4.94789589609951,2023-08-17
1477,sub-017,P1,Cathode2,run-02,ses-2,Y,6.681312843114142,2023-08-17
1478,sub-017,P1,Cathode2,run-02,ses-2,Z,50.64813975021243,2023-08-17
1479,sub-017,P1,Cathode2,run-02,ses-3,X,11.57514769624919,2023-09-07
1480,sub-017,P1,Cathode2,run-02,ses-3,Y,16.110068517625336,2023-09-07
1481,sub-017,P1,Cathode2,run-02,ses-3,Z,45.327957370877265,2023-09-07
1482,sub-017,P1,Cathode2,run-02,ses-4,X,7.065961937829854,2023-09-14
1483,sub-017,P1,Cathode2,run-02,ses-4,Y,11.849606162756686,2023-09-14
1484,sub-017,P1,Cathode2,run-02,ses-4,Z,43.003964280337094,2023-09-14
1488,sub-017,P1,Cathode3,run-01,ses-1,X,0.9076571946218621,2023-07-02
1489,sub-017,P1,Cathode3,run-01,ses-1,Y,2.38140001103282,2023-07-02
1490,sub-017,P1,Cathode3,run-01,ses-1,Z,11.683971306532621,2023-07-02
1491,sub-017,P1,Cathode3,run-01,ses-2,X,0.9068091136589658,2023-08-17
1492,sub-017,P1,Cathode3,run-01,ses-2,Y,0.6611142079532151,2023-08-17
1493,sub-017,P1,Cathode3,run-01,ses-2,Z,12.740218078941107,2023-08-17
1494,sub-017,P1,Cathode3,run-01,ses-3,X,3.1459175569191586,2023-09-07
1495,sub-017,P1,Cathode3,run-01,ses-3,Y,14.320658863037824,2023-09-07
1496,sub-017,P1,Cathode3,run-01,ses-3,Z,6.860121725350618,2023-09-07
1497,sub-017,P1,Cathode3,run-01,ses-4,X,1.3918527092039596,2023-09-14
1498,sub-017,P1,Cathode3,run-01,ses-4,Y,8.448702373057603,2023-09-14
1499,sub-017,P1,Cathode3,run-01,ses-4,Z,1.761691374927759,2023-09-14
1500,sub-017,P1,Cathode3,run-02,ses-1,X,0.9068091136589658,2023-07-02
1501,sub-017,P1,Cathode3,run-02,ses-1,Y,0.6611142079532151,2023-07-02
1502,sub-017,P1,Cathode3,run-02,ses-1,Z,12.740218078941107,2023-07-02
1503,sub-017,P1,Cathode3,run-02,ses-2,X,0.9618307423964154,2023-08-17
1504,sub-017,P1,Cathode3,run-02,ses-2,Y,1.2155750770866867,2023-08-17
1505,sub-017,P1,Cathode3,run-02,ses-2,Z,11.99856345936656,2023-08-17
1506,sub-017,P1,Cathode3,run-02,ses-3,X,2.218514995388688,2023-09-07
1507,sub-017,P1,Cathode3,run-02,ses-3,Y,14.258327726721763,2023-09-07
1508,sub-017,P1,Cathode3,run-02,ses-3,Z,7.732502119839191,2023-09-07
1509,sub-017,P1,Cathode3,run-02,ses-4,X,2.318407189771534,2023-09-14
1510,sub-017,P1,Cathode3,run-02,ses-4,Y,10.23131931245327,2023-09-14
1511,sub-017,P1,Cathode3,run-02,ses-4,Z,1.9455577528476713,2023-09-14
1518,sub-018,P1,Anode,run-01,ses-2,X,0.34082239339127796,2023-08-23
1519,sub-018,P1,Anode,run-01,ses-2,Y,0.5242111620306957,2023-08-23
1520,sub-018,P1,Anode,run-01,ses-2,Z,0.8949494324671106,2023-08-23
1530,sub-018,P1,Anode,run-02,ses-2,X,0.3459116079285707,2023-08-23
1531,sub-018,P1,Anode,run-02,ses-2,Y,0.6477328997850407,2023-08-23
1532,sub-018,P1,Anode,run-02,ses-2,Z,0.0006761513696984522,2023-08-23
1545,sub-018,P1,Cathode1,run-01,ses-2,X,3.3663598646782305,2023-08-23
1546,sub-018,P1,Cathode1,run-01,ses-2,Y,17.281022705733776,2023-08-23
1547,sub-018,P1,Cathode1,run-01,ses-2,Z,49.00610146829858,2023-08-23
1557,sub-018,P1,Cathode1,run-02,ses-2,X,4.220211673378941,2023-08-23
1558,sub-018,P1,Cathode1,run-02,ses-2,Y,18.100308612585067,2023-08-23
1559,sub-018,P1,Cathode1,run-02,ses-2,Z,47.986432658578266,2023-08-23
1572,sub-018,P1,Cathode2,run-01,ses-2,X,6.579973550867294,2023-08-23
1573,sub-018,P1,Cathode2,run-01,ses-2,Y,17.081804157197475,2023-08-23
1574,sub-018,P1,Cathode2,run-01,ses-2,Z,46.61619490208104,2023-08-23
1584,sub-018,P1,Cathode2,run-02,ses-2,X,6.585062765404587,2023-08-23
1585,sub-018,P1,Cathode2,run-02,ses-2,Y,16.95828241944313,2023-08-23
1586,sub-018,P1,Cathode2,run-02,ses-2,Z,45.72192162098363,2023-08-23
1599,sub-018,P1,Cathode3,run-01,ses-2,X,2.895619776193058,2023-08-23
1600,sub-018,P1,Cathode3,run-01,ses-2,Y,2.35373362571001,2023-08-23
1601,sub-018,P1,Cathode3,run-01,ses-2,Z,2.9627941212989395,2023-08-23
1611,sub-018,P1,Cathode3,run-02,ses-2,X,1.9919180028140602,2023-08-23
1612,sub-018,P1,Cathode3,run-02,ses-2,Y,2.4273322713375087,2023-08-23
1613,sub-018,P1,Cathode3,run-02,ses-2,Z,3.858849133891054,2023-08-23
1839,sub-023,P3,Anode,run-01,ses-1,X,3.339238227382303,2023-06-28
1840,sub-023,P3,Anode,run-01,ses-1,Y,8.295863788276911,2023-06-28
1841,sub-023,P3,Anode,run-01,ses-1,Z,4.396258593574167,2023-06-28
1842,sub-023,P3,Anode,run-01,ses-2,X,0.9455814110487708,2023-09-10
1843,sub-023,P3,Anode,run-01,ses-2,Y,0.9390444236993787,2023-09-10
1844,sub-023,P3,Anode,run-01,ses-2,Z,1.7448399085178963,2023-09-10
1851,sub-023,P3,Anode,run-02,ses-1,X,4.274534662291408,2023-06-28
1852,sub-023,P3,Anode,run-02,ses-1,Y,6.535025290846825,2023-06-28
1853,sub-023,P3,Anode,run-02,ses-1,Z,5.350045235864819,2023-06-28
1854,sub-023,P3,Anode,run-02,ses-2,X,2.7805207902938136,2023-09-10
1855,sub-023,P3,Anode,run-02,ses-2,Y,2.6766017119586465,2023-09-10
1856,sub-023,P3,Anode,run-02,ses-2,Z,0.7810284308716646,2023-09-10
1866,sub-023,P3,Cathode1,run-01,ses-1,X,0.19909276105462936,2023-06-28
1867,sub-023,P3,Cathode1,run-01,ses-1,Y,51.885731559842824,2023-06-28
1868,sub-023,P3,Cathode1,run-01,ses-1,Z,24.154458913467828,2023-06-28
1869,sub-023,P3,Cathode1,run-01,ses-2,X,0.9168613985180798,2023-09-10
1870,sub-023,P3,Cathode1,run-01,ses-2,Y,53.11684127211571,2023-09-10
1871,sub-023,P3,Cathode1,run-01,ses-2,Z,37.68113717667759,2023-09-10
1878,sub-023,P3,Cathode1,run-02,ses-1,X,0.1548067316412869,2023-06-28
1879,sub-023,P3,Cathode1,run-02,ses-1,Y,52.82872184053063,2023-06-28
1880,sub-023,P3,Cathode1,run-02,ses-1,Z,25.9387932247296,2023-06-28
1881,sub-023,P3,Cathode1,run-02,ses-2,X,1.7828020270913782,2023-09-10
1882,sub-023,P3,Cathode1,run-02,ses-2,Y,54.06274059101939,2023-09-10
1883,sub-023,P3,Cathode1,run-02,ses-2,Z,38.57301023740322,2023-09-10
1893,sub-023,P3,Cathode2,run-01,ses-1,X,3.752246673926706,2023-06-28
1894,sub-023,P3,Cathode2,run-01,ses-1,Y,64.17848873466254,2023-06-28
1895,sub-023,P3,Cathode2,run-01,ses-1,Z,33.7869635161385,2023-06-28
1896,sub-023,P3,Cathode2,run-01,ses-2,X,3.0837897507101246,2023-09-10
1897,sub-023,P3,Cathode2,run-01,ses-2,Y,55.13274813771248,2023-09-10
1898,sub-023,P3,Cathode2,run-01,ses-2,Z,33.98331728599966,2023-09-10
1905,sub-023,P3,Cathode2,run-02,ses-1,X,5.517830246835942,2023-06-28
1906,sub-023,P3,Cathode2,run-02,ses-1,Y,65.14766926273704,2023-06-28
1907,sub-023,P3,Cathode2,run-02,ses-1,Z,34.68886141221971,2023-06-28
1908,sub-023,P3,Cathode2,run-02,ses-2,X,5.715313952192659,2023-09-10
1909,sub-023,P3,Cathode2,run-02,ses-2,Y,57.04782798469067,2023-09-10
1910,sub-023,P3,Cathode2,run-02,ses-2,Z,35.7770882428065,2023-09-10
1920,sub-023,P3,Cathode3,run-01,ses-1,X,2.205739231258633,2023-06-28
1921,sub-023,P3,Cathode3,run-01,ses-1,Y,10.56276207685471,2023-06-28
1922,sub-023,P3,Cathode3,run-01,ses-1,Z,2.777578150816268,2023-06-28
1923,sub-023,P3,Cathode3,run-01,ses-2,X,3.7296684445440746,2023-09-10
1924,sub-023,P3,Cathode3,run-01,ses-2,Y,0.5901350203156426,2023-09-10
1925,sub-023,P3,Cathode3,run-01,ses-2,Z,4.26483005754649,2023-09-10
1932,sub-023,P3,Cathode3,run-02,ses-1,X,3.0254426556080602,2023-06-28
1933,sub-023,P3,Cathode3,run-02,ses-1,Y,13.313153273314242,2023-06-28
1934,sub-023,P3,Cathode3,run-02,ses-1,Z,3.628175490498549,2023-06-28
1935,sub-023,P3,Cathode3,run-02,ses-2,X,4.618727675229309,2023-09-10
1936,sub-023,P3,Cathode3,run-02,ses-2,Y,0.6337884004414036,2023-09-10
1937,sub-023,P3,Cathode3,run-02,ses-2,Z,5.177340978793794,2023-09-10
1947,sub-024,P3,Anode,run-01,ses-1,X,2.527399052754049,2023-06-15
1948,sub-024,P3,Anode,run-01,ses-1,Y,2.985298715382811,2023-06-15
1949,sub-024,P3,Anode,run-01,ses-1,Z,6.46836149388924,2023-06-15
1950,sub-024,P3,Anode,run-01,ses-2,X,1.8393308863788889,2023-08-10
1951,sub-024,P3,Anode,run-01,ses-2,Y,2.4623436146974598,2023-08-10
1952,sub-024,P3,Anode,run-01,ses-2,Z,6.4757307844609,2023-08-10
1953,sub-024,P3,Anode,run-01,ses-3,X,0.4070781943202064,2023-11-09
1954,sub-024,P3,Anode,run-01,ses-3,Y,7.976910527944568,2023-11-09
1955,sub-024,P3,Anode,run-01,ses-3,Z,2.5586106248758753,2023-11-09
1959,sub-024,P3,Anode,run-02,ses-1,X,2.4612133865058468,2023-06-15
1960,sub-024,P3,Anode,run-02,ses-1,Y,3.89374047502875,2023-06-15
1961,sub-024,P3,Anode,run-02,ses-1,Z,8.269859255282206,2023-06-15
1962,sub-024,P3,Anode,run-02,ses-2,X,1.819644898064439,2023-08-10
1963,sub-024,P3,Anode,run-02,ses-2,Y,1.5634381474554573,2023-08-10
1964,sub-024,P3,Anode,run-02,ses-2,Z,5.569310378739608,2023-08-10
1965,sub-024,P3,Anode,run-02,ses-3,X,2.045015586428349,2023-11-09
1966,sub-024,P3,Anode,run-02,ses-3,Y,3.399394251555208,2023-11-09
1967,sub-024,P3,Anode,run-02,ses-3,Z,3.449521478274839,2023-11-09
1974,sub-024,P3,Cathode1,run-01,ses-1,X,7.323773810304701,2023-06-15
1975,sub-024,P3,Cathode1,run-01,ses-1,Y,53.597818000614645,2023-06-15
1976,sub-024,P3,Cathode1,run-01,ses-1,Z,49.39838387949392,2023-06-15
1977,sub-024,P3,Cathode1,run-01,ses-2,X,4.919024298563599,2023-08-10
1978,sub-024,P3,Cathode1,run-01,ses-2,Y,47.16828126311302,2023-08-10
1979,sub-024,P3,Cathode1,run-01,ses-2,Z,46.670982400579376,2023-08-10
1980,sub-024,P3,Cathode1,run-01,ses-3,X,4.354955273345112,2023-11-09
1981,sub-024,P3,Cathode1,run-01,ses-3,Y,41.69520881995559,2023-11-09
1982,sub-024,P3,Cathode1,run-01,ses-3,Z,39.45723657884635,2023-11-09
1986,sub-024,P3,Cathode1,run-02,ses-1,X,7.323773810304701,2023-06-15
1987,sub-024,P3,Cathode1,run-02,ses-1,Y,53.597818000614645,2023-06-15
1988,sub-024,P3,Cathode1,run-02,ses-1,Z,49.39838387949392,2023-06-15
1989,sub-024,P3,Cathode1,run-02,ses-2,X,4.903524405919015,2023-08-10
1990,sub-024,P3,Cathode1,run-02,ses-2,Y,47.17146002724767,2023-08-10
1991,sub-024,P3,Cathode1,run-02,ses-2,Z,47.57362178961746,2023-08-10
1992,sub-024,P3,Cathode1,run-02,ses-3,X,4.214211749508976,2023-11-09
1993,sub-024,P3,Cathode1,run-02,ses-3,Y,45.30354574546218,2023-11-09
1994,sub-024,P3,Cathode1,run-02,ses-3,Z,39.442112512113525,2023-11-09
2001,sub-024,P3,Cathode2,run-01,ses-1,X,4.909083398953086,2023-06-15
2002,sub-024,P3,Cathode2,run-01,ses-1,Y,46.456470305323606,2023-06-15
2003,sub-024,P3,Cathode2,run-01,ses-1,Z,34.50753944257274,2023-06-15
2004,sub-024,P3,Cathode2,run-01,ses-2,X,3.560855685696012,2023-08-10
2005,sub-024,P3,Cathode2,run-01,ses-2,Y,56.35697496518493,2023-08-10
2006,sub-024,P3,Cathode2,run-01,ses-2,Z,38.061189005682245,2023-08-10
2007,sub-024,P3,Cathode2,run-01,ses-3,X,1.5174321047589245,2023-11-09
2008,sub-024,P3,Cathode2,run-01,ses-3,Y,59.02156265288592,2023-11-09
2009,sub-024,P3,Cathode2,run-01,ses-3,Z,46.14296683792025,2023-11-09
2013,sub-024,P3,Cathode2,run-02,ses-1,X,4.842897732704884,2023-06-15
2014,sub-024,P3,Cathode2,run-02,ses-1,Y,47.364912064969545,2023-06-15
2015,sub-024,P3,Cathode2,run-02,ses-1,Z,36.30903720396571,2023-06-15
2016,sub-024,P3,Cathode2,run-02,ses-2,X,3.61154145929963,2023-08-10
2017,sub-024,P3,Cathode2,run-02,ses-2,Y,55.45171196967364,2023-08-10
2018,sub-024,P3,Cathode2,run-02,ses-2,Z,37.162330633327365,2023-08-10
2019,sub-024,P3,Cathode2,run-02,ses-3,X,0.7434922838211122,2023-11-09
2020,sub-024,P3,Cathode2,run-02,ses-3,Y,55.38126754969359,2023-11-09
2021,sub-024,P3,Cathode2,run-02,ses-3,Z,47.04541348416358,2023-11-09
2028,sub-024,P3,Cathode3,run-01,ses-1,X,1.3479667561873825,2023-06-15
2029,sub-024,P3,Cathode3,run-01,ses-1,Y,1.5454537880420673,2023-06-15
2030,sub-024,P3,Cathode3,run-01,ses-1,Z,6.826316085355359,2023-06-15
2031,sub-024,P3,Cathode3,run-01,ses-2,X,3.7527162679284842,2023-08-10
2032,sub-024,P3,Cathode3,run-01,ses-2,Y,4.884082949459554,2023-08-10
2033,sub-024,P3,Cathode3,run-01,ses-2,Z,4.098914606440815,2023-08-10
2034,sub-024,P3,Cathode3,run-01,ses-3,X,1.8219780311733516,2023-11-09
2035,sub-024,P3,Cathode3,run-01,ses-3,Y,6.6306925851106655,2023-11-09
2036,sub-024,P3,Cathode3,run-01,ses-3,Z,0.5265527027100347,2023-11-09
2040,sub-024,P3,Cathode3,run-02,ses-1,X,0.5191550659760864,2023-06-15
2041,sub-024,P3,Cathode3,run-02,ses-1,Y,3.3847591926157463,2023-06-15
2042,sub-024,P3,Cathode3,run-02,ses-1,Z,6.834070861516523,2023-06-15
2043,sub-024,P3,Cathode3,run-02,ses-2,X,4.718085386306051,2023-08-10
2044,sub-024,P3,Cathode3,run-02,ses-2,Y,4.010778131633998,2023-08-10
2045,sub-024,P3,Cathode3,run-02,ses-2,Z,5.885095558306205,2023-08-10
2046,sub-024,P3,Cathode3,run-02,ses-3,X,1.1649096500873597,2023-11-09
2047,sub-024,P3,Cathode3,run-02,ses-3,Y,1.1766927267611038,2023-11-09
2048,sub-024,P3,Cathode3,run-02,ses-3,Z,2.324462190214547,2023-11-09
2055,sub-025,P3,Anode,run-01,ses-1,X,2.0831813508272177,2023-06-15
2056,sub-025,P3,Anode,run-01,ses-1,Y,12.078501226902006,2023-06-15
2057,sub-025,P3,Anode,run-01,ses-1,Z,4.107478314638136,2023-06-15
2058,sub-025,P3,Anode,run-01,ses-2,X,0.6511869902163738,2023-09-17
2059,sub-025,P3,Anode,run-01,ses-2,Y,2.6700994899123884,2023-09-17
2060,sub-025,P3,Anode,run-01,ses-2,Z,7.317599757947029,2023-09-17
2061,sub-025,P3,Anode,run-01,ses-3,X,1.6526222980022425,2024-02-14
2062,sub-025,P3,Anode,run-01,ses-3,Y,0.2093080082535721,2024-02-14
2063,sub-025,P3,Anode,run-01,ses-3,Z,0.9127491734921946,2024-02-14
2064,sub-025,P3,Anode,run-01,ses-4,X,2.640955165624618,2024-02-21
2065,sub-025,P3,Anode,run-01,ses-4,Y,4.220898914560678,2024-02-21
2066,sub-025,P3,Anode,run-01,ses-4,Z,1.0472763279452906,2024-02-21
2067,sub-025,P3,Anode,run-02,ses-1,X,2.105895282104612,2023-06-15
2068,sub-025,P3,Anode,run-02,ses-1,Y,12.947506772875784,2023-06-15
2069,sub-025,P3,Anode,run-02,ses-1,Z,3.1724222689867005,2023-06-15
2070,sub-025,P3,Anode,run-02,ses-2,X,0.6655394496768707,2023-09-17
2071,sub-025,P3,Anode,run-02,ses-2,Y,1.7680361797660566,2023-09-17
2072,sub-025,P3,Anode,run-02,ses-2,Z,7.284677594341339,2023-09-17
2073,sub-025,P3,Anode,run-02,ses-3,X,0.7694976149499411,2024-02-14
2074,sub-025,P3,Anode,run-02,ses-3,Y,0.2614294370263792,2024-02-14
2075,sub-025,P3,Anode,run-02,ses-3,Z,0.9003716712817535,2024-02-14
2076,sub-025,P3,Anode,run-02,ses-4,X,2.640955165624618,2024-02-21
2077,sub-025,P3,Anode,run-02,ses-4,Y,4.220898914560678,2024-02-21
2078,sub-025,P3,Anode,run-02,ses-4,Z,1.0472763279452906,2024-02-21
2082,sub-025,P3,Cathode1,run-01,ses-1,X,3.5640370611101417,2023-06-15
2083,sub-025,P3,Cathode1,run-01,ses-1,Y,22.670413653776052,2023-06-15
2084,sub-025,P3,Cathode1,run-01,ses-1,Z,50.74848430078477,2023-06-15
2085,sub-025,P3,Cathode1,run-01,ses-2,X,4.420892368257043,2023-09-17
2086,sub-025,P3,Cathode1,run-01,ses-2,Y,11.488302686661484,2023-09-17
2087,sub-025,P3,Cathode1,run-01,ses-2,Z,44.908290815874935,2023-09-17
2088,sub-025,P3,Cathode1,run-01,ses-3,X,3.448161979392168,2024-02-14
2089,sub-025,P3,Cathode1,run-01,ses-3,Y,10.831637825295331,2024-02-14
2090,sub-025,P3,Cathode1,run-01,ses-3,Z,51.24729707311839,2024-02-14
2091,sub-025,P3,Cathode1,run-01,ses-4,X,0.6637543618679018,2024-02-21
2092,sub-025,P3,Cathode1,run-01,ses-4,Y,8.332719014436009,2024-02-21
2093,sub-025,P3,Cathode1,run-01,ses-4,Z,55.83017373211682,2024-02-21
2094,sub-025,P3,Cathode1,run-02,ses-1,X,3.5211742959916563,2023-06-15
2095,sub-025,P3,Cathode1,run-02,ses-1,Y,18.213433127328756,2023-06-15
2096,sub-025,P3,Cathode1,run-02,ses-1,Z,55.4945891745016,2023-06-15
2097,sub-025,P3,Cathode1,run-02,ses-2,X,4.414901380613443,2023-09-17
2098,sub-025,P3,Cathode1,run-02,ses-2,Y,10.553181612342598,2023-09-17
2099,sub-025,P3,Cathode1,run-02,ses-2,Z,44.03907909743488,2023-09-17
2100,sub-025,P3,Cathode1,run-02,ses-3,X,2.519609433785078,2024-02-14
2101,sub-025,P3,Cathode1,run-02,ses-3,Y,9.041505304574969,2024-02-14
2102,sub-025,P3,Cathode1,run-02,ses-3,Z,51.30428831964731,2024-02-14
2103,sub-025,P3,Cathode1,run-02,ses-4,X,0.6577633742243023,2024-02-21
2104,sub-025,P3,Cathode1,run-02,ses-4,Y,7.397597940117123,2024-02-21
2105,sub-025,P3,Cathode1,run-02,ses-4,Z,54.96096201367676,2024-02-21
2109,sub-025,P3,Cathode2,run-01,ses-1,X,2.1029299096763197,2023-06-15
2110,sub-025,P3,Cathode2,run-01,ses-1,Y,8.465898775309327,2023-06-15
2111,sub-025,P3,Cathode2,run-01,ses-1,Z,47.91155641265213,2023-06-15
2112,sub-025,P3,Cathode2,run-01,ses-2,X,5.22153228990733,2023-09-17
2113,sub-025,P3,Cathode2,run-01,ses-2,Y,4.348554647713897,2023-09-17
2114,sub-025,P3,Cathode2,run-01,ses-2,Z,55.64067570604384,2023-09-17
2115,sub-025,P3,Cathode2,run-01,ses-3,X,4.371853494122618,2024-02-14
2116,sub-025,P3,Cathode2,run-01,ses-3,Y,4.164202162250874,2024-02-14
2117,sub-025,P3,Cathode2,run-01,ses-3,Z,50.219019333086905,2024-02-14
2118,sub-025,P3,Cathode2,run-01,ses-4,X,9.058794065415853,2024-02-21
2119,sub-025,P3,Cathode2,run-01,ses-4,Y,11.981397106498477,2024-02-21
2120,sub-025,P3,Cathode2,run-01,ses-4,Z,43.65204808972776,2024-02-21
2121,sub-025,P3,Cathode2,run-02,ses-1,X,2.074224990755326,2023-06-15
