Unnamed: 0,Subject,Session,run,Experiment,Electrode,Rater,Method,Dimension,Coordinates,date
9188.0,sub-026,ses-2,run-01,P1,Cathode1,Kira,half-automated,Y,-74.79,
15632.0,sub-026,ses-2,run-01,P1,Cathode1,Kira,half-automated,Z,29.88,
2748.0,sub-026,ses-2,run-01,P1,Cathode2,Kira,half-automated,X,64.37,
9192.0,sub-026,ses-2,run-01,P1,Cathode2,Kira,half-automated,Y,-63.95,
15636.0,sub-026,ses-2,run-01,P1,Cathode2,Kira,half-automated,Z,-17.45,
2752.0,sub-026,ses-2,run-01,P1,Cathode3,Kira,half-automated,X,77.05,2023-08-27
9196.0,sub-026,ses-2,run-01,P1,Cathode3,Kira,half-automated,Y,-30.46,2023-08-27
15640.0,sub-026,ses-2,run-01,P1,Cathode3,Kira,half-automated,Z,13.32,2023-08-27
2741.0,sub-026,ses-2,run-01,P1,Anode,Kira,manually,X,81.0,2023-08-27
9185.0,sub-026,ses-2,run-01,P1,Anode,Kira,manually,Y,-61.0,2023-08-27
15629.0,sub-026,ses-2,run-01,P1,Anode,Kira,manually,Z,8.0,2023-08-27
2745.0,sub-026,ses-2,run-01,P1,Cathode1,Kira,manually,X,74.0,
9189.0,sub-026,ses-2,run-01,P1,Cathode1,Kira,manually,Y,-79.0,
15633.0,sub-026,ses-2,run-01,P1,Cathode1,Kira,manually,Z,31.0,
2749.0,sub-026,ses-2,run-01,P1,Cathode2,Kira,manually,X,74.0,2023-08-27
9193.0,sub-026,ses-2,run-01,P1,Cathode2,Kira,manually,Y,-68.0,
15637.0,sub-026,ses-2,run-01,P1,Cathode2,Kira,manually,Z,-22.0,
2753.0,sub-026,ses-2,run-01,P1,Cathode3,Kira,manually,X,84.0,
9197.0,sub-026,ses-2,run-01,P1,Cathode3,Kira,manually,Y,-34.0,
15641.0,sub-026,ses-2,run-01,P1,Cathode3,Kira,manually,Z,15.0,
2742.0,sub-026,ses-2,run-01,P1,Anode,Sophie,half-automated,X,73.61,2023-08-27
9186.0,sub-026,ses-2,run-01,P1,Anode,Sophie,half-automated,Y,-58.54,2023-08-27
15630.0,sub-026,ses-2,run-01,P1,Anode,Sophie,half-automated,Z,10.01,2023-08-27
2746.0,sub-026,ses-2,run-01,P1,Cathode1,Sophie,half-automated,X,66.8,
9190.0,sub-026,ses-2,run-01,P1,Cathode1,Sophie,half-automated,Y,-75.65,
15634.0,sub-026,ses-2,run-01,P1,Cathode1,Sophie,half-automated,Z,30.82,
2750.0,sub-026,ses-2,run-01,P1,Cathode2,Sophie,half-automated,X,61.76,
9194.0,sub-026,ses-2,run-01,P1,Cathode2,Sophie,half-automated,Y,-61.15,
15638.0,sub-026,ses-2,run-01,P1,Cathode2,Sophie,half-automated,Z,-16.56,
2754.0,sub-026,ses-2,run-01,P1,Cathode3,Sophie,half-automated,X,77.12,2023-08-27
9198.0,sub-026,ses-2,run-01,P1,Cathode3,Sophie,half-automated,Y,-30.39,2023-08-27
15642.0,sub-026,ses-2,run-01,P1,Cathode3,Sophie,half-automated,Z,15.13,2023-08-27
2743.0,sub-026,ses-2,run-01,P1,Anode,Sophie,manually,X,81.0,2023-08-27
9187.0,sub-026,ses-2,run-01,P1,Anode,Sophie,manually,Y,-61.0,2023-08-27
15631.0,sub-026,ses-2,run-01,P1,Anode,Sophie,manually,Z,11.0,2023-08-27
2747.0,sub-026,ses-2,run-01,P1,Cathode1,Sophie,manually,X,75.0,
9191.0,sub-026,ses-2,run-01,P1,Cathode1,Sophie,manually,Y,-79.0,
15635.0,sub-026,ses-2,run-01,P1,Cathode1,Sophie,manually,Z,31.0,
2751.0,sub-026,ses-2,run-01,P1,Cathode2,Sophie,manually,X,76.0,
9195.0,sub-026,ses-2,run-01,P1,Cathode2,Sophie,manually,Y,-68.0,
15639.0,sub-026,ses-2,run-01,P1,Cathode2,Sophie,manually,Z,-20.0,
2755.0,sub-026,ses-2,run-01,P1,Cathode3,Sophie,manually,X,86.0,
9199.0,sub-026,ses-2,run-01,P1,Cathode3,Sophie,manually,Y,-31.0,
15643.0,sub-026,ses-2,run-01,P1,Cathode3,Sophie,manually,Z,16.0,
2756.0,sub-026,ses-2,run-02,P1,Anode,Kira,half-automated,X,73.58,2023-08-27
9200.0,sub-026,ses-2,run-02,P1,Anode,Kira,half-automated,Y,-58.57,2023-08-27
15644.0,sub-026,ses-2,run-02,P1,Anode,Kira,half-automated,Z,9.11,2023-08-27
2760.0,sub-026,ses-2,run-02,P1,Cathode1,Kira,half-automated,X,66.77,
9204.0,sub-026,ses-2,run-02,P1,Cathode1,Kira,half-automated,Y,-75.69,
15648.0,sub-026,ses-2,run-02,P1,Cathode1,Kira,half-automated,Z,29.92,
2764.0,sub-026,ses-2,run-02,P1,Cathode2,Kira,half-automated,X,65.27,
9208.0,sub-026,ses-2,run-02,P1,Cathode2,Kira,half-automated,Y,-63.97,
15652.0,sub-026,ses-2,run-02,P1,Cathode2,Kira,half-automated,Z,-17.49,
2768.0,sub-026,ses-2,run-02,P1,Cathode3,Kira,half-automated,X,77.12,2023-08-27
9212.0,sub-026,ses-2,run-02,P1,Cathode3,Kira,half-automated,Y,-30.39,2023-08-27
15656.0,sub-026,ses-2,run-02,P1,Cathode3,Kira,half-automated,Z,15.13,2023-08-27
2757.0,sub-026,ses-2,run-02,P1,Anode,Kira,manually,X,80.0,2023-08-27
9201.0,sub-026,ses-2,run-02,P1,Anode,Kira,manually,Y,-62.0,2023-08-27
15645.0,sub-026,ses-2,run-02,P1,Anode,Kira,manually,Z,9.0,2023-08-27
2761.0,sub-026,ses-2,run-02,P1,Cathode1,Kira,manually,X,73.0,
9205.0,sub-026,ses-2,run-02,P1,Cathode1,Kira,manually,Y,-80.0,
15649.0,sub-026,ses-2,run-02,P1,Cathode1,Kira,manually,Z,30.0,
2765.0,sub-026,ses-2,run-02,P1,Cathode2,Kira,manually,X,74.0,
9209.0,sub-026,ses-2,run-02,P1,Cathode2,Kira,manually,Y,-68.0,
15653.0,sub-026,ses-2,run-02,P1,Cathode2,Kira,manually,Z,-20.0,
2769.0,sub-026,ses-2,run-02,P1,Cathode3,Kira,manually,X,83.0,
9213.0,sub-026,ses-2,run-02,P1,Cathode3,Kira,manually,Y,-34.0,
15657.0,sub-026,ses-2,run-02,P1,Cathode3,Kira,manually,Z,15.0,
2758.0,sub-026,ses-2,run-02,P1,Anode,Sophie,half-automated,X,72.68,2023-08-27
9202.0,sub-026,ses-2,run-02,P1,Anode,Sophie,half-automated,Y,-58.55,2023-08-27
15646.0,sub-026,ses-2,run-02,P1,Anode,Sophie,half-automated,Z,9.15,2023-08-27
2762.0,sub-026,ses-2,run-02,P1,Cathode1,Sophie,half-automated,X,65.89,
9206.0,sub-026,ses-2,run-02,P1,Cathode1,Sophie,half-automated,Y,-76.54,
15650.0,sub-026,ses-2,run-02,P1,Cathode1,Sophie,half-automated,Z,30.89,
2766.0,sub-026,ses-2,run-02,P1,Cathode2,Sophie,half-automated,X,61.83,
9210.0,sub-026,ses-2,run-02,P1,Cathode2,Sophie,half-automated,Y,-61.08,
15654.0,sub-026,ses-2,run-02,P1,Cathode2,Sophie,half-automated,Z,-14.76,
2770.0,sub-026,ses-2,run-02,P1,Cathode3,Sophie,half-automated,X,77.13,2023-08-27
9214.0,sub-026,ses-2,run-02,P1,Cathode3,Sophie,half-automated,Y,-31.26,2023-08-27
15658.0,sub-026,ses-2,run-02,P1,Cathode3,Sophie,half-automated,Z,16.06,2023-08-27
2759.0,sub-026,ses-2,run-02,P1,Anode,Sophie,manually,X,80.0,2023-08-27
9203.0,sub-026,ses-2,run-02,P1,Anode,Sophie,manually,Y,-61.0,2023-08-27
15647.0,sub-026,ses-2,run-02,P1,Anode,Sophie,manually,Z,11.0,2023-08-27
2763.0,sub-026,ses-2,run-02,P1,Cathode1,Sophie,manually,X,75.0,2023-08-27
9207.0,sub-026,ses-2,run-02,P1,Cathode1,Sophie,manually,Y,-80.0,
15651.0,sub-026,ses-2,run-02,P1,Cathode1,Sophie,manually,Z,31.0,
2767.0,sub-026,ses-2,run-02,P1,Cathode2,Sophie,manually,X,75.0,
9211.0,sub-026,ses-2,run-02,P1,Cathode2,Sophie,manually,Y,-68.0,
15655.0,sub-026,ses-2,run-02,P1,Cathode2,Sophie,manually,Z,-20.0,
2771.0,sub-026,ses-2,run-02,P1,Cathode3,Sophie,manually,X,84.0,
9215.0,sub-026,ses-2,run-02,P1,Cathode3,Sophie,manually,Y,-33.0,
15659.0,sub-026,ses-2,run-02,P1,Cathode3,Sophie,manually,Z,16.0,
2772.0,sub-026,ses-3,run-01,P1,Anode,Kira,half-automated,X,72.47,2023-10-01
9216.0,sub-026,ses-3,run-01,P1,Anode,Kira,half-automated,Y,-60.53,2023-10-01
15660.0,sub-026,ses-3,run-01,P1,Anode,Kira,half-automated,Z,4.71,2023-10-01
2776.0,sub-026,ses-3,run-01,P1,Cathode1,Kira,half-automated,X,64.69,
9220.0,sub-026,ses-3,run-01,P1,Cathode1,Kira,half-automated,Y,-79.47,
15664.0,sub-026,ses-3,run-01,P1,Cathode1,Kira,half-automated,Z,24.72,
2780.0,sub-026,ses-3,run-01,P1,Cathode2,Kira,half-automated,X,65.96,
9224.0,sub-026,ses-3,run-01,P1,Cathode2,Kira,half-automated,Y,-65.96,
15668.0,sub-026,ses-3,run-01,P1,Cathode2,Kira,half-automated,Z,-21.96,
2784.0,sub-026,ses-3,run-01,P1,Cathode3,Kira,half-automated,X,76.89,2023-10-01
9228.0,sub-026,ses-3,run-01,P1,Cathode3,Kira,half-automated,Y,-33.27,2023-10-01
15672.0,sub-026,ses-3,run-01,P1,Cathode3,Kira,half-automated,Z,10.73,2023-10-01
2773.0,sub-026,ses-3,run-01,P1,Anode,Kira,manually,X,80.0,2023-10-01
9217.0,sub-026,ses-3,run-01,P1,Anode,Kira,manually,Y,-64.0,2023-10-01
15661.0,sub-026,ses-3,run-01,P1,Anode,Kira,manually,Z,4.0,2023-10-01
2777.0,sub-026,ses-3,run-01,P1,Cathode1,Kira,manually,X,73.0,
9221.0,sub-026,ses-3,run-01,P1,Cathode1,Kira,manually,Y,-85.0,
15665.0,sub-026,ses-3,run-01,P1,Cathode1,Kira,manually,Z,25.0,
2781.0,sub-026,ses-3,run-01,P1,Cathode2,Kira,manually,X,74.0,
9225.0,sub-026,ses-3,run-01,P1,Cathode2,Kira,manually,Y,-70.0,
15669.0,sub-026,ses-3,run-01,P1,Cathode2,Kira,manually,Z,-25.0,
2785.0,sub-026,ses-3,run-01,P1,Cathode3,Kira,manually,X,87.0,
9229.0,sub-026,ses-3,run-01,P1,Cathode3,Kira,manually,Y,-37.0,
15673.0,sub-026,ses-3,run-01,P1,Cathode3,Kira,manually,Z,12.0,
2774.0,sub-026,ses-3,run-01,P1,Anode,Sophie,half-automated,X,72.54,2023-10-01
9218.0,sub-026,ses-3,run-01,P1,Anode,Sophie,half-automated,Y,-60.46,2023-10-01
15662.0,sub-026,ses-3,run-01,P1,Anode,Sophie,half-automated,Z,6.51,2023-10-01
2778.0,sub-026,ses-3,run-01,P1,Cathode1,Sophie,half-automated,X,64.67,
9222.0,sub-026,ses-3,run-01,P1,Cathode1,Sophie,half-automated,Y,-80.37,
15666.0,sub-026,ses-3,run-01,P1,Cathode1,Sophie,half-automated,Z,24.75,
2782.0,sub-026,ses-3,run-01,P1,Cathode2,Sophie,half-automated,X,60.66,
9226.0,sub-026,ses-3,run-01,P1,Cathode2,Sophie,half-automated,Y,-63.11,
15670.0,sub-026,ses-3,run-01,P1,Cathode2,Sophie,half-automated,Z,-20.96,
2786.0,sub-026,ses-3,run-01,P1,Cathode3,Sophie,half-automated,X,76.92,2023-10-01
9230.0,sub-026,ses-3,run-01,P1,Cathode3,Sophie,half-automated,Y,-33.24,2023-10-01
15674.0,sub-026,ses-3,run-01,P1,Cathode3,Sophie,half-automated,Z,11.63,2023-10-01
2775.0,sub-026,ses-3,run-01,P1,Anode,Sophie,manually,X,80.0,2023-10-01
9219.0,sub-026,ses-3,run-01,P1,Anode,Sophie,manually,Y,-63.0,2023-10-01
15663.0,sub-026,ses-3,run-01,P1,Anode,Sophie,manually,Z,4.0,2023-10-01
2779.0,sub-026,ses-3,run-01,P1,Cathode1,Sophie,manually,X,73.0,
9223.0,sub-026,ses-3,run-01,P1,Cathode1,Sophie,manually,Y,-84.0,
15667.0,sub-026,ses-3,run-01,P1,Cathode1,Sophie,manually,Z,25.0,
2783.0,sub-026,ses-3,run-01,P1,Cathode2,Sophie,manually,X,76.0,
9227.0,sub-026,ses-3,run-01,P1,Cathode2,Sophie,manually,Y,-69.0,
15671.0,sub-026,ses-3,run-01,P1,Cathode2,Sophie,manually,Z,-25.0,
2787.0,sub-026,ses-3,run-01,P1,Cathode3,Sophie,manually,X,87.0,
9231.0,sub-026,ses-3,run-01,P1,Cathode3,Sophie,manually,Y,-37.0,
15675.0,sub-026,ses-3,run-01,P1,Cathode3,Sophie,manually,Z,11.0,
2788.0,sub-026,ses-3,run-02,P1,Anode,Kira,half-automated,X,72.47,2023-10-01
9232.0,sub-026,ses-3,run-02,P1,Anode,Kira,half-automated,Y,-60.53,2023-10-01
15676.0,sub-026,ses-3,run-02,P1,Anode,Kira,half-automated,Z,4.71,2023-10-01
2792.0,sub-026,ses-3,run-02,P1,Cathode1,Kira,half-automated,X,64.69,
9236.0,sub-026,ses-3,run-02,P1,Cathode1,Kira,half-automated,Y,-79.47,
15680.0,sub-026,ses-3,run-02,P1,Cathode1,Kira,half-automated,Z,24.72,
2796.0,sub-026,ses-3,run-02,P1,Cathode2,Kira,half-automated,X,63.33,
9240.0,sub-026,ses-3,run-02,P1,Cathode2,Kira,half-automated,Y,-64.07,
15684.0,sub-026,ses-3,run-02,P1,Cathode2,Kira,half-automated,Z,-21.03,
2800.0,sub-026,ses-3,run-02,P1,Cathode3,Kira,half-automated,X,76.94,2023-10-01
9244.0,sub-026,ses-3,run-02,P1,Cathode3,Kira,half-automated,Y,-34.11,2023-10-01
15688.0,sub-026,ses-3,run-02,P1,Cathode3,Kira,half-automated,Z,12.56,2023-10-01
2789.0,sub-026,ses-3,run-02,P1,Anode,Kira,manually,X,80.0,2023-10-01
9233.0,sub-026,ses-3,run-02,P1,Anode,Kira,manually,Y,-65.0,2023-10-01
15677.0,sub-026,ses-3,run-02,P1,Anode,Kira,manually,Z,5.0,2023-10-01
2793.0,sub-026,ses-3,run-02,P1,Cathode1,Kira,manually,X,72.0,
9237.0,sub-026,ses-3,run-02,P1,Cathode1,Kira,manually,Y,-85.0,
15681.0,sub-026,ses-3,run-02,P1,Cathode1,Kira,manually,Z,26.0,
2797.0,sub-026,ses-3,run-02,P1,Cathode2,Kira,manually,X,74.0,
9241.0,sub-026,ses-3,run-02,P1,Cathode2,Kira,manually,Y,-70.0,
15685.0,sub-026,ses-3,run-02,P1,Cathode2,Kira,manually,Z,-25.0,
2801.0,sub-026,ses-3,run-02,P1,Cathode3,Kira,manually,X,84.0,
9245.0,sub-026,ses-3,run-02,P1,Cathode3,Kira,manually,Y,-38.0,
15689.0,sub-026,ses-3,run-02,P1,Cathode3,Kira,manually,Z,12.0,
2790.0,sub-026,ses-3,run-02,P1,Anode,Sophie,half-automated,X,72.49,2023-10-01
9234.0,sub-026,ses-3,run-02,P1,Anode,Sophie,half-automated,Y,-61.4,2023-10-01
15678.0,sub-026,ses-3,run-02,P1,Anode,Sophie,half-automated,Z,5.65,2023-10-01
2794.0,sub-026,ses-3,run-02,P1,Cathode1,Sophie,half-automated,X,64.71,
9238.0,sub-026,ses-3,run-02,P1,Cathode1,Sophie,half-automated,Y,-80.33,
15682.0,sub-026,ses-3,run-02,P1,Cathode1,Sophie,half-automated,Z,25.66,
2798.0,sub-026,ses-3,run-02,P1,Cathode2,Sophie,half-automated,X,63.37,
9242.0,sub-026,ses-3,run-02,P1,Cathode2,Sophie,half-automated,Y,-64.03,
15686.0,sub-026,ses-3,run-02,P1,Cathode2,Sophie,half-automated,Z,-20.13,
2802.0,sub-026,ses-3,run-02,P1,Cathode3,Sophie,half-automated,X,76.92,2023-10-01
9246.0,sub-026,ses-3,run-02,P1,Cathode3,Sophie,half-automated,Y,-35.01,2023-10-01
15690.0,sub-026,ses-3,run-02,P1,Cathode3,Sophie,half-automated,Z,12.6,2023-10-01
2791.0,sub-026,ses-3,run-02,P1,Anode,Sophie,manually,X,81.0,2023-10-01
9235.0,sub-026,ses-3,run-02,P1,Anode,Sophie,manually,Y,-64.0,2023-10-01
15679.0,sub-026,ses-3,run-02,P1,Anode,Sophie,manually,Z,5.0,2023-10-01
2795.0,sub-026,ses-3,run-02,P1,Cathode1,Sophie,manually,X,73.0,
9239.0,sub-026,ses-3,run-02,P1,Cathode1,Sophie,manually,Y,-84.0,
15683.0,sub-026,ses-3,run-02,P1,Cathode1,Sophie,manually,Z,26.0,
2799.0,sub-026,ses-3,run-02,P1,Cathode2,Sophie,manually,X,75.0,
9243.0,sub-026,ses-3,run-02,P1,Cathode2,Sophie,manually,Y,-70.0,
15687.0,sub-026,ses-3,run-02,P1,Cathode2,Sophie,manually,Z,-25.0,
2803.0,sub-026,ses-3,run-02,P1,Cathode3,Sophie,manually,X,87.0,
9247.0,sub-026,ses-3,run-02,P1,Cathode3,Sophie,manually,Y,-37.0,
15691.0,sub-026,ses-3,run-02,P1,Cathode3,Sophie,manually,Z,12.0,
2804.0,sub-026,ses-4,run-01,P1,Anode,Kira,half-automated,X,73.5,2023-10-08
9248.0,sub-026,ses-4,run-01,P1,Anode,Kira,half-automated,Y,-56.0,2023-10-08
15692.0,sub-026,ses-4,run-01,P1,Anode,Kira,half-automated,Z,5.4,2023-10-08
2808.0,sub-026,ses-4,run-01,P1,Cathode1,Kira,half-automated,X,66.58,
9252.0,sub-026,ses-4,run-01,P1,Cathode1,Kira,half-automated,Y,-75.0,
15696.0,sub-026,ses-4,run-01,P1,Cathode1,Kira,half-automated,Z,24.48,
2812.0,sub-026,ses-4,run-01,P1,Cathode2,Kira,half-automated,X,61.89,
9256.0,sub-026,ses-4,run-01,P1,Cathode2,Kira,half-automated,Y,-58.37,
15700.0,sub-026,ses-4,run-01,P1,Cathode2,Kira,half-automated,Z,-14.86,
2816.0,sub-026,ses-4,run-01,P1,Cathode3,Kira,half-automated,X,77.08,2023-10-08
9260.0,sub-026,ses-4,run-01,P1,Cathode3,Kira,half-automated,Y,-28.66,2023-10-08
15704.0,sub-026,ses-4,run-01,P1,Cathode3,Kira,half-automated,Z,13.25,2023-10-08
2805.0,sub-026,ses-4,run-01,P1,Anode,Kira,manually,X,82.0,2023-10-08
9249.0,sub-026,ses-4,run-01,P1,Anode,Kira,manually,Y,-59.0,2023-10-08
15693.0,sub-026,ses-4,run-01,P1,Anode,Kira,manually,Z,5.0,2023-10-08
2809.0,sub-026,ses-4,run-01,P1,Cathode1,Kira,manually,X,74.0,
9253.0,sub-026,ses-4,run-01,P1,Cathode1,Kira,manually,Y,-80.0,
15697.0,sub-026,ses-4,run-01,P1,Cathode1,Kira,manually,Z,26.0,
2813.0,sub-026,ses-4,run-01,P1,Cathode2,Kira,manually,X,76.0,
9257.0,sub-026,ses-4,run-01,P1,Cathode2,Kira,manually,Y,-64.0,
15701.0,sub-026,ses-4,run-01,P1,Cathode2,Kira,manually,Z,-22.0,
2817.0,sub-026,ses-4,run-01,P1,Cathode3,Kira,manually,X,87.0,
9261.0,sub-026,ses-4,run-01,P1,Cathode3,Kira,manually,Y,-32.0,
15705.0,sub-026,ses-4,run-01,P1,Cathode3,Kira,manually,Z,14.0,
2806.0,sub-026,ses-4,run-01,P1,Anode,Sophie,half-automated,X,74.43,2023-10-08
9250.0,sub-026,ses-4,run-01,P1,Anode,Sophie,half-automated,Y,-55.99,2023-10-08
15694.0,sub-026,ses-4,run-01,P1,Anode,Sophie,half-automated,Z,6.27,2023-10-08
2810.0,sub-026,ses-4,run-01,P1,Cathode1,Sophie,half-automated,X,67.52,
9254.0,sub-026,ses-4,run-01,P1,Cathode1,Sophie,half-automated,Y,-74.98,
15698.0,sub-026,ses-4,run-01,P1,Cathode1,Sophie,half-automated,Z,25.34,
2814.0,sub-026,ses-4,run-01,P1,Cathode2,Sophie,half-automated,X,63.61,
9258.0,sub-026,ses-4,run-01,P1,Cathode2,Sophie,half-automated,Y,-60.25,
15702.0,sub-026,ses-4,run-01,P1,Cathode2,Sophie,half-automated,Z,-15.76,
2818.0,sub-026,ses-4,run-01,P1,Cathode3,Sophie,half-automated,X,77.08,2023-10-08
9262.0,sub-026,ses-4,run-01,P1,Cathode3,Sophie,half-automated,Y,-30.43,2023-10-08
15706.0,sub-026,ses-4,run-01,P1,Cathode3,Sophie,half-automated,Z,14.23,2023-10-08
2807.0,sub-026,ses-4,run-01,P1,Anode,Sophie,manually,X,83.0,2023-10-08
9251.0,sub-026,ses-4,run-01,P1,Anode,Sophie,manually,Y,-58.0,2023-10-08
15695.0,sub-026,ses-4,run-01,P1,Anode,Sophie,manually,Z,6.0,2023-10-08
2811.0,sub-026,ses-4,run-01,P1,Cathode1,Sophie,manually,X,76.0,2023-10-08
9255.0,sub-026,ses-4,run-01,P1,Cathode1,Sophie,manually,Y,-78.0,
15699.0,sub-026,ses-4,run-01,P1,Cathode1,Sophie,manually,Z,26.0,
2815.0,sub-026,ses-4,run-01,P1,Cathode2,Sophie,manually,X,76.0,
9259.0,sub-026,ses-4,run-01,P1,Cathode2,Sophie,manually,Y,-64.0,
15703.0,sub-026,ses-4,run-01,P1,Cathode2,Sophie,manually,Z,-22.0,
2819.0,sub-026,ses-4,run-01,P1,Cathode3,Sophie,manually,X,85.0,
9263.0,sub-026,ses-4,run-01,P1,Cathode3,Sophie,manually,Y,-31.0,
15707.0,sub-026,ses-4,run-01,P1,Cathode3,Sophie,manually,Z,16.0,
2820.0,sub-026,ses-4,run-02,P1,Anode,Kira,half-automated,X,74.43,2023-10-08
9264.0,sub-026,ses-4,run-02,P1,Anode,Kira,half-automated,Y,-55.99,2023-10-08
15708.0,sub-026,ses-4,run-02,P1,Anode,Kira,half-automated,Z,6.27,2023-10-08
2824.0,sub-026,ses-4,run-02,P1,Cathode1,Kira,half-automated,X,67.52,
9268.0,sub-026,ses-4,run-02,P1,Cathode1,Kira,half-automated,Y,-74.98,
15712.0,sub-026,ses-4,run-02,P1,Cathode1,Kira,half-automated,Z,25.34,
2828.0,sub-026,ses-4,run-02,P1,Cathode2,Kira,half-automated,X,61.87,
9272.0,sub-026,ses-4,run-02,P1,Cathode2,Kira,half-automated,Y,-59.27,
15716.0,sub-026,ses-4,run-02,P1,Cathode2,Kira,half-automated,Z,-14.83,
2832.0,sub-026,ses-4,run-02,P1,Cathode3,Kira,half-automated,X,77.15,2023-10-08
9276.0,sub-026,ses-4,run-02,P1,Cathode3,Kira,half-automated,Y,-28.59,2023-10-08
15720.0,sub-026,ses-4,run-02,P1,Cathode3,Kira,half-automated,Z,15.06,2023-10-08
2821.0,sub-026,ses-4,run-02,P1,Anode,Kira,manually,X,82.0,2023-10-08
9265.0,sub-026,ses-4,run-02,P1,Anode,Kira,manually,Y,-60.0,2023-10-08
15709.0,sub-026,ses-4,run-02,P1,Anode,Kira,manually,Z,5.0,2023-10-08
2825.0,sub-026,ses-4,run-02,P1,Cathode1,Kira,manually,X,70.0,
9269.0,sub-026,ses-4,run-02,P1,Cathode1,Kira,manually,Y,-79.0,
15713.0,sub-026,ses-4,run-02,P1,Cathode1,Kira,manually,Z,28.0,
2829.0,sub-026,ses-4,run-02,P1,Cathode2,Kira,manually,X,75.0,
9273.0,sub-026,ses-4,run-02,P1,Cathode2,Kira,manually,Y,-64.0,
15717.0,sub-026,ses-4,run-02,P1,Cathode2,Kira,manually,Z,-22.0,
2833.0,sub-026,ses-4,run-02,P1,Cathode3,Kira,manually,X,86.0,
9277.0,sub-026,ses-4,run-02,P1,Cathode3,Kira,manually,Y,-32.0,
15721.0,sub-026,ses-4,run-02,P1,Cathode3,Kira,manually,Z,14.0,
2822.0,sub-026,ses-4,run-02,P1,Anode,Sophie,half-automated,X,73.55,2023-10-08
9266.0,sub-026,ses-4,run-02,P1,Anode,Sophie,half-automated,Y,-56.84,2023-10-08
15710.0,sub-026,ses-4,run-02,P1,Anode,Sophie,half-automated,Z,7.24,2023-10-08
2826.0,sub-026,ses-4,run-02,P1,Cathode1,Sophie,half-automated,X,66.63,
9270.0,sub-026,ses-4,run-02,P1,Cathode1,Sophie,half-automated,Y,-75.83,
15714.0,sub-026,ses-4,run-02,P1,Cathode1,Sophie,half-automated,Z,26.31,
2830.0,sub-026,ses-4,run-02,P1,Cathode2,Sophie,half-automated,X,63.59,
9274.0,sub-026,ses-4,run-02,P1,Cathode2,Sophie,half-automated,Y,-61.15,
15718.0,sub-026,ses-4,run-02,P1,Cathode2,Sophie,half-automated,Z,-15.72,
2834.0,sub-026,ses-4,run-02,P1,Cathode3,Sophie,half-automated,X,77.08,2023-10-08
9278.0,sub-026,ses-4,run-02,P1,Cathode3,Sophie,half-automated,Y,-30.43,2023-10-08
15722.0,sub-026,ses-4,run-02,P1,Cathode3,Sophie,half-automated,Z,14.23,2023-10-08
2823.0,sub-026,ses-4,run-02,P1,Anode,Sophie,manually,X,86.0,2023-10-08
9267.0,sub-026,ses-4,run-02,P1,Anode,Sophie,manually,Y,-61.0,2023-10-08
15711.0,sub-026,ses-4,run-02,P1,Anode,Sophie,manually,Z,7.0,2023-10-08
2827.0,sub-026,ses-4,run-02,P1,Cathode1,Sophie,manually,X,75.0,
9271.0,sub-026,ses-4,run-02,P1,Cathode1,Sophie,manually,Y,-80.0,
15715.0,sub-026,ses-4,run-02,P1,Cathode1,Sophie,manually,Z,28.0,
2831.0,sub-026,ses-4,run-02,P1,Cathode2,Sophie,manually,X,76.0,
9275.0,sub-026,ses-4,run-02,P1,Cathode2,Sophie,manually,Y,-65.0,
15719.0,sub-026,ses-4,run-02,P1,Cathode2,Sophie,manually,Z,-22.0,
2835.0,sub-026,ses-4,run-02,P1,Cathode3,Sophie,manually,X,89.0,
9279.0,sub-026,ses-4,run-02,P1,Cathode3,Sophie,manually,Y,-32.0,
15723.0,sub-026,ses-4,run-02,P1,Cathode3,Sophie,manually,Z,14.0,
3092.0,sub-030,ses-0,baseline,P1,Anode,Kira,half-automated,X,67.26,2023-06-22
9536.0,sub-030,ses-0,baseline,P1,Anode,Kira,half-automated,Y,-61.01,2023-06-22
15980.0,sub-030,ses-0,baseline,P1,Anode,Kira,half-automated,Z,16.64,2023-06-22
3096.0,sub-030,ses-0,baseline,P1,Cathode1,Kira,half-automated,X,63.01,2023-06-22
9540.0,sub-030,ses-0,baseline,P1,Cathode1,Kira,half-automated,Y,-79.5,2023-06-22
15984.0,sub-030,ses-0,baseline,P1,Cathode1,Kira,half-automated,Z,39.76,2023-06-22
3100.0,sub-030,ses-0,baseline,P1,Cathode2,Kira,half-automated,X,61.42,2023-06-22
9544.0,sub-030,ses-0,baseline,P1,Cathode2,Kira,half-automated,Y,-70.22,2023-06-22
15988.0,sub-030,ses-0,baseline,P1,Cathode2,Kira,half-automated,Z,-11.09,2023-06-22
3104.0,sub-030,ses-0,baseline,P1,Cathode3,Kira,half-automated,X,75.24,2023-06-22
9548.0,sub-030,ses-0,baseline,P1,Cathode3,Kira,half-automated,Y,-32.57,2023-06-22
15992.0,sub-030,ses-0,baseline,P1,Cathode3,Kira,half-automated,Z,21.48,2023-06-22
3093.0,sub-030,ses-0,baseline,P1,Anode,Kira,manually,X,67.26,2023-06-22
9537.0,sub-030,ses-0,baseline,P1,Anode,Kira,manually,Y,-61.01,2023-06-22
15981.0,sub-030,ses-0,baseline,P1,Anode,Kira,manually,Z,16.64,2023-06-22
